;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;The;215;346;247;365;355.5;;1;[];[];0.0;0.0;0;;;489.9963821994509;;
1;1;beginning.;256;346;347;370;358.0;2.5;1;[2258.0, 2259.0];[36.548479999999984, 0.0];0.5498;0.291;2;12.7188;14.9539;411.7021974298296;13.84;0.2749
2;2;And;356;346;389;365;355.5;2.5;1;[2260.0, 2266.0];[0.0, 3.216000000000008];0.8573;0.3235;2;14.2836;15.3334;387.327458578075;14.81;0.4286
3;3;the;398;346;426;365;355.5;0.0;1;[];[];0.0;0.0;0;;;364.93232491593614;;
4;4;middle?;434;346;502;365;355.5;0.0;1;[2261.0, 2265.0];[0.0, 19.569279999999992];0.7925;0.5013;2;15.2603;15.7835;327.35155195683797;15.52;0.3962
5;5;As;510;347;531;365;356.0;0.5;1;[];[];0.0;0.0;0;;;316.6649108577557;;
6;6;well;538;346;571;365;355.5;0.5;1;[2262.0, 2263.0, 2267.0, 2271.0];[5.089920000000006, 27.003520000000037, 13.617545673960478, 15.237760000000037];2.1675;0.4207;4;15.2447;15.5237;305.8492075656734;15.38;0.5419
7;7;as;580;351;599;365;358.0;2.5;1;[];[];0.0;0.0;0;;;301.2219915088378;;
8;8;the;606;346;634;365;355.5;2.5;1;[2264.0, 2268.0];[19.036800000000028, 2.47872000000001];0.9702;0.3879;2;15.0177;15.8312;299.0457760419805;15.42;0.4851
9;9;end;642;346;673;365;355.5;0.0;1;[2272.0];[14.049919999999986];0.3877;0.3877;1;16.0402;16.1991;299.1216985919784;16.12;0.3877
10;10;are;682;351;709;365;358.0;2.5;1;[];[];0.0;0.0;0;;;302.68938297956595;;
11;11;the;717;346;744;365;355.5;2.5;1;[2269.0];[22.95353219005741];0.4529;0.4529;1;15.2637;15.1808;310.03959516253786;15.22;0.4529
12;12;most;753;347;796;365;356.0;0.5;1;[2273.0];[21.58304000000004];0.2752;0.2752;1;15.3222;14.4508;321.42326513267574;14.89;0.2752
13;13;important;804;346;891;370;358.0;2.0;1;[2270.0];[0.0];0.4041;0.4041;1;14.561;16.0117;339.0693099774003;15.29;0.4041
14;14;part.;899;347;939;370;358.5;0.5;1;[];[];0.0;0.0;0;;;395.05985998143416;;
15;15;Of;948;346;969;365;355.5;3.0;1;[2274.0];[0.0];0.2909;0.2909;1;14.2685;13.7957;432.775798039297;14.03;0.2909
16;16;making;976;346;1039;370;358.0;2.5;1;[2275.0];[10.794879999999978];0.3397;0.3397;1;13.8177;14.7642;450.14709436866343;14.29;0.3397
17;17;a;1048;351;1057;365;358.0;0.0;1;[];[];0.0;0.0;0;;;509.7671736867237;;
18;18;story.;236;452;285;475;463.5;105.5;2;[2277.0];[20.10869567382229];0.2913;0.2913;1;13.5632;15.2629;397.9329071194671;14.41;0.2913
19;19;But;296;451;324;470;460.5;3.0;2;[2276.0];[2.982399999999984];0.291;0.291;1;13.0297;15.2492;366.70755237457325;14.14;0.291
20;20;if;332;450;343;470;460.0;0.5;2;[];[];0.0;0.0;0;;;350.72965111115195;;
21;21;you;349;455;380;475;465.0;5.0;2;[2278.0];[1.0680125961803897];0.4369;0.4369;1;14.1352;15.1333;317.5608517568726;14.63;0.4369
22;22;don't;389;450;433;470;460.0;5.0;2;[];[];0.0;0.0;0;;;280.21812962146186;;
23;23;want;441;452;483;470;461.0;1.0;2;[2279.0];[2.8019199999999955];0.4692;0.4692;1;15.2949;16.1689;246.5888078736551;15.73;0.4692
24;24;people;491;450;549;475;462.5;1.5;2;[2280.0];[8.1952];0.3718;0.3718;1;15.0289;15.3593;207.75291518664758;15.19;0.3718
25;25;to;557;452;573;470;461.0;1.5;2;[];[];0.0;0.0;0;;;203.75709108777144;;
26;26;get;581;452;609;475;463.5;2.5;2;[];[];0.0;0.0;0;;;190.84517748308545;;
27;27;bored.;617;450;672;470;460.0;3.5;2;[2281.0];[9.516160000000013];0.372;0.372;1;15.2701;15.4154;194.04351999999994;15.34;0.372
28;28;You;681;451;713;470;460.5;0.5;2;[];[];0.0;0.0;0;;;199.38416829966812;;
29;29;have;722;450;763;470;460.0;0.5;2;[2282.0];[9.782399999999996];0.2748;0.2748;1;14.2814;15.9372;212.58832368817994;15.11;0.2748
30;30;to;771;452;787;470;461.0;1.0;2;[];[];0.0;0.0;0;;;236.86485296166327;;
31;31;make;796;450;843;470;460.0;1.0;2;[];[];0.0;0.0;0;;;252.03547085390653;;
32;32;sure;851;456;889;470;463.0;3.0;2;[2283.0];[0.05599999999992633];0.372;0.372;1;14.8255;14.2859;290.23973292530155;14.56;0.372
33;33;something;897;450;989;475;462.5;0.5;2;[2284.0, 2285.0];[5.614720000000034, 0.0];0.7605;0.453;2;14.311;13.7256;322.95015121307864;14.02;0.3802
34;34;very;997;456;1036;475;465.5;3.0;2;[];[];0.0;0.0;0;;;408.24561255272585;;
35;35;interesting;218;556;311;580;568.0;102.5;3;[2286.0];[0.0];0.3882;0.3882;1;13.2039;13.5391;334.8791665191348;13.37;0.3882
36;36;happens.;320;555;399;580;567.5;0.5;3;[2287.0];[0.0];0.3882;0.3882;1;14.1861;14.8452;250.670330451273;14.52;0.3882
37;37;For;409;556;437;575;565.5;2.0;3;[];[];0.0;0.0;0;;;217.24817184167603;;
38;38;every;444;560;493;580;570.0;4.5;3;[2288.0];[0.0];0.4205;0.4205;1;14.7371;15.2811;165.14609825409258;15.01;0.4205
39;39;7;501;556;510;575;565.5;4.5;3;[];[];0.0;0.0;0;;;153.60395362278405;;
40;40;minutes;519;557;589;575;566.0;0.5;3;[];[];0.0;0.0;0;;;100.29776552122381;;
41;41;of;597;555;614;575;565.0;1.0;3;[2289.0];[0.0];0.4365;0.4365;1;14.3565;14.625;91.52355854396392;14.49;0.4365
42;42;time.;620;556;664;575;565.5;0.5;3;[];[];0.0;0.0;0;;;89.04351999999994;;
43;43;That;673;555;713;575;565.0;0.5;3;[];[];0.0;0.0;0;;;96.74964066367579;;
44;44;somebody;720;555;812;580;567.5;2.5;3;[2290.0];[7.108799999999974];0.3881;0.3881;1;15.1441;14.771;119.4188735860056;14.96;0.3881
45;45;is;820;556;832;575;565.5;2.0;3;[];[];0.0;0.0;0;;;205.1681811796127;;
46;46;involved.;841;555;919;575;565.0;0.5;3;[2291.0];[1.5529599999999846];0.4528;0.4528;1;14.9145;13.8231;224.2725916570065;14.37;0.4528
47;47;In;929;556;946;575;565.5;0.5;3;[];[];0.0;0.0;0;;;307.03379906542926;;
48;48;discovering;954;555;1054;580;567.5;2.0;3;[2292.0, 2294.0];[0.0, 0.0];0.6634;0.3236;2;14.4595;13.9006;329.72903810333474;14.18;0.3317
49;49;this;595;660;626;680;670.0;102.5;4;[];[];0.0;0.0;0;;;9.161600000000021;;
50;50;story.;634;662;683;685;673.5;3.5;4;[2293.0, 2295.0];[20.699520000000007, 0.0];0.9542;0.5015;2;15.4935;15.4248;0.0;15.46;0.4771
