;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Being;228;189;275;213;201.0;;1;[];[];0.0;0.0;0;;;643.4496267398715;;
1;1;a;284;193;293;208;200.5;0.5;1;[];[];0.0;0.0;0;;;638.357023421596;;
2;2;programmer,;302;193;419;213;203.0;2.5;1;[5367.0];[0.9647999999999968];0.4856;0.4856;1;12.3666;14.4864;579.7970884298057;13.43;0.4856
3;3;essentially,;428;188;526;213;200.5;2.5;1;[5368.0];[61.07520000000001];0.3079;0.3079;1;14.165;15.8881;552.4176939161887;15.03;0.3079
4;4;involves;536;188;607;208;198.0;2.5;1;[5369.0];[69.56416];0.4041;0.4041;1;14.3661;15.0777;549.9087369297564;14.72;0.4041
5;5;solving;615;188;676;213;200.5;2.5;1;[5370.0];[88.30241648502266];0.4209;0.4209;1;14.416;15.0912;544.8112;14.75;0.4209
6;6;a;685;193;694;208;200.5;0.0;1;[];[];0.0;0.0;0;;;553.9566392342274;;
7;7;puzzle;703;188;758;213;200.5;0.0;1;[];[];0.0;0.0;0;;;551.5015878052211;;
8;8;each;766;188;805;208;198.0;2.5;1;[5371.0];[76.75264];0.3562;0.3562;1;14.2241;14.0988;569.5499596626094;14.16;0.3562
9;9;day;814;188;845;213;200.5;2.5;1;[];[];0.0;0.0;0;;;579.2130797484463;;
10;10;with;853;188;889;208;198.0;2.5;1;[5372.0];[69.68488888548507];0.356;0.356;1;15.0889;14.6809;598.180636055431;14.88;0.356
11;11;a;897;193;906;208;200.5;2.5;1;[];[];0.0;0.0;0;;;616.8408830092895;;
12;12;bunch;915;188;967;208;198.0;2.5;1;[5373.0];[30.126472398872053];0.3555;0.3555;1;10.387;12.3523;625.2070298322628;11.37;0.3555
13;13;of;975;188;992;208;198.0;0.0;1;[];[];0.0;0.0;0;;;655.8971063754436;;
14;14;other;999;188;1046;208;198.0;0.0;1;[];[];0.0;0.0;0;;;669.2861030618221;;
15;15;people.;223;293;286;318;305.5;107.5;2;[];[];0.0;0.0;0;;;550.6643447252419;;
16;16;So;296;294;317;313;303.5;2.0;2;[5374.0, 5381.0, 5382.0];[0.0, 35.47744, 63.38144];0.9377;0.3071;3;14.4921;15.7171;536.7226573861774;15.1;0.3126
17;17;you;325;298;356;318;308.0;4.5;2;[];[];0.0;0.0;0;;;511.6065564002088;;
18;18;can;365;298;394;313;305.5;2.5;2;[];[];0.0;0.0;0;;;497.7401568606656;;
19;19;imagine;403;294;472;318;306.0;0.5;2;[5375.0, 5383.0];[39.756546972794304, 17.04255999999998];0.6956;0.4204;2;14.9337;15.8127;463.20890638207726;15.37;0.3478
20;20;that;480;293;515;313;303.0;3.0;2;[];[];0.0;0.0;0;;;456.43610522358983;;
21;21;***good;523;293;599;318;305.5;2.5;2;[5366.0, 5376.0, 5384.0, 5385.0, 5386.0];[23.75999999999999, 69.29696000000001, 10.668781288525881, 15.322062231958217, 27.41698834238366];2.6846;0.2092;5;15.0447;15.8105;440.19412053283946;15.43;0.5369
22;22;communication;608;295;743;313;304.0;1.5;2;[5377.0];[72.38240000000002];0.324;0.324;1;14.908;15.9856;444.8112;15.45;0.324
23;23;skills***;752;293;828;313;303.0;1.0;2;[5378.0, 5387.0];[50.864959999999996, 33.92095999999998];0.7603;0.3721;2;15.7458;15.2449;464.7427190948557;15.5;0.3801
24;24;are;836;298;864;313;305.5;2.5;2;[5388.0];[37.24896000000001];0.4688;0.4688;1;16.9948;15.3403;495.6428679519962;16.17;0.4688
25;25;really;872;293;920;318;305.5;0.0;2;[5379.0];[40.53280000000001];0.4055;0.4055;1;14.55;14.1157;508.20965255658024;14.33;0.4055
26;26;important.;928;294;1020;318;306.0;0.5;2;[5380.0, 5389.0];[21.595520000000022, 58.89344];1.165;0.3076;2;14.2769;14.5754;538.4543521522321;14.43;0.5825
27;27;To;1028;294;1049;313;303.5;2.5;2;[];[];0.0;0.0;0;;;605.379914889551;;
28;28;figure;232;398;283;422;410.0;106.5;3;[];[];0.0;0.0;0;;;473.8814532683042;;
29;29;out;291;400;319;418;409.0;1.0;3;[];[];0.0;0.0;0;;;452.20397140193273;;
30;30;what;327;398;369;418;408.0;1.0;3;[];[];0.0;0.0;0;;;420.8951790549281;;
