;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Sure.;242;241;288;260;250.5;;1;[];[];0.0;0.0;0;;;233.39149134357405;;
1;1;Here's;298;241;353;260;250.5;0.0;1;[2148.0, 2149.0, 2156.0, 2157.0];[21.364480000000015, 5.674560000000014, 36.302400000000006, 13.32383999999999];1.5853;0.2267;4;13.976;15.3849;187.29505127359238;14.68;0.3963
2;2;a;361;246;369;260;253.0;2.5;1;[];[];0.0;0.0;0;;;177.76946709594873;;
3;3;quick;378;241;424;265;253.0;0.0;1;[2150.0, 2158.0];[28.223039999999997, 73.50432];0.9059;0.4854;2;15.5908;16.7155;148.70461267754138;16.15;0.4529
4;4;list;432;241;457;260;250.5;2.5;1;[2155.0];[77.17024];0.4369;0.4369;1;15.3775;17.2561;147.06458795909234;16.32;0.4369
5;5;of;464;241;481;260;250.5;0.0;1;[2151.0];[68.28192000000001];0.7443;0.7443;1;15.6922;16.8804;146.51776;16.29;0.7443
6;6;items;489;242;536;260;251.0;0.5;1;[2159.0];[84.36544];0.4205;0.4205;1;15.361;16.092;147.78730470367745;15.73;0.4205
7;7;in;545;246;558;260;253.0;2.0;1;[];[];0.0;0.0;0;;;164.74830084579813;;
8;8;a;567;246;575;260;253.0;0.0;1;[];[];0.0;0.0;0;;;175.89913311775476;;
9;9;plot;584;241;617;265;253.0;0.0;1;[2152.0, 2154.0, 2160.0];[66.27527059510508, 75.89024, 66.96096];2.3292;0.7764;3;15.4945;16.0456;181.93002454674053;15.77;0.7764
10;10;pyramid;625;241;696;265;253.0;0.0;1;[2153.0, 2161.0];[58.45151999999999, 65.19968];1.0512;0.4528;2;16.0678;16.6041;210.12986706219945;16.34;0.5256
11;11;with;705;241;741;260;250.5;2.5;1;[2162.0];[83.26303999999999];0.4694;0.4694;1;15.7217;16.1513;277.2137706384328;15.94;0.4694
12;12;story;749;242;793;265;253.5;3.0;1;[];[];0.0;0.0;0;;;313.1330417435656;;
13;13;examples;801;241;886;265;253.0;0.5;1;[2163.0];[81.74752000000001];0.5664;0.5664;1;15.745;15.8176;360.2868027441161;15.78;0.5664
14;14;for;893;241;918;260;250.5;2.5;1;[];[];0.0;0.0;0;;;447.96808394301667;;
15;15;each;925;241;965;260;250.5;0.0;1;[2164.0, 2165.0];[49.79872, 55.768640000000005];0.906;0.6473;2;15.5477;15.565;478.3225884605259;15.56;0.453
16;16;one:;973;246;1010;260;253.0;2.5;1;[];[];0.0;0.0;0;;;524.2214610558954;;
17;17;*;1022;241;1030;252;246.5;6.5;1;[];[];0.0;0.0;0;;;573.5361585737883;;
18;18;Introduction;215;346;323;365;355.5;109.0;2;[2166.0, 2177.0];[35.09312, 30.069439999999986];0.5986;0.3561;2;12.9524;15.3201;152.43336456162606;14.14;0.2993
19;19;*;333;346;341;357;351.5;4.0;2;[];[];0.0;0.0;0;;;137.8697950661333;;
20;20;Our;350;346;382;365;355.5;4.0;2;[2167.0];[61.235839999999996];0.4368;0.4368;1;12.5445;14.654;97.00424439980756;13.6;0.4368
21;21;hero;390;346;428;365;355.5;0.0;2;[2168.0, 2181.0, 2203.0, 2204.0];[45.537919999999986, 38.67712, 32.51679999999999, 28.36959999999999];2.2634;1.1475;4;14.2902;15.2279;58.82301107200819;14.76;0.5659
22;22;Jeff;436;346;468;365;355.5;0.0;2;[2229.0];[41.55134933522136];0.3234;0.3234;1;15.4762;16.2242;41.55134933522136;15.85;0.3234
23;23;is;475;346;487;365;355.5;0.0;2;[2169.0];[61.13344000000001];0.6467;0.6467;1;15.0561;16.2632;41.85844038634981;15.66;0.6467
24;24;a;499;351;503;365;358.0;2.5;2;[];[];0.0;0.0;0;;;50.832566643615415;;
25;25;nice;513;346;547;365;355.5;2.5;2;[2182.0];[15.037120000000016];0.3234;0.3234;1;14.9594;16.2949;60.00982112602573;15.63;0.3234
26;26;dude,;555;346;603;370;358.0;2.5;2;[2170.0];[72.42815999999999];0.3721;0.3721;1;15.2337;15.2056;92.81534049701916;15.22;0.3721
27;27;but;613;346;641;365;355.5;2.5;2;[2183.0];[0.004799999999988813];0.5985;0.5985;1;14.1516;15.2365;149.221642637982;14.69;0.5985
28;28;unfortunately;649;346;768;370;358.0;2.5;2;[2171.0, 2172.0, 2184.0, 2185.0, 2186.0];[74.65024, 75.24416000000002, 8.613760000000013, 8.009599999999978, 0.32960000000002765];3.186;0.4041;5;15.381;15.3539;183.0099785027516;15.37;0.6372
29;29;his;777;346;800;365;355.5;2.5;2;[];[];0.0;0.0;0;;;310.1212785856166;;
30;30;home;809;346;857;365;355.5;0.0;2;[2173.0, 2187.0];[58.82943999999998, 28.195519999999988];1.0186;0.4366;2;15.135;14.8552;341.86006176735185;15.0;0.5093
31;31;was;865;351;898;365;358.0;2.5;2;[];[];0.0;0.0;0;;;397.5037320976718;;
32;32;taken;906;346;954;365;355.5;2.5;2;[2174.0, 2188.0];[56.14656000000002, 24.324799999999982];0.8246;0.5173;2;14.344;13.3578;438.30040409698194;13.85;0.4123
33;33;over;963;351;1002;365;358.0;2.5;2;[];[];0.0;0.0;0;;;495.0735487092576;;
34;34;by;1010;346;1029;370;358.0;0.0;2;[2175.0, 2176.0, 2189.0];[28.372124296245417, 23.449110783106462, 37.06372421602555];1.7463;0.5012;3;13.7997;12.5794;541.5622064283822;13.19;0.5821
35;35;an;1037;351;1057;365;358.0;0.0;2;[];[];0.0;0.0;0;;;568.8467275387789;;
36;36;evil;215;450;243;470;460.0;102.0;3;[2178.0];[32.45375999999999];0.6151;0.6151;1;13.1013;15.4465;230.8033263009387;14.27;0.6151
37;37;warlord.;252;450;324;470;460.0;0.0;3;[2179.0];[36.64192000000003];0.5337;0.5337;1;14.9065;16.1829;152.02161238316606;15.54;0.5337
38;38;*;334;450;342;462;456.0;4.0;3;[];[];0.0;0.0;0;;;134.87192529054218;;
39;39;Rising;352;451;403;475;463.0;7.0;3;[2180.0];[55.09088000000003];0.9381;0.9381;1;13.5456;15.0963;80.14743858400963;14.32;0.9381
40;40;Action;411;451;466;470;460.5;2.5;3;[];[];0.0;0.0;0;;;44.63341250204379;;
41;41;*;475;450;483;462;456.0;4.5;3;[];[];0.0;0.0;0;;;43.807645811862564;;
42;42;Because;493;451;565;470;460.5;4.5;3;[];[];0.0;0.0;0;;;50.22887527685246;;
43;43;of;573;450;590;470;460.0;0.5;3;[];[];0.0;0.0;0;;;112.1058046292769;;
44;44;how;597;450;632;470;460.0;0.0;3;[];[];0.0;0.0;0;;;134.54936726561596;;
45;45;evil;640;450;668;470;460.0;0.0;3;[];[];0.0;0.0;0;;;175.7921438278105;;
46;46;his;678;450;701;470;460.0;0.0;3;[];[];0.0;0.0;0;;;212.81900157546463;;
47;47;overlord;709;450;782;470;460.0;0.0;3;[];[];0.0;0.0;0;;;243.24753365980428;;
48;48;was,;790;455;829;475;465.0;5.0;3;[];[];0.0;0.0;0;;;323.9777465067279;;
49;49;he;839;450;859;470;460.0;5.0;3;[];[];0.0;0.0;0;;;371.88043593550015;;
50;50;found;866;450;915;470;460.0;0.0;3;[2202.0];[8.73023999999998];0.2103;0.2103;1;14.6685;16.0047;398.70773384971807;15.34;0.2103
51;51;a;924;455;933;470;462.5;2.5;3;[];[];0.0;0.0;0;;;456.9090861775213;;
52;52;teacher;941;450;1008;470;460.0;2.5;3;[2190.0];[25.11167999999998];0.2914;0.2914;1;13.1351;14.5384;473.33106493402437;13.84;0.2914
53;53;in;1016;451;1029;470;460.5;0.5;3;[];[];0.0;0.0;0;;;548.1374841329296;;
54;54;an;1038;455;1057;470;462.5;2.0;3;[];[];0.0;0.0;0;;;570.393777868919;;
55;55;alleyway;214;555;290;580;567.5;105.0;4;[2191.0, 2192.0];[19.550399999999968, 31.224000000000046];1.7307;0.3235;2;13.6043;13.919;233.0845945822623;13.76;0.8654
56;56;that;298;555;333;575;565.0;2.5;4;[2193.0];[38.67872];0.8087;0.8087;1;13.8448;14.756;201.80627797860402;14.3;0.8087
57;57;would;340;555;391;575;565.0;0.0;4;[];[];0.0;0.0;0;;;168.03573260344834;;
58;58;train;400;556;439;575;565.5;0.5;4;[2194.0, 2223.0];[54.37311999999997, 28.380584838963422];0.8735;0.5824;2;15.8994;16.1795;152.5962434386168;16.04;0.4368
59;59;him;449;555;479;575;565.0;0.5;4;[];[];0.0;0.0;0;;;148.48224;;
60;60;to;488;557;504;575;566.0;1.0;4;[];[];0.0;0.0;0;;;151.59445501593254;;
61;61;pilot;513;555;551;580;567.5;1.5;4;[2195.0, 2227.0];[70.13600000000002, 12.143872256508658];0.8734;0.5663;2;15.0642;15.6837;154.67523987884292;15.37;0.4367
62;62;a;558;560;567;575;567.5;0.0;4;[];[];0.0;0.0;0;;;177.0844889638209;;
63;63;powerful;576;555;651;580;567.5;0.0;4;[2196.0, 2228.0];[63.97152, 57.090239999999994];0.6957;0.3721;2;15.6886;16.1662;182.6279262094864;15.93;0.3478
