;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;The;215;398;247;418;408.0;;1;[];[];0.0;0.0;0;;;582.8325286296226;;
1;1;time;255;400;294;418;409.0;1.0;1;[5214.0, 5215.0];[21.16095999999999, 22.29759999999999];0.7602;0.2266;2;14.6549;16.2053;537.0590265778985;15.43;0.3801
2;2;it;302;399;312;418;408.5;0.5;1;[];[];0.0;0.0;0;;;519.5867477417029;;
3;3;takes;320;398;367;418;408.0;0.5;1;[];[];0.0;0.0;0;;;466.44795254004487;;
4;4;ones;375;403;415;418;410.5;2.5;1;[5216.0];[49.320640000000026];0.2585;0.2585;1;15.3265;15.0864;420.4636331822289;15.21;0.2585
5;5;self;423;398;454;418;408.0;2.5;1;[5217.0];[45.406079999999974];0.4529;0.4529;1;15.6206;16.775;383.46531268003883;16.2;0.4529
6;6;to;461;400;477;418;409.0;1.0;1;[];[];0.0;0.0;0;;;361.84292231408915;;
7;7;accomplish;485;398;583;422;410.0;1.0;1;[5218.0];[60.223360000000014];0.2424;0.2424;1;15.8743;15.6914;263.31311176772033;15.78;0.2424
8;8;such;592;398;631;418;408.0;2.0;1;[];[];0.0;0.0;0;;;224.24440155508896;;
9;9;a;639;403;648;418;410.5;2.5;1;[];[];0.0;0.0;0;;;210.45239183435282;;
10;10;task;656;398;692;418;408.0;2.5;1;[5219.0];[77.37536];0.3074;0.3074;1;17.0469;17.056;177.3607973279326;17.05;0.3074
11;11;is;701;399;713;418;408.5;0.5;1;[];[];0.0;0.0;0;;;163.39168041488523;;
12;12;dependent;721;398;815;422;410.0;1.5;1;[5220.0];[63.018880000000024];0.3555;0.3555;1;15.4033;14.7411;122.97562534421202;15.07;0.3555
13;13;on;823;403;843;418;410.5;0.5;1;[];[];0.0;0.0;0;;;127.17487656294385;;
14;14;the;851;398;879;418;408.0;2.5;1;[5221.0];[58.76990892973719];0.4685;0.4685;1;15.4696;14.0492;131.75267598345016;14.76;0.4685
15;15;person.;888;403;952;422;412.5;4.5;1;[5223.0, 5224.0];[68.98144000000002, 24.621759999999995];0.6313;0.3884;2;14.8607;15.1356;142.58435688672168;15.0;0.3157
16;16;It;962;399;975;418;408.5;4.0;1;[];[];0.0;0.0;0;;;193.61484557956814;;
17;17;can;982;403;1011;418;410.5;2.0;1;[5222.0];[45.14272];0.6306;0.6306;1;14.5815;13.5379;209.12523623130716;14.06;0.6306
18;18;vary;1020;403;1058;422;412.5;2.0;1;[];[];0.0;0.0;0;;;238.3405723514149;;
19;19;from;221;503;261;522;512.5;100.0;2;[];[];0.0;0.0;0;;;555.3089889681239;;
20;20;person;271;508;329;527;517.5;5.0;2;[5225.0];[20.13567999999998];0.4363;0.4363;1;14.7616;15.462;487.16524468479884;15.11;0.4363
21;21;to;337;504;354;522;513.0;4.5;2;[];[];0.0;0.0;0;;;462.40461030227624;;
22;22;person;363;508;421;527;517.5;4.5;2;[];[];0.0;0.0;0;;;395.24244866765;;
23;23;based;430;503;480;522;512.5;5.0;2;[5226.0];[44.37234387678879];0.3882;0.3882;1;15.0252;15.6998;336.61841368053524;15.36;0.3882
24;24;on;489;508;509;522;515.0;2.5;2;[];[];0.0;0.0;0;;;307.69239124294245;;
25;25;things;518;503;572;527;515.0;0.0;2;[5227.0];[56.26976000000002];0.4204;0.4204;1;14.6741;15.3565;244.4950838540521;15.02;0.4204
26;26;like;580;503;609;522;512.5;2.5;2;[];[];0.0;0.0;0;;;208.10547236629787;;
27;27;age,;617;508;654;527;517.5;5.0;2;[5228.0];[73.58848];0.3071;0.3071;1;14.9317;15.2421;162.82854672568928;15.09;0.3071
28;28;weight,;663;503;727;527;515.0;2.5;2;[];[];0.0;0.0;0;;;90.63349286439306;;
29;29;and;736;503;767;522;512.5;2.5;2;[5229.0];[59.62585378575305];0.2913;0.2913;1;15.1229;14.6684;53.96730518378691;14.9;0.2913
30;30;more;776;508;821;522;515.0;2.5;2;[];[];0.0;0.0;0;;;22.972800000000007;;
31;31;importantly;830;503;932;527;515.0;0.0;2;[5230.0, 5238.0];[42.93727999999999, 22.884676724830573];0.7278;0.2913;2;14.9702;14.2398;22.884676724830573;14.6;0.3639
32;32;exercise;940;504;1012;522;513.0;2.0;2;[5231.0];[31.639040000000023];0.4529;0.4529;1;14.1609;13.4478;126.27368858475631;13.8;0.4529
33;33;and;1020;503;1051;522;512.5;0.5;2;[];[];0.0;0.0;0;;;205.4547843901427;;
34;34;diet.;312;608;350;627;617.5;105.0;3;[5232.0];[39.600798422334854];0.6472;0.6472;1;15.5667;15.9282;470.0780475929502;15.75;0.6472
35;35;There's;358;608;423;627;617.5;0.0;3;[];[];0.0;0.0;0;;;397.8575941575075;;
36;36;no;432;613;451;627;620.0;2.5;3;[];[];0.0;0.0;0;;;371.1216183797435;;
37;37;defiant;460;608;521;627;617.5;2.5;3;[5233.0, 5234.0];[40.63232000000005, 53.39135999999996];0.9868;0.3879;2;15.3381;15.7217;301.49507397103514;15.53;0.4934
38;38;answer;528;613;592;627;620.0;2.5;3;[];[];0.0;0.0;0;;;233.9426862049762;;
39;39;I;599;609;605;627;618.0;2.0;3;[];[];0.0;0.0;0;;;220.34130168627027;;
40;40;can;613;613;642;627;620.0;2.0;3;[5235.0];[57.73599999999999];0.5188;0.5188;1;15.3561;15.5703;186.67035230266208;15.46;0.5188
41;41;give;651;608;687;632;620.0;0.0;3;[];[];0.0;0.0;0;;;143.42428116884525;;
42;42;because;695;608;766;627;617.5;2.5;3;[5236.0];[58.316799999999944];0.469;0.469;1;15.4734;15.7249;80.34809038676646;15.6;0.469
43;43;of;774;608;791;627;617.5;0.0;3;[];[];0.0;0.0;0;;;67.74315927678599;;
44;44;so;798;613;816;627;620.0;2.5;3;[];[];0.0;0.0;0;;;68.0272;;
45;45;many;825;613;873;632;622.5;2.5;3;[5237.0];[59.394879999999944];0.4373;0.4373;1;15.1022;15.0586;68.64199027417547;15.08;0.4373
46;46;variables.;881;608;966;627;617.5;5.0;3;[];[];0.0;0.0;0;;;90.65918391867427;;
