;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4519;4520;555.328;456.81664;0.97046;16.1484;15.1214;;;
4520;4521;243.6608;200.63232;0.63086;14.208;12.7229;As;0.0;44.63231999999999
4521;4522;246.66879999999998;155.65824;0.29126;15.3709;14.1733;As;0.0;0.0
4522;4523;345.01120000000003;110.11072;0.3396;15.1092;14.5753;example;2.0;25.88928
4523;4524;423.1552;81.75616;0.43652;15.5068;15.0682;will;4.0;54.85345444897341
4524;4525;525.1072;93.0816;0.43677;14.6028;14.4641;footrace;7.0;42.918400000000005
4525;4526;662.4383999999999;100.38271999999999;0.35596;14.3882;14.2984;length;10.0;35.61728000000001
4526;4527;776.7167999999999;113.93024;0.50146;13.3224;13.7047;The;14.0;22.069760000000002
4527;4528;902.5152;150.39488;0.45337;7.5037;12.5706;contestant;16.0;0.0
4528;4529;227.91679999999997;259.2256;0.25854;15.2406;13.4176;constant;20.0;15.083200000000033
4529;4530;293.5552;217.19039999999998;0.323;14.4874;13.2277;constant;20.0;24.809600000000017
4530;4531;385.856;201.0624;0.66357;15.156;13.7801;of;22.0;39.93785960414003
4531;4532;475.62239999999997;195.7888;0.53369;16.4569;15.3243;km/h.;24.0;45.21119999999999
4532;4533;516.8255999999999;198.15424;0.37329;15.8169;15.1368;They;25.0;42.84576000000001
4533;4534;622.8735999999999;212.78719999999998;0.38818;15.3553;14.7445;finish;27.0;28.212800000000016
4534;4535;692.8256;200.6016;0.30713;15.6635;14.8235;race;29.0;45.39840000000001
4535;4536;689.5871999999999;202.8032;0.35596;16.0546;16.2066;race;29.0;43.196799999999996
4536;4537;700.5696;204.26752;0.37183;14.5872;14.5615;race;29.0;41.73248000000001
4537;4538;811.4048;244.89983999999998;0.33984;13.8701;14.5559;time;32.0;0.0
4538;4539;874.2272;174.68416;0.22632;14.467;15.0744;hour.;35.0;66.3203426917081
4539;4540;799.5904;124.98944;0.24243;14.0347;14.0523;The;14.0;11.010559999999998
4540;4541;757.7983999999999;129.71008;0.32373;15.4744;13.8442;km.;13.0;6.289919999999995
4541;4542;469.9008;210.04288;0.51782;16.7142;15.5908;km/h.;24.0;30.957120000000003
4542;4543;549.568;204.04224;0.2749;14.8228;15.1906;will;26.0;36.96028474210664
4543;4544;872.2176000000001;216.832;0.61426;14.656;13.1448;hour.;35.0;24.32763806373319
4544;4545;214.36159999999995;343.40864;0.25879;15.0628;13.2634;contestant;38.0;3.5913600000000088
4545;4546;204.7616;358.68672;0.35596;14.4208;13.2661;contestant;38.0;2.238400000000013
4546;4547;313.06239999999997;326.43072;0.32373;15.2655;14.7657;contestant;38.0;24.36640255512493
4547;4548;429.7087999999999;295.51616;0.42065;15.4852;13.9506;speed;42.0;50.48383999999999
4548;4549;544.0128;298.47552;0.35571;15.8316;15.2525;km/h;45.0;47.52447999999998
4549;4550;689.2927999999999;300.8512;0.55005;15.5097;14.6534;speed;48.0;45.148799999999994
4550;4551;814.5024;311.41888;0.29126;13.5397;13.5549;contestant;50.0;35.58112
4551;4552;865.4336;333.85472;0.38843;13.082;14.1262;one);51.0;12.145280000000014
4552;4553;908.4928;351.77472;0.38818;13.7535;14.4637;for;52.0;0.0
4553;4554;207.47519999999997;438.07743999999997;0.25879;15.7576;13.7318;the;58.0;18.029632608392262
4554;4555;192.20479999999998;446.99648;0.42065;14.6682;13.2261;the;58.0;28.951419229985966
4555;4556;279.38559999999995;430.75584;0.43652;14.9238;13.0057;race.;59.0;24.244160000000022
4556;4557;373.36319999999995;434.08384;0.53394;15.7879;14.9775;will;61.0;15.91615999999999
4557;4558;313.12639999999993;422.95296;0.22607;15.5866;14.627;This;60.0;27.04703999999998
4558;4559;248.25599999999997;442.88;0.6145;14.6203;14.0217;the;58.0;7.124600760744426
4559;4560;356.2368;418.42688;0.38745;15.4016;14.1403;will;61.0;31.573120000000017
4560;4561;457.86879999999996;405.98528;1.22974;15.3744;14.4969;them;63.0;44.01472000000001
4561;4562;577.1776;413.5424;0.24268;16.0347;15.7222;(20;67.0;36.45760000000001
4562;4563;635.4559999999999;402.45248;0.45312;14.4665;14.9556;km/h);68.0;47.54752000000002
4563;4564;731.6224;401.73568;0.50171;15.9827;15.3901;hours.;71.0;48.26432
4564;4565;506.7392;390.00064;1.31006;17.2898;15.5536;km/h;45.0;21.03845281976788
4565;4566;724.8768;414.40256;0.33984;15.8724;16.0437;of;49.0;49.402559999999994
4566;4567;771.0848;418.26304;0.55029;15.6518;15.4869;contestant;50.0;53.26303999999999
4567;4568;594.4960000000001;391.17824;0.37158;16.218;16.25;(twice;46.0;21.178240000000017
4568;4569;451.96799999999996;384.44032;0.38794;15.7577;14.3518;speed;42.0;16.033585553531033
4569;4570;450.6368;401.87904;0.32373;16.3239;15.9818;speed;42.0;32.373549474248236
4570;4571;486.56639999999993;428.4928;0.93823;17.1245;15.254;20;44.0;63.49279999999999
4571;4572;456.01279999999997;410.7776;0.67871;16.7387;16.5635;them;63.0;39.22239999999999
4572;4573;521.7919999999999;421.35552;0.4856;17.4247;16.9348;km;65.0;28.644479999999987
4573;4574;489.2031999999999;397.7216;0.6145;16.4075;15.4541;20;44.0;32.721600000000024
4574;4575;466.5855999999999;420.31104;0.97046;17.6942;17.232;them;63.0;29.68896000000001
4575;4576;517.1712;419.00032;0.59839;13.8141;14.1956;km;65.0;30.999680000000012
4576;4577;910.72;927.75424;0.30737;12.7721;20.8305;behind;150.0;38.75423999999998
4577;4578;992.1664000000001;837.49888;0.09692;12.7721;20.6361;phrase.;152.0;32.501120000000014
4578;4579;852.8512;951.4496;0.14551;12.7721;19.0006;merit;149.0;62.44960000000003
4580;4581;834.8288;966.43072;0.08057;12.7721;19.6602;merit;149.0;77.43071999999995
4583;4584;581.0303999999999;501.6576;0.146;12.7721;18.5879;(20;67.0;26.657617333887888
4585;4586;957.0047999999999;826.30656;0.12964;12.7721;20.7856;quater;134.0;37.30655999999999
4587;4588;832.4864;683.03872;0.27515;12.7721;21.1747;hours.;114.0;5.418634901744174
4589;4590;504.37120000000004;408.08448;0.69556;17.5945;15.8769;km/h;45.0;39.2525765563281
