;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;The;211;398;243;418;408.0;;1;[];[];0.0;0.0;0;;;635.2895623356694;;
1;1;legend;252;398;309;422;410.0;2.0;1;[1968.0];[0.0];0.3074;0.3074;1;13.0507;15.4158;570.4678387539883;14.23;0.3074
2;2;of;318;398;335;418;408.0;2.0;1;[];[];0.0;0.0;0;;;546.5858622509793;;
3;3;Blockbuster,;342;398;451;422;410.0;2.0;1;[1969.0, 1972.0];[0.0, 0.0];0.7439;0.3234;2;15.5054;16.3163;435.2750301276727;15.91;0.3719
4;4;it;461;400;471;418;409.0;1.0;1;[];[];0.0;0.0;0;;;418.0766427494442;;
5;5;was;478;403;511;418;410.5;1.5;1;[1970.0];[39.910079999999994];0.5497;0.5497;1;15.2637;15.6038;381.2701079453337;15.43;0.5497
6;6;a;519;403;528;418;410.5;0.0;1;[];[];0.0;0.0;0;;;365.8304142805057;;
7;7;magical;537;398;603;422;410.0;0.5;1;[];[];0.0;0.0;0;;;297.6707117817378;;
8;8;place;613;398;658;422;410.0;0.0;1;[1971.0];[35.53471999999999];0.5336;0.5336;1;15.1308;16.7022;251.9895328235806;15.92;0.5336
9;9;where;666;398;719;418;408.0;2.0;1;[1973.0];[22.604921360942576];0.4203;0.4203;1;17.3176;16.9075;209.66816261093717;17.11;0.4203
10;10;you;727;403;757;422;412.5;4.5;1;[];[];0.0;0.0;0;;;183.1619345078185;;
11;11;could;766;398;812;418;408.0;4.5;1;[];[];0.0;0.0;0;;;163.1364018625101;;
12;12;get;821;400;848;422;411.0;3.0;1;[1974.0];[13.829119999999989];0.6956;0.6956;1;15.093;14.3929;152.669907488825;14.74;0.6956
13;13;goodies;856;398;924;422;410.0;1.0;1;[];[];0.0;0.0;0;;;152.28991999999994;;
14;14;and;932;398;963;418;408.0;2.0;1;[];[];0.0;0.0;0;;;172.59760604552537;;
15;15;snacks;972;398;1031;418;408.0;0.0;1;[1975.0, 1976.0];[3.2479999999999905, 0.0];1.0355;0.7604;2;14.5679;13.9162;192.99935132700932;14.24;0.5178
16;16;for;1038;398;1063;418;408.0;0.0;1;[];[];0.0;0.0;0;;;237.80621525234864;;
17;17;the;217;503;245;522;512.5;104.5;2;[];[];0.0;0.0;0;;;615.9882023648232;;
