;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Some;220;346;270;365;355.5;;1;[];[];0.0;0.0;0;;;435.62420862445924;;
1;1;questions;278;346;362;370;358.0;2.5;1;[5563.0, 5564.0, 5575.0];[5.138868990585393, 29.358720000000005, 39.78431999999998];2.3782;1.0195;3;14.8464;16.5218;357.4653101206974;15.68;0.7927
2;2;to;370;347;386;365;356.0;2.0;1;[];[];0.0;0.0;0;;;342.41906947435973;;
3;3;help;395;346;431;370;358.0;2.0;1;[5576.0];[2.9817600000000084];0.3398;0.3398;1;14.6366;16.4762;306.7555377490134;15.56;0.3398
4;4;write;439;346;483;365;355.5;2.5;1;[5565.0];[61.327999999999975];0.3718;0.3718;1;16.0337;16.9277;277.9785515821075;16.48;0.3718
5;5;a;491;351;499;365;358.0;2.5;1;[5577.0];[15.508159999999975];0.3079;0.3079;1;14.8929;15.4071;269.2315790164415;15.15;0.3079
6;6;love;508;346;543;365;355.5;2.5;1;[];[];0.0;0.0;0;;;248.92359297520676;;
7;7;letter;552;346;599;365;355.5;0.0;1;[5566.0];[33.00416000000001];0.3074;0.3074;1;16.554;16.723;232.7454470869117;16.64;0.3074
8;8;to;605;347;622;365;356.0;0.5;1;[5578.0];[11.03327999999999];0.3398;0.3398;1;15.1586;15.2198;229.75410146434038;15.19;0.3398
9;9;your;630;351;670;370;360.5;4.5;1;[];[];0.0;0.0;0;;;224.00192000000004;;
10;10;wife;677;346;712;365;355.5;5.0;1;[5567.0, 5579.0];[74.50688000000002, 25.399999999999977];0.6465;0.3232;2;16.0541;15.932;231.8805449788456;15.99;0.3232
11;11;are;720;351;747;365;358.0;2.5;1;[];[];0.0;0.0;0;;;242.38409836391173;;
12;12;How;756;347;793;365;356.0;2.0;1;[5570.0];[85.99266881734512];0.3879;0.3879;1;15.7968;14.7077;256.4460550285117;15.25;0.3879
