text;attention
Both;0.009762371034654356
ChatGPT;0.013313616991632037
and;0.01116623824994503
InstructGPT;0.01485799660620768
are;0.016553422533093835
Transformer-based;0.01975694928664789
generative;0.008736630373458776
text;0.007458146581312999
models;0.008947719883066219
created;0.0072416134375774795
by;0.007431900985462511
OpenAl.;0.021007087578408627
However,;0.010704746855750591
while;0.013943476032067184
ChatGPT;0.011269098822040108
was;0.0074352284785462975
released;0.010949598584243306
in;0.007029482473375597
early;0.0069238399807280224
2023,;0.03208644913580801
InstructGPT;0.018452099044844943
is;0.008055659414127355
a;0.006012146623155124
year;0.007429764377302491
older.;0.03095487014118488
Both;0.010419361697206225
models;0.009341297980102565
were;0.009076824047331062
trained;0.01162142456823413
using;0.01089125911545784
Reinforcement;0.01049977180910966
Learning;0.007764104795034808
with;0.008549011556480426
Human;0.008034118515529893
Feedback;0.008690594405486352
(RLHF);0.027941825121221384
to;0.0076316177273565685
improve;0.008888642494148924
their;0.007228919004731705
capabilities;0.008167479290407514
in;0.00823506434879024
specific;0.007089675004170553
task;0.008956042031224338
categories.;0.03102429885451212
InstructGPT;0.01847054719927751
was;0.00931768068091795
trained;0.008621453241599568
to;0.008940990245166333
follow;0.008933900897361189
instructions;0.009040712595762095
provided;0.006861031402877769
by;0.0063482039655795705
the;0.007366272137979609
user,;0.011506219575131147
and;0.007985564191556575
served;0.0084678547230954
as;0.006930171108349301
a;0.006152730457429185
predecessor;0.009296861229941153
to;0.00859676185340922
ChatGPT.;0.029460203164638193
ChatGPT;0.010839099804758655
was;0.0075497488278856925
trained;0.009479546203126379
to;0.00963475663412672
be;0.010034326988212609
a;0.007744571999978744
More;0.006625542532980485
general;0.008327890052973963
chatbot;0.02559953871788996
with;0.009147286561977379
a;0.005913047812699115
wider;0.007298336162820392
range;0.00748363663269871
of;0.006473833005366581
capabilities,;0.01395049058338904
ranging;0.008409879668865186
from;0.011390116338332387
following;0.009553405485406393
instructions;0.007940925241046457
to;0.007773501372951104
do;0.006857772850688756
tasks;0.006704153798600268
to;0.013612394629003734
answering;0.007613271765173676
questions,;0.011860320798692002
holding;0.008852114103489298
conversations,;0.009924863560157047
and;0.007462642459324879
telling;0.007133990244341722
jokes.;0.028980350621793226
