;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
923;924;660.992;538.95168;1.18097;7.4143;8.4787;;;
924;925;305.8688;325.56032;0.22644;8.1621;8.9005;there;1.0;12.590331685162223
925;926;297.1392;373.72928;0.2749;7.7392;8.3986;known;19.0;24.28598002878202
926;927;442.7008;386.28352;0.24255;8.24;8.9415;‘Electrochromic;21.0;11.71647999999999
927;928;534.4128;375.00928;0.27472;7.3874;7.8966;Materials’.;22.0;22.99821753872244
928;929;652.9792;371.85536;0.32367;7.4285;8.8853;Commonly,;23.0;26.14463999999998
929;930;745.2160000000001;361.58464;0.32349;8.5456;9.4408;electrochromic;24.0;36.41536000000002
930;931;875.9424;374.26176;0.33966;9.2379;10.3336;electrochromic;24.0;23.81757662016858
931;932;948.5952;386.72384;0.25867;9.3894;10.0972;materials;25.0;11.276160000000004
932;933;989.696;391.3216;0.30725;9.284;10.2848;are;26.0;11.67840000000001
933;934;968.3072;402.09408;0.24255;9.2904;9.5383;are;26.0;3.8022970539399226
934;935;302.9888;477.2864;0.46912;11.0324;11.9095;and;29.0;25.713599999999985
935;936;320.75519999999995;463.17568;0.46924;10.939;11.0679;have;30.0;39.82432
936;937;463.5264;469.62688;0.37207;9.642;10.5124;ability;32.0;33.82759576875659
937;938;539.904;440.20736;0.29083;8.7592;9.5716;change,;34.0;62.792640000000006
938;939;641.0111999999999;426.12736;0.32385;7.9399;8.7395;or;36.0;81.87861079677401
939;940;746.2016;483.70688;0.30713;7.277;7.9732;heighten;37.0;19.418329534087103
940;941;837.9904;473.83552;0.37207;7.9914;9.3224;colour;39.0;29.164480000000026
941;942;988.736;433.70496;0.37207;10.0685;10.7141;current;42.0;70.29503999999997
942;943;824.6912;476.99968;0.19391;10.494;10.7329;colour;39.0;26.000319999999988
943;944;289.57439999999997;573.7472;0.42053;10.1199;10.9465;them.;45.0;34.25279999999998
944;945;357.42719999999997;549.31456;0.33948;9.2367;9.8131;This;46.0;58.68543999999997
945;946;483.4176;588.47232;0.25873;8.6435;9.6834;technology;47.0;19.527680000000032
946;947;579.0975999999999;535.62368;0.25903;9.6344;9.93;already;49.0;72.37631999999996
947;948;687.744;529.69472;0.27496;8.1888;8.743;cars,;52.0;83.30528000000004
948;949;745.1135999999999;540.24192;0.32336;8.2685;9.7783;mirrors;53.0;67.75807999999995
949;950;829.7856;555.30496;0.3399;8.4115;8.6836;windows,;55.0;52.69503999999995
950;951;949.0688;541.91104;0.38806;10.0855;9.9259;and;56.0;66.21409039865763
951;952;974.1568;557.13792;0.4046;10.1643;10.0067;should;57.0;50.86207999999999
952;953;306.752;672.26624;0.46893;9.9925;11.4491;them.;45.0;45.26624000000004
953;954;435.59680000000003;664.70912;0.33997;10.7736;11.0418;technology;47.0;32.709119999999984
954;955;555.3535999999999;639.98976;0.37183;10.0421;10.3746;already;49.0;7.989760000000047
955;956;645.4912;604.4672;0.43671;8.5333;13.1556;in;51.0;3.532799999999952
956;957;744.0128;641.15712;0.22632;9.5383;9.8605;mirrors;53.0;14.157119999999964
957;958;835.4048;643.64544;0.27478;9.8866;10.3107;windows,;55.0;11.645440000000008
958;959;890.6752;671.0272;0.3233;9.2419;9.6341;windows,;55.0;39.02719999999999
959;960;990.0288;676.97664;0.37238;8.6323;10.8201;should;57.0;49.976639999999975
960;961;1002.7008;623.16544;0.30713;9.326;7.588;should;57.0;0.0
961;962;629.3376;766.81216;0.32367;7.8307;9.3277;your;61.0;29.81215999999995
962;963;713.7792000000001;721.63328;0.27545;9.3241;9.9225;display;62.0;1.7792000000000598
963;964;700.0576;683.91936;0.38849;9.3571;10.4954;display;62.0;29.080640000000017
