;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;There;205;293;256;313;303.0;;1;[];[];0.0;0.0;0;;;448.48018686546226;;
1;1;are;264;298;291;313;305.5;2.5;1;[];[];0.0;0.0;0;;;418.5378620995715;;
2;2;many;300;298;348;318;308.0;2.5;1;[];[];0.0;0.0;0;;;368.675232163594;;
3;3;ways;356;298;400;318;308.0;0.0;1;[];[];0.0;0.0;0;;;328.3344142956689;;
4;4;to;407;295;424;313;304.0;4.0;1;[];[];0.0;0.0;0;;;314.4326719838127;;
5;5;scale;432;293;475;313;303.0;1.0;1;[];[];0.0;0.0;0;;;281.0546132175737;;
6;6;down;483;293;529;313;303.0;0.0;1;[];[];0.0;0.0;0;;;252.22271351105547;;
7;7;images;539;298;601;318;308.0;5.0;1;[];[];0.0;0.0;0;;;223.53934331763608;;
8;8;in;610;298;623;312;305.0;3.0;1;[];[];0.0;0.0;0;;;226.30355810477212;;
9;9;large;632;293;675;318;305.5;0.5;1;[];[];0.0;0.0;0;;;219.29279999999994;;
10;10;groups.;683;298;749;318;308.0;2.5;1;[];[];0.0;0.0;0;;;222.67018392878734;;
11;11;You;758;294;789;313;303.5;4.5;1;[];[];0.0;0.0;0;;;251.4363116395084;;
12;12;will;798;293;825;312;302.5;1.0;1;[];[];0.0;0.0;0;;;272.6914380960282;;
13;13;may;835;298;871;318;308.0;5.5;1;[];[];0.0;0.0;0;;;290.57032128364386;;
14;14;be;880;293;900;313;303.0;5.0;1;[];[];0.0;0.0;0;;;325.31708779417045;;
15;15;able;908;293;944;313;303.0;0.0;1;[];[];0.0;0.0;0;;;346.1369365018417;;
16;16;to;951;295;968;313;304.0;1.0;1;[];[];0.0;0.0;0;;;379.91105013000083;;
17;17;find;976;293;1007;313;303.0;1.0;1;[];[];0.0;0.0;0;;;400.3612943465939;;
18;18;a;1016;298;1025;313;305.5;2.5;1;[];[];0.0;0.0;0;;;434.07370573542005;;
19;19;free;1033;293;1067;313;303.0;2.5;1;[];[];0.0;0.0;0;;;448.7143621624786;;
20;20;service;221;399;282;418;408.5;105.5;2;[];[];0.0;0.0;0;;;381.4957672253782;;
21;21;online;290;398;343;418;408.0;0.5;2;[2540.0];[34.127249311950145];0.4692;0.4692;1;7.6699;7.9301;324.1165142520201;7.8;0.4692
22;22;that;351;398;386;418;408.0;0.0;2;[];[];0.0;0.0;0;;;284.57537140603006;;
23;23;will;393;398;420;417;407.5;0.5;2;[];[];0.0;0.0;0;;;254.5779275799062;;
24;24;convert;429;400;496;418;409.0;1.5;2;[];[];0.0;0.0;0;;;190.3756444792242;;
25;25;large;504;398;547;422;410.0;1.0;2;[2541.0];[35.35696853466939];0.4207;0.4207;1;7.8408;6.1279;150.90504965334983;6.98;0.4207
26;26;batches;556;398;623;418;408.0;2.0;2;[2542.0];[7.456639999999993];0.3073;0.3073;1;7.3677;6.6536;121.19086933791665;7.01;0.3073
27;27;of;631;398;648;418;408.0;0.0;2;[];[];0.0;0.0;0;;;119.29279999999994;;
28;28;images,;655;399;723;422;410.5;2.5;2;[2543.0];[12.442240000000027];0.3235;0.3235;1;6.3691;5.8827;115.78228366585273;6.13;0.3235
29;29;but;733;398;761;418;408.0;2.5;2;[];[];0.0;0.0;0;;;148.61685910716858;;
30;30;upload;769;398;826;422;410.0;2.0;2;[];[];0.0;0.0;0;;;169.78328189453754;;
31;31;and;835;398;866;418;408.0;2.0;2;[];[];0.0;0.0;0;;;224.8834178210568;;
32;32;download;875;398;959;418;408.0;0.0;2;[2544.0, 2545.0];[0.0, 10.339200000000005];0.4364;0.2102;2;7.8408;5.8643;259.66010015187163;6.85;0.2182
33;33;times;967;399;1016;418;408.5;0.5;2;[2546.0];[26.59008];0.3394;0.3394;1;8.0515;7.8271;343.98291296353665;7.94;0.3394
34;34;will;1024;398;1051;417;407.5;1.0;2;[];[];0.0;0.0;0;;;398.2376712603669;;
35;35;slow;211;503;250;522;512.5;105.0;3;[];[];0.0;0.0;0;;;394.6612030728128;;
36;36;you;258;508;288;527;517.5;5.0;3;[];[];0.0;0.0;0;;;356.5134112636998;;
37;37;down.;297;503;349;522;512.5;5.0;3;[2547.0];[19.419520000000034];0.3234;0.3234;1;9.7825;8.8814;295.76043483008334;9.33;0.3234
38;38;I;359;504;364;522;513.0;0.5;3;[];[];0.0;0.0;0;;;280.7815713519674;;
39;39;would;372;503;423;522;512.5;0.5;3;[];[];0.0;0.0;0;;;221.8924162987099;;
40;40;instead,;433;503;501;527;515.0;2.5;3;[2548.0];[0.0];0.2587;0.2587;1;8.2027;8.4779;143.73380816940733;8.34;0.2587
41;41;recommend;511;503;615;522;512.5;2.5;3;[2549.0, 2575.0];[0.0, 16.18367999999998];0.8733;0.372;2;10.0335;9.593;33.10832540132459;9.81;0.4366
42;42;using;625;504;670;527;515.5;3.0;3;[2550.0, 2579.0];[0.9248000000001184, 10.292799999999943];0.6301;0.2587;2;10.0349;8.3871;10.292799999999943;9.21;0.3151
43;43;a;679;508;687;522;515.0;0.5;3;[];[];0.0;0.0;0;;;37.861151737367976;;
44;44;free;695;503;729;522;512.5;2.5;3;[2574.0];[20.911040000000014];0.2913;0.2913;1;10.6011;9.9343;52.894169913895084;10.27;0.2913
45;45;offline;737;503;791;522;512.5;0.0;3;[];[];0.0;0.0;0;;;93.88903030109539;;
46;46;software;799;503;875;522;512.5;0.0;3;[2551.0];[0.9465600000000904];0.3235;0.3235;1;9.6625;9.0025;155.3895582427597;9.33;0.3235
47;47;such;883;503;922;522;512.5;0.0;3;[];[];0.0;0.0;0;;;239.12471309105638;;
48;48;as;931;508;949;522;515.0;2.5;3;[2552.0];[14.227199999999982];0.4369;0.4369;1;10.4778;9.6249;287.04286720084167;10.05;0.4369
49;49;GIMP;957;503;1003;522;512.5;2.5;3;[];[];0.0;0.0;0;;;313.00900627758307;;
50;50;which;1011;503;1061;522;512.5;0.0;3;[2553.0];[10.475679475814474];0.3235;0.3235;1;8.2941;9.5837;366.95400203687666;8.94;0.3235
