;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;There;217;346;268;365;355.5;;1;[2490];[26.7783102506189];0.2588;0.2588;1;9.7669;10.3955;304.21279072043234;10.08;0.2588
1;1;are;276;351;303;365;358.0;2.5;1;[2482, 2491];[0.0, 55.874239999999986];0.6632;0.4205;2;8.8859;8.2553;270.0470885566322;8.57;0.3316
2;2;many;312;351;360;370;360.5;2.5;1;[];[];0.0;0.0;0;;;213.58802877950245;;
3;3;programs;368;351;453;370;360.5;0.0;1;[2483, 2484, 2492];[6.504320000000007, 0.0, 50.106240000000014];0.9215;0.2587;3;8.984;8.5609;126.46234395231485;8.77;0.3072
4;4;that;460;346;495;365;355.5;5.0;1;[];[];0.0;0.0;0;;;94.23247655619367;;
5;5;can;503;351;532;365;358.0;2.5;1;[];[];0.0;0.0;0;;;70.78577002416232;;
6;6;accomplish;541;346;638;370;358.0;0.0;1;[2485];[35.82015999999999];0.3232;0.3232;1;8.9566;7.9577;57.202560000000005;8.46;0.3232
7;7;the;647;346;674;365;355.5;2.5;1;[];[];0.0;0.0;0;;;102.29827583060045;;
8;8;task;682;346;719;365;355.5;0.0;1;[2486];[44.421760000000006];0.2595;0.2595;1;7.8088;7.9214;131.81405554004328;7.87;0.2595
9;9;of;726;346;743;365;355.5;0.0;1;[];[];0.0;0.0;0;;;171.8656813849514;;
10;10;rescaling;751;346;828;370;358.0;2.5;1;[2487];[7.384960000000035];0.4203;0.4203;1;8.9378;7.5507;193.84660646478605;8.24;0.4203
11;11;a;837;351;845;365;358.0;0.0;1;[];[];0.0;0.0;0;;;278.25601383961794;;
12;12;large;854;346;897;370;358.0;0.0;1;[];[];0.0;0.0;0;;;293.83613330887954;;
13;13;batch;906;346;953;365;355.5;2.5;1;[2488, 2489];[35.50272000000001, 17.320640000000026];0.8091;0.437;2;8.8862;7.4251;345.85401029612717;8.16;0.4045
14;14;of;961;346;978;365;355.5;0.0;1;[];[];0.0;0.0;0;;;400.07946765350715;;
15;15;images.;986;346;1053;370;358.0;2.5;1;[];[];0.0;0.0;0;;;424.08993720426054;;
16;16;Finding;206;450;268;475;462.5;104.5;2;[];[];0.0;0.0;0;;;298.65697185552784;;
17;17;a;277;455;285;470;462.5;0.0;2;[];[];0.0;0.0;0;;;282.15820179096966;;
18;18;good;294;450;336;475;462.5;0.0;2;[];[];0.0;0.0;0;;;230.9137181674436;;
19;19;one;345;455;376;470;462.5;0.0;2;[];[];0.0;0.0;0;;;191.8105097170475;;
20;20;for;384;450;408;470;460.0;2.5;2;[];[];0.0;0.0;0;;;159.42402214821198;;
21;21;you;415;455;446;475;465.0;5.0;2;[];[];0.0;0.0;0;;;122.96864493810438;;
22;22;depends;455;450;529;475;462.5;2.5;2;[2493];[18.363200000000006];0.4041;0.4041;1;8.2174;8.0475;43.2770567150031;8.13;0.4041
23;23;on;537;455;557;470;462.5;0.0;2;[];[];0.0;0.0;0;;;29.152777533428928;;
24;24;the;565;450;593;470;460.0;2.5;2;[2512];[22.797439999999995];0.3075;0.3075;1;10.715;6.4634;22.797439999999995;8.59;0.3075
