;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Our;269;346;301;365;355.5;;1;[];[];0.0;0.0;0;;;363.62609283199464;;
1;1;sun;308;351;338;365;358.0;2.5;1;[];[];0.0;0.0;0;;;330.3858656000017;;
2;2;has;347;346;376;365;355.5;2.5;1;[];[];0.0;0.0;0;;;297.1737124785138;;
3;3;a;384;351;393;365;358.0;2.5;1;[];[];0.0;0.0;0;;;282.70637097218446;;
4;4;diameter;401;346;481;365;355.5;2.5;1;[];[];0.0;0.0;0;;;213.85931681426084;;
5;5;of;488;346;505;365;355.5;0.0;1;[];[];0.0;0.0;0;;;197.73734343381471;;
6;6;1,392,680;514;346;603;370;358.0;2.5;1;[];[];0.0;0.0;0;;;149.87714765187656;;
7;7;km,;612;346;643;370;358.0;0.0;1;[];[];0.0;0.0;0;;;147.19168000000002;;
8;8;a;652;351;661;365;358.0;0.0;1;[];[];0.0;0.0;0;;;153.60040946645424;;
9;9;radius;670;346;723;365;355.5;2.5;1;[];[];0.0;0.0;0;;;157.0486325577603;;
10;10;of;731;346;748;365;355.5;0.0;1;[];[];0.0;0.0;0;;;181.97089709143717;;
11;11;696,340;755;346;827;370;358.0;2.5;1;[];[];0.0;0.0;0;;;192.30377060334106;;
12;12;km,;837;346;868;370;358.0;0.0;1;[];[];0.0;0.0;0;;;252.98338480671498;;
13;13;and;877;346;908;365;355.5;2.5;1;[];[];0.0;0.0;0;;;289.0638783872216;;
14;14;a;917;351;925;365;358.0;2.5;1;[];[];0.0;0.0;0;;;323.7566088719463;;
15;15;mass;934;351;979;365;358.0;0.0;1;[];[];0.0;0.0;0;;;338.8554538269414;;
16;16;of;987;346;1004;365;355.5;2.5;1;[];[];0.0;0.0;0;;;386.9419462765215;;
17;17;1.9891x10%30;208;451;338;470;460.5;105.0;2;[];[];0.0;0.0;0;;;297.0177896831474;;
18;18;kg.;347;450;372;475;462.5;2.0;2;[1598.0];[21.025919999999985];0.3882;0.3882;1;8.3711;6.2415;262.6556761013597;7.31;0.3882
19;19;This;381;450;417;470;460.0;2.5;2;[];[];0.0;0.0;0;;;219.38069420134119;;
20;20;is;425;451;437;470;460.5;0.5;2;[1599.0];[46.38591285852202];0.3074;0.3074;1;8.6072;8.4953;199.89521502092634;8.55;0.3074
21;21;equivalent;445;450;538;475;462.5;2.0;2;[1629.0];[0.0];0.2103;0.2103;1;5.9419;5.4459;102.34613128136496;5.69;0.2103
22;22;to;545;452;561;470;461.0;1.5;2;[1600.0];[53.387519999999995];0.2588;0.2588;1;7.6401;7.1378;84.62497614925746;7.39;0.2588
23;23;a;570;455;578;470;462.5;1.5;2;[1628.0];[19.595042638381805];0.2104;0.2104;1;9.6751;9.0364;71.14817909308991;9.36;0.2104
24;24;radius;587;450;640;470;460.0;2.5;2;[1601.0, 1630.0, 1631.0, 1632.0, 1633.0, 1634.0];[13.540480000000002, 24.681600000000003, 16.694399999999973, 0.0, 33.34464000000003, 39.30997953814784];2.4432;0.3882;6;8.7593;7.6751;47.19168000000002;8.22;0.4072
25;25;of;648;450;665;470;460.0;0.0;2;[];[];0.0;0.0;0;;;50.07785327130551;;
26;26;432,690;672;451;745;475;463.0;3.0;2;[1602.0];[32.70623999999998];0.356;0.356;1;7.928;7.6154;58.661096037002295;7.77;0.356
27;27;mi,;754;451;780;475;463.0;0.0;2;[];[];0.0;0.0;0;;;129.80360930368005;;
28;28;a;789;455;797;470;462.5;0.5;2;[];[];0.0;0.0;0;;;164.66255733548664;;
29;29;diameter;806;450;885;470;460.0;2.5;2;[1603.0, 1604.0];[33.08562328640041, 13.642879999999991];0.5982;0.3558;2;8.151;7.2675;181.01501205221192;7.71;0.2991
30;30;of;893;450;910;470;460.0;0.0;2;[];[];0.0;0.0;0;;;265.97526085758886;;
31;31;865,380;916;451;989;475;463.0;3.0;2;[1605.0];[28.89695999999998];0.3074;0.3074;1;9.3886;8.6294;287.86396403207965;9.01;0.3074
32;32;mi,;998;451;1024;475;463.0;0.0;2;[];[];0.0;0.0;0;;;369.17409793790034;;
33;33;and;1033;450;1064;470;460.0;3.0;2;[];[];0.0;0.0;0;;;404.5173610467942;;
34;34;a;212;560;221;575;567.5;107.5;3;[];[];0.0;0.0;0;;;412.4722392940673;;
35;35;mass;230;560;275;575;567.5;0.0;3;[];[];0.0;0.0;0;;;358.80762225496596;;
36;36;of;279;551;299;584;567.5;0.0;3;[1606.0];[15.752663717048017];0.3238;0.3238;1;9.4105;8.8214;333.9604911187285;9.12;0.3238
37;37;4.384x1030;306;556;427;575;565.5;2.0;3;[1607.0, 1614.0];[27.72864000000004, 71.85055999999997];0.6957;0.3396;2;9.4317;8.7416;207.89907173497042;9.09;0.3479
38;38;lb.;436;555;455;575;565.0;0.5;3;[];[];0.0;0.0;0;;;180.25453832917046;;
39;39;Keep;466;556;508;580;568.0;3.0;3;[1615.0];[26.320640000000026];0.2587;0.2587;1;9.1789;9.279;129.2105507621664;9.23;0.2587
40;40;in;517;556;530;575;565.5;2.5;3;[1608.0];[15.583999999999946];0.2427;0.2427;1;8.333;6.119;108.42783419520279;7.23;0.2427
41;41;mind;539;555;581;575;565.0;0.5;3;[1616.0];[0.0];0.291;0.291;1;8.567;7.8672;62.88091115960703;8.22;0.291
42;42;that;590;555;625;575;565.0;0.0;3;[1609.0];[8.276160000000004];0.2588;0.2588;1;8.7296;5.7414;38.32057656484826;7.24;0.2588
43;43;these;632;555;680;575;565.0;0.0;3;[1597.0, 1635.0, 1636.0];[18.475199999999973, 0.0, 37.815861596192654];1.1486;0.3558;3;10.6554;10.3814;37.815861596192654;10.52;0.3829
44;44;measurements;689;557;820;575;566.0;1.0;3;[1610.0, 1613.0, 1617.0];[51.164480000000026, 0.0, 0.0];0.9055;0.4527;3;9.2834;7.8968;70.14531679493939;8.59;0.3018
45;45;are;828;560;856;575;567.5;1.5;3;[1611.0, 1618.0];[70.82495999999998, 3.7255108737460465];0.7933;0.5182;2;10.1879;9.5778;201.35829009072964;9.88;0.3966
46;46;close;864;555;907;575;565.0;2.5;3;[];[];0.0;0.0;0;;;235.80596300403946;;
47;47;approximations,;915;556;1059;580;568.0;3.0;3;[1612.0, 1619.0, 1620.0];[50.69695999999999, 0.7155199999999695, 6.465280000000007];0.9866;0.4042;3;9.3884;9.0311;286.396751427565;9.21;0.3289
48;48;and;502;660;533;680;670.0;102.0;4;[];[];0.0;0.0;0;;;173.33856174626112;;
49;49;may;542;665;579;685;675.0;5.0;4;[1625.0];[46.695106909122686];0.2913;0.2913;1;9.5595;8.0293;156.76995435434173;8.79;0.2913
50;50;be;588;660;607;680;670.0;5.0;4;[1622.0];[5.096959999999967];0.3397;0.3397;1;8.0901;7.0711;144.8517400249731;7.58;0.3397
51;51;off;615;660;639;680;670.0;0.0;4;[1621.0];[27.618560000000002];0.081;0.081;1;4.8207;5.8291;142.80831999999998;5.32;0.081
52;52;by;646;660;666;685;672.5;2.5;4;[1624.0];[17.759230660093333];0.2267;0.2267;1;7.6109;8.3483;143.56856267394474;7.98;0.2267
53;53;a;674;665;682;680;672.5;0.0;4;[];[];0.0;0.0;0;;;153.8678218090527;;
54;54;few;690;660;720;680;670.0;2.5;4;[1623.0, 1626.0, 1627.0];[0.0, 11.845119999999952, 33.97760000000005];0.9705;0.3561;3;8.6081;7.1868;154.4227631803757;7.9;0.3235
55;55;units.;729;661;776;680;670.5;0.5;4;[];[];0.0;0.0;0;;;173.8876419653289;;
