;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Definitely!;214;241;302;265;253.0;;1;[];[];0.0;0.0;0;;;635.1771747702325;;
1;1;Here;313;242;353;260;251.0;2.0;1;[1801.0];[54.95167999999995];0.3561;0.3561;1;8.7433;8.8326;612.8842985010257;8.79;0.3561
2;2;are;361;246;388;260;253.0;2.0;1;[];[];0.0;0.0;0;;;596.5654661050154;;
3;3;five;396;241;427;260;250.5;2.5;1;[1802.0];[44.230399999999975];0.3073;0.3073;1;7.7631;6.6052;580.3308643774639;7.18;0.3073
4;4;activities;435;242;513;260;251.0;0.5;1;[1803.0];[30.21183999999994];0.2427;0.2427;1;8.885;8.3635;552.6316633609536;8.62;0.2427
5;5;you;521;246;552;265;255.5;4.5;1;[];[];0.0;0.0;0;;;539.187206217928;;
6;6;could;561;241;606;260;250.5;5.0;1;[];[];0.0;0.0;0;;;536.7608750170734;;
7;7;do;615;241;635;260;250.5;0.0;1;[1804.0];[25.798164672704893];0.3238;0.3238;1;7.4679;7.62;535.031664249037;7.54;0.3238
8;8;at;644;242;660;260;251.0;0.5;1;[];[];0.0;0.0;0;;;534.7468799999999;;
9;9;a;668;246;676;260;253.0;2.0;1;[];[];0.0;0.0;0;;;534.9727949616637;;
10;10;kid's;686;241;724;260;250.5;2.5;1;[];[];0.0;0.0;0;;;535.7980337301494;;
11;11;crafting;732;241;798;265;253.0;2.5;1;[1805.0];[29.707199999999943];0.3076;0.3076;1;10.2561;9.4989;535.6857841581148;9.88;0.3076
12;12;club:;807;241;849;260;250.5;2.5;1;[];[];0.0;0.0;0;;;556.6314473231765;;
13;13;1:;861;242;875;260;251.0;0.5;1;[];[];0.0;0.0;0;;;573.9734252986756;;
14;14;Painting;886;242;955;265;253.5;2.5;1;[1806.0];[20.42975999999993];0.2425;0.2425;1;8.2188;7.6818;578.9432650520207;7.95;0.2425
15;15;or;964;246;982;260;253.0;0.5;1;[1807.0];[70.56767999999994];0.2427;0.2427;1;10.7882;10.3457;618.881964957046;10.57;0.2427
16;16;drawing;989;241;1058;265;253.0;0.0;1;[1808.0];[0.0];0.243;0.243;1;9.4997;9.0721;627.6103072361816;9.29;0.243
17;17;using;221;346;266;370;358.0;105.0;2;[];[];0.0;0.0;0;;;574.244647645143;;
18;18;different;275;346;350;365;355.5;2.5;2;[1809.0];[10.797759999999982];0.3398;0.3398;1;9.3179;8.8923;525.5102710215039;9.11;0.3398
19;19;materials;358;346;439;365;355.5;0.0;2;[];[];0.0;0.0;0;;;479.8386830478493;;
20;20;such;447;346;486;365;355.5;0.0;2;[1810.0];[91.55039999999997];0.2418;0.2418;1;8.7505;8.9079;460.85729694678196;8.83;0.2418
21;21;as;495;351;513;365;358.0;2.5;2;[];[];0.0;0.0;0;;;451.8073821321364;;
22;22;watercolors,;521;346;629;370;358.0;0.0;2;[1811.0];[12.248959999999954];0.34;0.34;1;10.8725;10.1858;425.39395969982263;10.53;0.34
23;23;acrylics,;638;346;709;370;358.0;0.0;2;[1812.0];[0.0];0.2751;0.2751;1;9.7916;9.8084;424.7468799999999;9.8;0.2751
24;24;or;718;351;736;365;358.0;0.0;2;[];[];0.0;0.0;0;;;434.7166968832625;;
25;25;charcoal.;743;346;822;365;355.5;2.5;2;[];[];0.0;0.0;0;;;439.1820653773265;;
26;26;2:;832;346;847;365;355.5;0.0;2;[];[];0.0;0.0;0;;;465.7456423296887;;
27;27;Making;858;346;919;370;358.0;2.5;2;[1813.0];[26.00127999999995];0.2753;0.2753;1;10.1736;10.0811;471.8674662965167;10.13;0.2753
28;28;jewelry;926;346;992;370;358.0;0.0;2;[1814.0];[34.96127999999993];0.3721;0.3721;1;10.9064;10.342;505.2099636280883;10.62;0.3721
29;29;out;1000;347;1028;365;356.0;2.0;2;[];[];0.0;0.0;0;;;552.6936990314747;;
30;30;of;1036;346;1053;365;355.5;0.5;2;[];[];0.0;0.0;0;;;576.0118125082977;;
31;31;beads,;213;450;270;475;462.5;107.0;3;[1816.0];[25.35385283428134];0.3558;0.3558;1;10.2625;9.1726;498.50720691790843;9.72;0.3558
32;32;wire,;279;451;321;475;463.0;0.5;3;[];[];0.0;0.0;0;;;460.54325155092044;;
33;33;or;330;455;348;470;462.5;0.5;3;[];[];0.0;0.0;0;;;445.14381692784906;;
34;34;other;355;450;402;470;460.0;2.5;3;[1817.0];[33.71583999999996];0.3394;0.3394;1;10.6991;10.3582;410.1072329880252;10.53;0.3394
35;35;materials.;409;450;496;470;460.0;0.0;3;[];[];0.0;0.0;0;;;360.4698535926331;;
36;36;3:;506;451;521;470;460.5;0.5;3;[];[];0.0;0.0;0;;;350.34382447689063;;
37;37;Create;532;451;589;470;460.5;0.0;3;[1818.0];[20.516479999999945];0.2266;0.2266;1;11.1878;10.8143;330.88819403099643;11.0;0.2266
38;38;themed;597;450;663;470;460.0;0.5;3;[1819.0];[9.936000000000035];0.3398;0.3398;1;10.6893;10.0829;324.7468799999999;10.39;0.3398
39;39;collages;672;450;743;475;462.5;2.5;3;[1820.0];[0.0];0.3072;0.3072;1;10.9843;8.863;320.34371813583977;9.92;0.3072
40;40;using;751;451;796;475;463.0;0.5;3;[];[];0.0;0.0;0;;;334.5882582355429;;
41;41;found;805;450;854;470;460.0;3.0;3;[];[];0.0;0.0;0;;;358.79060209137907;;
42;42;objects,;863;450;932;475;462.5;2.5;3;[1815.0, 1821.0];[0.0, 31.20416];0.6954;0.2103;2;9.5289;9.0816;382.841373089553;9.31;0.3477
43;43;photographs,;942;450;1058;475;462.5;0.0;3;[1822.0];[33.846079999999915];0.275;0.275;1;8.5899;6.6467;431.36379281193075;7.62;0.275
44;44;or;237;560;255;575;567.5;105.0;4;[];[];0.0;0.0;0;;;454.1571218742413;;
45;45;other;262;555;309;575;565.0;2.5;4;[];[];0.0;0.0;0;;;407.73719004904916;;
