;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;The;228;188;260;208;198.0;;1;[];[];0.0;0.0;0;;;694.5678853260937;;
1;1;resistance;269;189;357;208;198.5;0.5;1;[2765.0];[18.36063999999999];0.259;0.259;1;9.9678;8.8879;648.4941018439271;9.43;0.259
2;2;an;365;193;385;208;200.5;2.0;1;[];[];0.0;0.0;0;;;637.3243658658922;;
3;3;object;394;188;448;213;200.5;0.0;1;[];[];0.0;0.0;0;;;611.3356591320039;;
4;4;feels;455;188;496;208;198.0;2.5;1;[2766.0, 2767.0];[0.0, 66.67775999999998];0.5819;0.3071;2;8.4642;7.5335;603.8834935038062;8.0;0.291
5;5;while;504;188;549;208;198.0;0.0;1;[];[];0.0;0.0;0;;;594.5995130559405;;
6;6;moving;558;189;621;213;201.0;3.0;1;[2768.0];[39.5313412313015];0.3881;0.3881;1;9.0179;7.9881;584.4348409586493;8.5;0.3881
7;7;through;630;188;699;213;200.5;0.5;1;[2769.0];[0.0];0.2593;0.2593;1;9.1767;8.9384;584.4045216511946;9.06;0.2593
8;8;air;708;189;730;208;198.5;2.0;1;[];[];0.0;0.0;0;;;594.8751991185728;;
9;9;is;738;189;750;208;198.5;0.0;1;[2770.0];[55.32976311823501];0.3881;0.3881;1;7.7377;7.8729;599.6735566342421;7.81;0.3881
10;10;proportional;759;188;865;213;200.5;2.0;1;[2771.0, 2772.0];[0.5552000000000135, 40.02065860895346];0.7604;0.469;2;8.2215;6.9874;599.0181086798308;7.6;0.3802
11;11;to;874;190;890;208;199.0;1.5;1;[];[];0.0;0.0;0;;;638.8809442504618;;
12;12;the;898;188;926;208;198.0;1.0;1;[];[];0.0;0.0;0;;;648.5201296230993;;
13;13;square;934;193;993;213;203.0;5.0;1;[2773.0];[1.37439999999998];0.2585;0.2585;1;10.4898;10.8949;659.9118232963867;10.69;0.2585
14;14;of;1001;188;1018;208;198.0;5.0;1;[];[];0.0;0.0;0;;;697.7942287855078;;
15;15;its;1026;189;1045;208;198.5;0.5;1;[2774.0];[67.48948766193443];0.469;0.469;1;9.0672;9.2014;711.4902288340729;9.13;0.469
16;16;velocity;214;293;282;318;305.5;107.0;2;[];[];0.0;0.0;0;;;590.9078873448566;;
17;17;as;290;298;309;313;305.5;0.0;2;[];[];0.0;0.0;0;;;579.7109680921707;;
18;18;well;317;293;349;313;303.0;2.5;2;[2775.0];[30.848959999999977];0.2588;0.2588;1;10.8476;10.3519;558.7372392514765;10.6;0.2588
19;19;as;358;298;377;313;305.5;2.5;2;[];[];0.0;0.0;0;;;545.3228857533504;;
20;20;a;385;298;393;313;305.5;0.0;2;[];[];0.0;0.0;0;;;538.1617304550387;;
21;21;constant;402;295;477;313;304.0;1.5;2;[2776.0];[33.09152];0.3395;0.3395;1;10.9424;10.6396;507.23100233164143;10.79;0.3395
22;22;that;485;293;520;313;303.0;1.0;2;[2777.0];[10.980160000000012];0.2587;0.2587;1;10.6059;9.3711;496.1773603524869;9.99;0.2587
23;23;is;528;294;540;313;303.5;0.5;2;[];[];0.0;0.0;0;;;492.232892974821;;
24;24;specific;548;293;613;318;305.5;2.0;2;[2778.0];[56.0976];0.356;0.356;1;10.9731;10.3484;479.61733259585355;10.66;0.356
25;25;to;620;295;637;313;304.0;1.5;2;[];[];0.0;0.0;0;;;484.39904;;
26;26;shape;645;293;697;318;305.5;1.5;2;[2779.0];[0.0];0.2263;0.2263;1;8.7406;8.5972;479.7194831631936;8.67;0.2263
27;27;and;705;293;735;313;303.0;2.5;2;[2780.0];[0.0];0.2915;0.2915;1;10.9664;10.6094;490.56448804042225;10.79;0.2915
28;28;orientation;744;294;840;313;303.5;0.5;2;[2781.0];[24.944000000000017];0.3236;0.3236;1;11.5963;9.0491;498.21877777374226;10.32;0.3236
29;29;relative;849;293;914;313;303.0;0.5;2;[];[];0.0;0.0;0;;;532.6523280023862;;
30;30;to;922;295;938;313;304.0;1.0;2;[2782.0];[0.0];0.3231;0.3231;1;10.5699;8.4796;566.9136245728811;9.52;0.3231
