;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;That's;213;136;266;156;146.0;;1;[];[];0.0;0.0;0;;;777.5896656761843;;
1;1;a;274;141;283;156;148.5;2.5;1;[];[];0.0;0.0;0;;;770.0925410406206;;
2;2;very;291;141;329;161;151.0;2.5;1;[];[];0.0;0.0;0;;;746.742182126067;;
3;3;complex;337;136;411;161;148.5;2.5;1;[4162];[32.79199999999997];0.2748;0.2748;1;8.52;8.5219;719.2479907280938;8.52;0.2748
4;4;and;419;136;450;156;146.0;2.5;1;[];[];0.0;0.0;0;;;713.9933300573613;;
5;5;sensitive;459;137;536;156;146.5;0.5;1;[4163];[52.74239999999995];0.2588;0.2588;1;9.5305;8.2332;699.0494289865345;8.88;0.2588
6;6;question.;544;138;625;161;149.5;3.0;1;[4164];[54.23455999999996];0.2424;0.2424;1;8.4509;9.2214;689.4832;8.84;0.2424
7;7;I’m;635;136;662;155;145.5;4.0;1;[];[];0.0;0.0;0;;;695.7490134857541;;
8;8;not;672;138;699;156;147.0;1.5;1;[];[];0.0;0.0;0;;;696.7558919495407;;
9;9;an;707;141;726;156;148.5;1.5;1;[];[];0.0;0.0;0;;;700.4497847571944;;
10;10;expert;735;138;792;161;149.5;1.0;1;[4165];[34.51545358111925];0.3557;0.3557;1;9.7993;10.4633;699.7163506496044;10.13;0.3557
11;11;on;799;141;819;156;148.5;1.0;1;[];[];0.0;0.0;0;;;718.2480731379653;;
12;12;military;829;136;895;161;148.5;0.0;1;[4166];[34.85023999999996];0.2584;0.2584;1;11.0109;10.1333;721.7023531667331;10.57;0.2584
13;13;affairs,;903;136;963;160;148.0;0.5;1;[4167];[24.688639999999964];0.3398;0.3398;1;11.5328;10.6202;747.8424648055232;11.08;0.3398
14;14;but;973;136;1000;156;146.0;2.0;1;[4168];[57.61663999999996];0.372;0.372;1;11.3109;9.7955;780.9740544770998;10.55;0.372
15;15;based;1009;136;1059;156;146.0;0.0;1;[];[];0.0;0.0;0;;;798.083368180543;;
16;16;on;219;246;239;260;253.0;107.0;2;[];[];0.0;0.0;0;;;700.4468152303928;;
17;17;some;248;246;295;260;253.0;0.0;2;[4102];[32.79231999999996];0.2424;0.2424;1;10.7956;8.3543;671.9847809038536;9.57;0.2424
18;18;web;303;241;338;260;250.5;2.5;2;[4094];[0.0];0.2428;0.2428;1;9.9758;9.8056;652.5537220539011;9.89;0.2428
19;19;sources,;346;246;419;265;255.5;5.0;2;[4095, 4103, 4161];[38.49664000000004, 59.720639999999946, 22.016959999999983];0.9539;0.2745;3;9.1299;8.5664;617.664029199046;8.85;0.318
20;20;Ukraine's;428;241;510;260;250.5;5.0;2;[4104, 4180];[0.0, 15.464000000000027];0.6144;0.3231;2;11.7596;9.7887;599.8813364044593;10.77;0.3072
21;21;defense;518;241;586;260;250.5;0.0;2;[4096, 4181];[34.64352000000005, 23.074559999999963];0.6306;0.4043;2;8.846;8.0808;591.2331507674447;8.46;0.3153
22;22;strategy;594;242;667;265;253.5;3.0;2;[4097, 4105];[84.29376000000005, 13.36128000000005];0.631;0.3235;2;9.1302;8.9131;585.4832;9.02;0.3155
23;23;seems;675;246;731;260;253.0;0.5;2;[4106];[0.0];0.2428;0.2428;1;8.8601;8.7529;593.4464169294479;8.81;0.2428
24;24;to;739;242;755;260;251.0;2.0;2;[4098];[31.83424000000005];0.3073;0.3073;1;8.2343;7.6153;603.2048913647833;7.92;0.3073
25;25;involve:;764;241;832;260;250.5;0.5;2;[4107, 4169, 4174];[50.02623999999997, 0.0, 4.568640000000016];0.7599;0.3717;3;9.6028;8.37;608.8042879007999;8.99;0.2533
26;26;-;843;251;848;253;252.0;1.5;2;[4101];[10.165440000000046];0.097;0.097;1;8.1614;8.7622;639.2337827167773;8.46;0.097
27;27;Holding;858;241;923;265;253.0;1.0;2;[4099, 4108];[15.679040000000043, 20.358079999999973];0.5825;0.3718;2;10.1559;8.8343;633.6135605922588;9.5;0.2913
28;28;key;933;241;962;265;253.0;0.0;2;[4109, 4175];[18.18784000000005, 32.238652875081456];0.9216;0.5337;2;10.4654;9.9667;665.9021731203466;10.22;0.4608
29;29;cities;970;242;1015;260;251.0;2.0;2;[4100, 4110, 4176];[35.58208000000005, 63.40991999999994, 43.40095999999994];1.3099;0.3234;3;10.2342;9.4165;688.5852058869694;9.83;0.4366
30;30;like;1024;241;1053;260;250.5;0.5;2;[];[];0.0;0.0;0;;;717.8596443361334;;
31;31;Bakhmut;210;346;289;365;355.5;105.0;3;[4111];[0.7011199999999462];0.3079;0.3079;1;10.9806;10.3706;585.211337011169;10.68;0.3079
32;32;as;297;351;315;365;358.0;2.5;3;[4112, 4178];[61.33215999999999, 12.52731818936515];0.7278;0.2749;2;9.7231;8.0414;571.1009453383876;8.88;0.3639
33;33;long;324;346;359;370;358.0;0.0;3;[4170, 4171, 4179];[32.34880000000004, 27.890963319785204, 83.91744000000006];0.954;0.3721;3;9.1397;8.7109;544.788704881443;8.93;0.318
34;34;as;368;351;386;365;358.0;0.0;3;[];[];0.0;0.0;0;;;537.1107954290251;;
35;35;possible;395;346;466;370;358.0;0.0;3;[4113];[72.65471999999994];0.3883;0.3883;1;8.0043;6.7464;503.28425225353516;7.38;0.3883
36;36;to;473;347;490;365;356.0;2.0;3;[];[];0.0;0.0;0;;;501.5096507211003;;
37;37;prevent;499;347;566;370;358.5;2.5;3;[4114, 4160, 4172];[4.175040000000024, 33.25664000000006, 0.0];0.9871;0.3886;3;9.3777;8.4548;483.05394995424683;8.92;0.329
38;38;Russian;574;346;641;365;355.5;3.0;3;[4173];[96.84032000000002];0.2264;0.2264;1;9.233;9.3494;485.4832;9.29;0.2264
39;39;advances.;650;346;737;365;355.5;0.0;3;[4115, 4116, 4182];[42.913302493581135, 61.004479999999944, 19.99327999999997];0.9215;0.3232;3;10.0247;9.6687;486.68846068753265;9.85;0.3072
40;40;-;747;356;753;358;357.0;1.5;3;[];[];0.0;0.0;0;;;509.6676565826009;;
41;41;Seeking;761;346;831;370;358.0;1.0;3;[4183];[3.4617600000000266];0.2425;0.2425;1;10.8518;11.3857;501.9521636235868;11.12;0.2425
42;42;diplomatic;840;346;932;370;358.0;0.0;3;[4117, 4119, 4184];[22.95999999999998, 40.95258243336548, 0.0];0.9869;0.4205;3;9.7771;10.7088;530.2295519549999;10.24;0.329
43;43;and;939;346;970;365;355.5;2.5;3;[4118];[49.08511999999996];0.2747;0.2747;1;10.7278;10.8151;583.2425129964379;10.77;0.2747
44;44;economic;979;346;1063;365;355.5;0.0;3;[4177, 4185, 4186];[26.03118604455821, 15.395519999999976, 18.037439999999947];0.9059;0.259;3;9.9621;9.1627;606.3252105647596;9.56;0.302
45;45;support;233;452;301;475;463.5;108.0;4;[];[];0.0;0.0;0;;;489.9668708865937;;
46;46;from;308;450;348;470;460.0;3.5;4;[4188];[28.073599999999942];0.4852;0.4852;1;10.9488;9.6089;465.26124292315603;10.28;0.4852
47;47;the;357;450;385;470;460.0;0.0;4;[4187];[40.21823999999992];0.2423;0.2423;1;10.4668;8.9532;444.99671208493214;9.71;0.2423
48;48;US;393;451;416;470;460.5;0.5;4;[];[];0.0;0.0;0;;;429.73870964389516;;
49;49;and;425;450;455;470;460.0;0.5;4;[4189];[17.403519999999958];0.3883;0.3883;1;9.975;8.89;413.0548750062151;9.43;0.3883
50;50;NATO;465;451;513;470;460.5;0.5;4;[];[];0.0;0.0;0;;;394.1180738895389;;
51;51;allies.;522;450;571;470;460.0;0.5;4;[4190];[18.61510810136753];0.3232;0.3232;1;8.8444;8.9219;383.108055992562;8.88;0.3232
52;52;-;581;460;586;463;461.5;1.5;4;[];[];0.0;0.0;0;;;388.625088441804;;
53;53;Adopting;594;450;673;475;462.5;1.0;4;[4124, 4191];[23.85367193684025, 0.0];0.5829;0.2919;2;9.6272;7.6769;375.4832;8.65;0.2914
54;54;NATO;683;451;731;470;460.5;2.0;4;[];[];0.0;0.0;0;;;386.37726662732115;;
55;55;battle;740;450;789;470;460.0;0.5;4;[4125, 4192];[1.643199999999979, 0.0];0.5818;0.3715;2;9.9666;8.5757;400.25074361754787;9.27;0.2909
56;56;tactics;797;451;853;470;460.5;0.5;4;[4193];[37.822079999999914];0.4366;0.4366;1;9.4426;8.6746;421.4402963248769;9.06;0.4366
57;57;and;861;450;892;470;460.0;0.5;4;[];[];0.0;0.0;0;;;452.664792717967;;
58;58;modernizing;902;450;1010;475;462.5;2.5;4;[4126, 4127, 4128, 4194, 4195, 4196];[22.716782800951353, 39.641919999999914, 35.34367641318599, 16.99103999999994, 0.0, 9.116479999999967];1.6503;0.3235;6;10.1375;9.2976;472.13925421045013;9.72;0.275
59;59;its;1020;451;1039;470;460.5;2.0;4;[];[];0.0;0.0;0;;;555.1303286313945;;
60;60;military;222;555;289;580;567.5;107.0;5;[];[];0.0;0.0;0;;;424.1928016437808;;
61;61;equipment;297;556;392;580;568.0;0.5;5;[4120, 4121, 4198];[29.346607498544085, 40.99968000000001, 37.89184];1.2616;0.5497;3;10.4893;9.311;351.0469987998758;9.9;0.4205
62;62;with;399;555;435;575;565.0;3.0;5;[];[];0.0;0.0;0;;;329.49755957578805;;
63;63;Western;444;556;516;575;565.5;0.5;5;[4122, 4197, 4199];[47.29728, 21.17279999999994, 48.28832];0.8577;0.3883;3;10.2798;9.2352;292.99311692666095;9.76;0.2859
64;64;assistance.;524;556;621;575;565.5;0.0;5;[4093, 4123, 4159];[19.874560000000088, 36.268800000000056, 26.981120000000033];1.0995;0.3235;3;10.2439;9.0375;275.4832;9.64;0.3665
65;65;-;630;565;636;567;566.0;0.5;5;[];[];0.0;0.0;0;;;283.840146854528;;
