;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;A;213;451;225;470;460.5;;1;[];[];0.0;0.0;0;;;554.5372358278481;;
1;1;hard;233;450;271;470;460.0;0.5;1;[];[];0.0;0.0;0;;;508.94040232584246;;
2;2;boiled;281;450;332;470;460.0;0.0;1;[4419.0];[74.0];0.2429;0.2429;1;11.9664;10.3169;448.60201550995106;11.14;0.2429
3;3;egg;341;456;371;475;465.5;5.5;1;[4420.0];[75.00063999999998];0.2911;0.2911;1;9.5494;8.8455;409.3016593169277;9.2;0.2911
4;4;will;380;450;407;470;460.0;5.5;1;[];[];0.0;0.0;0;;;374.70923169784646;;
5;5;spin;416;451;451;475;463.0;3.0;1;[4421.0];[1.7871999999999844];0.2424;0.2424;1;12.0133;11.0698;330.56815381943613;11.54;0.2424
6;6;nicely;460;450;510;475;462.5;0.5;1;[4422.0, 4423.0];[20.380479999999977, 70.25951999999995];0.5659;0.2749;2;9.8776;9.6344;272.97445506785135;9.76;0.283
7;7;and;518;450;549;470;460.0;2.5;1;[];[];0.0;0.0;0;;;236.72081175847296;;
8;8;a;558;455;566;470;462.5;2.5;1;[];[];0.0;0.0;0;;;220.54268774908496;;
9;9;raw;575;455;606;470;462.5;0.0;1;[4424.0];[48.73792000000003];0.3235;0.3235;1;8.8966;8.1875;183.06502975606892;8.54;0.3235
10;10;egg;614;456;645;475;465.5;3.0;1;[];[];0.0;0.0;0;;;145.49530961371366;;
11;11;will;653;450;681;470;460.0;5.5;1;[];[];0.0;0.0;0;;;117.37139821775318;;
12;12;wobble.;689;450;757;470;460.0;0.0;1;[4425.0, 4426.0];[74.49152000000004, 19.87135999999998];0.6794;0.469;2;7.1471;6.5823;72.47156904324893;6.86;0.3397
13;13;The;766;450;798;470;460.0;0.0;1;[];[];0.0;0.0;0;;;70.18047999999999;;
14;14;raw;807;455;837;470;462.5;2.5;1;[];[];0.0;0.0;0;;;77.0992108882471;;
15;15;egg;845;456;876;475;465.5;3.0;1;[4427.0];[26.90336000000002];0.2749;0.2749;1;9.5839;9.1609;95.59040286341721;9.37;0.2749
16;16;is;886;451;898;470;460.5;5.0;1;[];[];0.0;0.0;0;;;131.25890872466678;;
17;17;full;905;450;931;470;460.0;0.5;1;[];[];0.0;0.0;0;;;147.66489738455243;;
18;18;of;940;450;957;470;460.0;0.0;1;[];[];0.0;0.0;0;;;179.2329041208405;;
19;19;fluid;963;450;1000;470;460.0;0.0;1;[4428.0];[55.78304000000003];0.5175;0.5175;1;10.5604;8.3312;200.59867277624346;9.45;0.5175
20;20;which;1008;450;1058;470;460.0;0.0;1;[4429.0];[21.66336000000001];0.2103;0.2103;1;10.57;9.2291;243.2648176773419;9.9;0.2103
21;21;Moves;415;560;472;575;567.5;107.5;2;[];[];0.0;0.0;0;;;303.7257478706578;;
22;22;around;480;555;541;575;565.0;2.5;2;[4430.0];[0.7849599999999555];0.2587;0.2587;1;9.9699;10.016;234.54704329748094;9.99;0.2587
23;23;as;550;560;568;575;567.5;2.5;2;[4431.0];[52.495360000000005];0.3557;0.3557;1;10.3689;9.6788;208.02470314746373;10.02;0.3557
24;24;it;577;556;587;575;565.5;2.0;2;[];[];0.0;0.0;0;;;188.74252769206626;;
25;25;spins;595;556;639;580;568.0;2.5;2;[];[];0.0;0.0;0;;;136.99484720087247;;
26;26;making;648;555;711;580;567.5;0.5;2;[4432.0, 4438.0];[0.0, 35.92416000000003];0.7118;0.2911;2;8.6791;8.5031;65.76974623328266;8.59;0.3559
27;27;the;720;555;748;575;565.0;2.5;2;[4435.0, 4437.0];[23.493666719147978, 20.141903163941556];0.6467;0.3717;2;9.041;8.4577;30.86839677713113;8.75;0.3234
28;28;egg;756;560;786;580;570.0;5.0;2;[4434.0, 4439.0, 4440.0];[0.0, 30.85226877684033, 19.81952000000001];1.129;0.4043;3;9.262;8.0049;19.81952000000001;8.63;0.3763
29;29;wobble.;795;555;863;575;565.0;5.0;2;[4433.0, 4436.0];[0.0, 36.29280000000006];0.8567;0.5172;2;9.2922;7.7065;24.829182821639556;8.5;0.4283
