;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;For;237;347;264;365;356.0;;1;[];[];0.0;0.0;0;;;415.2447792027368;;
1;1;February;272;346;350;370;358.0;2.0;1;[3427.0];[1.454719999999952];0.3883;0.3883;1;9.7611;9.0655;333.2414971985476;9.41;0.3883
2;2;11th,;359;346;403;370;358.0;0.0;1;[];[];0.0;0.0;0;;;285.3398413385863;;
3;3;2023,;412;346;461;370;358.0;0.0;1;[3428.0];[4.528000000000077];0.5013;0.5013;1;8.3481;8.0653;235.4365533538274;8.21;0.5013
4;4;there's;470;346;530;365;355.5;2.5;1;[3429.0, 3430.0];[24.24288000000007, 0.4409599999999614];0.7928;0.3397;2;8.3979;8.2812;186.06396173125418;8.34;0.3964
5;5;an;538;351;558;365;358.0;2.5;1;[];[];0.0;0.0;0;;;168.36165672483037;;
6;6;expected;567;346;646;370;358.0;0.0;1;[3431.0, 3432.0];[12.042879999999968, 0.0];0.728;0.4208;2;9.1874;9.2293;132.25415931126557;9.21;0.364
7;7;high;655;346;691;370;358.0;0.0;1;[];[];0.0;0.0;0;;;131.87264000000005;;
8;8;of;700;346;717;365;355.5;2.5;1;[3433.0];[0.0];0.4044;0.4044;1;8.5152;6.3303;143.75931919402515;7.42;0.4044
9;9;46°F;723;346;765;365;355.5;0.0;1;[3434.0, 3435.0];[7.203520000000026, 0.0];0.5176;0.2749;2;8.1374;7.5753;152.3744580142276;7.86;0.2588
10;10;and;773;346;803;365;355.5;0.0;1;[];[];0.0;0.0;0;;;180.03926087142662;;
11;11;a;812;351;821;365;358.0;2.5;1;[];[];0.0;0.0;0;;;207.50455478164716;;
12;12;low;830;346;858;365;355.5;2.5;1;[3436.0];[0.6112000000001672];0.4529;0.4529;1;9.0634;6.8892;221.35211283186254;7.98;0.4529
13;13;of;866;346;883;365;355.5;0.0;1;[];[];0.0;0.0;0;;;250.63517920501423;;
14;14;36;890;346;911;365;355.5;0.0;1;[];[];0.0;0.0;0;;;271.05746596456186;;
15;15;°F;919;346;938;365;355.5;0.0;1;[];[];0.0;0.0;0;;;296.4505399811739;;
16;16;with;945;346;981;365;355.5;0.0;1;[];[];0.0;0.0;0;;;319.7388400791021;;
17;17;some;990;351;1037;365;358.0;2.5;1;[3437.0, 3438.0];[47.38399999999996, 0.0];0.4848;0.2745;2;9.1443;8.4261;360.9216949078146;8.79;0.2424
18;18;moderate;232;450;317;470;460.0;102.0;2;[];[];0.0;0.0;0;;;340.53326101150475;;
19;19;sunshine.;325;450;408;470;460.0;0.0;2;[3439.0];[24.008320000000026];0.3718;0.3718;1;9.8706;9.6239;250.07781400022196;9.75;0.3718
20;20;No;418;451;440;470;460.5;0.5;2;[];[];0.0;0.0;0;;;218.37686565918474;;
21;21;precipitation;449;451;558;475;463.0;2.5;2;[3440.0];[0.0];0.4854;0.4854;1;8.4377;7.8034;101.65464404113374;8.12;0.4854
22;22;is;567;451;579;470;460.5;2.5;2;[];[];0.0;0.0;0;;;83.37133953061812;;
23;23;expected.;587;450;673;475;462.5;2.0;2;[3441.0, 3442.0, 3465.0];[2.3478400000000192, 0.0, 26.872640000000047];0.8898;0.3235;3;8.584;7.6003;26.872640000000047;8.09;0.2966
24;24;It's;682;450;709;470;460.0;2.5;2;[3464.0];[39.9701535253294];0.2267;0.2267;1;8.0047;8.6141;41.10802665088172;8.31;0.2267
25;25;a;717;455;726;470;462.5;2.5;2;[];[];0.0;0.0;0;;;68.79085589763802;;
26;26;bit;735;450;757;470;460.0;2.5;2;[];[];0.0;0.0;0;;;85.15162626238913;;
27;27;of;764;450;781;470;460.0;0.0;2;[3443.0];[7.969461867504039];0.3396;0.3396;1;9.2027;8.0567;112.56807831321274;8.63;0.3396
28;28;a;788;455;796;470;462.5;2.5;2;[];[];0.0;0.0;0;;;135.7561381858279;;
29;29;trip,;804;451;840;475;463.0;0.5;2;[3446.0];[12.927941073133075];0.1941;0.1941;1;12.1183;11.8407;150.3820928672347;11.98;0.1941
30;30;but;849;450;877;470;460.0;3.0;2;[3444.0];[13.223039999999969];0.3074;0.3074;1;9.8283;8.3353;195.57618529649667;9.08;0.3074
31;31;it;885;451;896;470;460.5;0.5;2;[];[];0.0;0.0;0;;;231.16937395582832;;
32;32;might;904;450;954;475;462.5;2.0;2;[3445.0];[0.0];0.4855;0.4855;1;10.7087;10.4371;249.41349974516132;10.57;0.4855
33;33;be;962;450;982;470;460.0;2.5;2;[];[];0.0;0.0;0;;;307.6172392034126;;
34;34;worth;990;450;1039;470;460.0;0.0;2;[];[];0.0;0.0;0;;;335.4790834837987;;
35;35;checking;216;555;293;580;567.5;107.5;3;[];[];0.0;0.0;0;;;366.9051597553919;;
36;36;out;302;557;330;575;566.0;1.5;3;[3447.0];[0.0];0.3075;0.3075;1;10.4047;9.5334;330.6660915411945;9.97;0.3075
37;37;Saint;338;556;383;575;565.5;0.5;3;[];[];0.0;0.0;0;;;278.35182588790326;;
38;38;Vitus;389;556;433;575;565.5;0.0;3;[3448.0];[3.5303442044083964];0.5015;0.5015;1;9.0621;8.2359;229.51230680538595;8.65;0.5015
39;39;Bar;442;556;471;575;565.5;0.0;3;[3449.0];[0.2703999999999951];0.3882;0.3882;1;9.4662;6.4725;192.7925843364563;7.97;0.3882
40;40;for;478;555;503;575;565.0;0.5;3;[];[];0.0;0.0;0;;;161.9977415124347;;
41;41;lunch.;510;555;562;575;565.0;0.0;3;[3450.0];[7.91775999999993];0.5662;0.5662;1;9.3477;8.3608;108.00804162250884;8.85;0.5662
42;42;They're;570;555;636;580;567.5;2.5;3;[];[];0.0;0.0;0;;;56.78075250584124;;
43;43;running;645;556;711;580;568.0;0.5;3;[3451.0];[16.597759999999994];0.4045;0.4045;1;8.5435;8.0211;54.12735999999995;8.28;0.4045
44;44;a;720;560;728;575;567.5;0.5;3;[];[];0.0;0.0;0;;;86.42844586783677;;
45;45;special;737;555;796;580;567.5;0.0;3;[3452.0, 3463.0];[8.798399999999901, 8.480959999999982];0.5497;0.3394;2;9.5252;8.281;96.83644487035649;8.9;0.2748
46;46;Valentine's;804;555;901;575;565.0;2.5;3;[3453.0];[2.398399999999924];0.3073;0.3073;1;11.475;10.0018;157.21053226527027;10.74;0.3073
47;47;market;910;555;973;575;565.0;0.0;3;[3456.0];[0.0];0.2101;0.2101;1;8.5631;7.8112;259.4590731794315;8.19;0.2101
48;48;ahead;980;555;1032;575;565.0;0.0;3;[3454.0];[20.656319999999937];0.4047;0.4047;1;10.4595;10.2966;328.28894994368846;10.38;0.4047
49;49;of;1041;555;1058;575;565.0;0.0;3;[3455.0];[4.131199999999808];0.4204;0.4204;1;10.7444;10.0754;388.6102801717031;10.41;0.4204
50;50;Valentine's;287;660;384;680;670.0;105.0;4;[];[];0.0;0.0;0;;;314.65719927427307;;
51;51;day,;392;660;429;685;672.5;2.5;4;[3457.0];[0.0];0.4208;0.4208;1;9.4526;8.7104;276.67796633474376;9.08;0.4208
52;52;and;438;660;468;680;670.0;2.5;4;[];[];0.0;0.0;0;;;245.6882208310557;;
53;53;it;478;661;488;680;670.5;0.5;4;[];[];0.0;0.0;0;;;231.4269227534463;;
54;54;could;496;660;541;680;670.0;0.5;4;[3458.0];[0.0];0.3068;0.3068;1;7.4283;6.7556;195.5456352239282;7.09;0.3068
55;55;be;551;660;570;680;670.0;0.0;4;[];[];0.0;0.0;0;;;180.01907747549865;;
56;56;a;578;665;587;680;672.5;2.5;4;[];[];0.0;0.0;0;;;177.13507912079297;;
57;57;great;595;662;641;685;673.5;1.0;4;[];[];0.0;0.0;0;;;160.8319772157564;;
58;58;chance;649;660;710;680;670.0;3.5;4;[3459.0];[12.924159999999915];0.3396;0.3396;1;8.0454;7.0479;158.12735999999995;7.55;0.3396
59;59;to;718;662;734;680;671.0;1.0;4;[3460.0];[53.79519999999991];0.2102;0.2102;1;7.2971;7.1554;171.69744114322026;7.23;0.2102
60;60;find;742;660;774;680;670.0;1.0;4;[];[];0.0;0.0;0;;;179.98238429115662;;
61;61;something;783;660;875;685;672.5;2.5;4;[3462.0];[30.250239999999962];0.2588;0.2588;1;7.7978;8.0797;202.78932381940027;7.94;0.2588
62;62;unexpected.;884;660;991;685;672.5;0.0;4;[3461.0];[14.757119999999986];0.2424;0.2424;1;9.176;8.9595;277.436034168472;9.07;0.2424
