;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;Sure.;242;241;288;260;250.5;;1;[];[];0.0;0.0;0;;;484.2521498110074;;
1;1;Here's;298;241;353;260;250.5;0.0;1;[];[];0.0;0.0;0;;;433.27651286053157;;
2;2;a;361;246;369;260;253.0;2.5;1;[];[];0.0;0.0;0;;;421.32116656605615;;
3;3;quick;378;241;424;265;253.0;0.0;1;[2629.0];[0.6431999999999789];0.5338;0.5338;1;8.0162;6.4849;378.78921077108623;7.25;0.5338
4;4;list;432;241;457;260;250.5;2.5;1;[];[];0.0;0.0;0;;;361.2062621226027;;
5;5;of;464;241;481;260;250.5;0.0;1;[];[];0.0;0.0;0;;;346.8839099707313;;
6;6;items;489;242;536;260;251.0;0.5;1;[2630.0];[38.24448000000001];0.4207;0.4207;1;7.1227;6.6816;318.4846479762916;6.9;0.4207
7;7;in;545;246;558;260;253.0;2.0;1;[];[];0.0;0.0;0;;;309.14087500132104;;
8;8;a;567;246;575;260;253.0;0.0;1;[2631.0];[11.953919999999982];0.2748;0.2748;1;5.856;6.3451;302.81926325216233;6.1;0.2748
9;9;plot;584;241;617;265;253.0;0.0;1;[];[];0.0;0.0;0;;;286.01672782650735;;
10;10;pyramid;625;241;696;265;253.0;0.0;1;[];[];0.0;0.0;0;;;278.92832;;
11;11;with;705;241;741;260;250.5;2.5;1;[];[];0.0;0.0;0;;;285.00226349378767;;
12;12;story;749;242;793;265;253.5;3.0;1;[2632.0];[21.35136];0.3392;0.3392;1;8.1419;7.8671;287.2685611002053;8.0;0.3392
13;13;examples;801;241;886;265;253.0;0.5;1;[2633.0, 2634.0];[8.64416, 0.0];0.9059;0.3882;2;9.2794;8.5046;303.93081416102314;8.89;0.4529
14;14;for;893;241;918;260;250.5;2.5;1;[];[];0.0;0.0;0;;;354.77374282291856;;
15;15;each;925;241;965;260;250.5;0.0;1;[];[];0.0;0.0;0;;;374.8364792767406;;
