;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;I'm;246;293;273;312;302.5;;1;[];[];0.0;0.0;0;;;516.1254587871224;;
1;1;sorry,;282;298;333;318;308.0;5.5;1;[];[];0.0;0.0;0;;;470.87803525776985;;
2;2;I;342;294;347;312;303.0;5.0;1;[3487.0];[89.06785663077338];0.4205;0.4205;1;10.6345;10.5119;466.56391417277183;10.57;0.4205
3;3;don't;356;293;400;313;303.0;0.0;1;[];[];0.0;0.0;0;;;434.5157259389096;;
4;4;have;408;293;449;313;303.0;0.0;1;[3488.0];[93.39488];0.2587;0.2587;1;10.6577;9.7595;409.6037510670741;10.21;0.2587
5;5;real-time;458;293;538;313;303.0;0.0;1;[3489.0];[48.697280000000035];0.2914;0.2914;1;8.4538;7.576;376.64609076455;8.01;0.2914
6;6;access;546;298;603;313;305.5;2.5;1;[];[];0.0;0.0;0;;;364.61909671356716;;
7;7;to;611;295;627;313;304.0;1.5;1;[];[];0.0;0.0;0;;;363.03074592686727;;
8;8;the;635;293;663;313;303.0;1.0;1;[];[];0.0;0.0;0;;;362.8297600000001;;
9;9;current;671;295;735;313;304.0;1.0;1;[];[];0.0;0.0;0;;;364.231277196533;;
10;10;weather;742;293;814;313;303.0;1.0;1;[];[];0.0;0.0;0;;;377.1449197433497;;
11;11;or;821;298;839;313;305.5;2.5;1;[];[];0.0;0.0;0;;;405.88286892676035;;
12;12;events;846;295;904;313;304.0;1.5;1;[];[];0.0;0.0;0;;;417.6864652921108;;
13;13;in;913;294;926;312;303.0;1.0;1;[];[];0.0;0.0;0;;;455.41754161232933;;
14;14;your;935;298;975;318;308.0;5.0;1;[];[];0.0;0.0;0;;;464.3401021753535;;
15;15;area.;982;298;1025;313;305.5;2.5;1;[];[];0.0;0.0;0;;;499.2400810113484;;
16;16;However,;224;399;306;422;410.5;105.0;2;[];[];0.0;0.0;0;;;418.77293084464947;;
17;17;there;315;398;361;418;408.0;2.5;2;[];[];0.0;0.0;0;;;379.21469076001995;;
18;18;are;369;403;396;418;410.5;2.5;2;[];[];0.0;0.0;0;;;354.3491127239034;;
19;19;many;405;403;453;422;412.5;2.0;2;[];[];0.0;0.0;0;;;314.72959506251965;;
20;20;websites;461;398;537;418;408.0;4.5;2;[];[];0.0;0.0;0;;;277.30161356944467;;
21;21;and;545;398;576;418;408.0;0.0;2;[3520.0];[12.431034608591474];0.2583;0.2583;1;7.0158;8.1048;265.43373879033845;7.56;0.2583
22;22;apps;585;403;626;422;412.5;4.5;2;[];[];0.0;0.0;0;;;254.16646436581212;;
