;number;text;x1;y1;x2;y2;y;diff_y;line;fixations;fix_distance;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;distance;pupil;fix_duration_avg
0;0;I'm;218;450;246;470;460.0;;1;[];[];0.0;0.0;0;;;373.0160823489818;;
1;1;not;255;452;283;470;461.0;1.0;1;[];[];0.0;0.0;0;;;337.13983937082014;;
2;2;the;290;450;318;470;460.0;1.0;1;[4265.0];[16.79935999999998];0.3715;0.3715;1;8.7534;7.5562;303.4513458381465;8.15;0.3715
3;3;one;326;455;357;470;462.5;2.5;1;[];[];0.0;0.0;0;;;266.3115064937721;;
4;4;in;366;451;379;470;460.5;2.0;1;[];[];0.0;0.0;0;;;245.61534986841193;;
5;5;charge;388;450;447;475;462.5;2.0;1;[];[];0.0;0.0;0;;;181.26413680312606;;
6;6;of;455;450;472;470;460.0;2.5;1;[];[];0.0;0.0;0;;;161.97002960727764;;
7;7;war;479;455;511;470;462.5;2.5;1;[4266.0];[58.05632000000003];0.3234;0.3234;1;7.9559;7.0376;130.71109245577594;7.5;0.3234
8;8;stratagems,;518;452;623;475;463.5;1.0;1;[4264.0, 4267.0];[2.9212800000000243, 24.650559999999984];0.6628;0.21;2;9.3389;7.029;81.72832000000005;8.18;0.3314
9;9;I;633;451;638;470;460.5;3.0;1;[];[];0.0;0.0;0;;;90.04305243039248;;
10;10;can't;646;450;689;470;460.0;0.5;1;[];[];0.0;0.0;0;;;94.37222944798121;;
11;11;give;696;451;732;475;463.0;3.0;1;[4268.0];[50.90592000000004];0.3721;0.3721;1;9.1019;7.6627;119.51767438744119;8.38;0.3721
12;12;any;740;455;771;475;465.0;2.0;1;[];[];0.0;0.0;0;;;154.57890441771937;;
13;13;absolute;779;450;854;470;460.0;5.0;1;[4269.0];[56.233600000000024];0.3558;0.3558;1;8.5167;7.4373;191.02884622742823;7.98;0.3558
14;14;stratagems;862;452;961;475;463.5;3.5;1;[4270.0];[41.64895999999999];0.307;0.307;1;9.1869;9.6277;266.0695384499744;9.41;0.307
15;15;especially;969;450;1055;475;462.5;1.0;1;[4271.0];[20.8481072083199];0.2429;0.2429;1;8.7636;6.6071;369.3618400579335;7.69;0.2429
16;16;when;333;555;378;575;565.0;102.5;2;[4282.0];[0.6678399999999556];0.3881;0.3881;1;8.9851;8.7281;230.79359999999997;8.86;0.3881
17;17;it;388;556;398;575;565.5;0.5;2;[];[];0.0;0.0;0;;;210.79359999999997;;
18;18;has;406;555;435;575;565.0;0.5;2;[];[];0.0;0.0;0;;;173.79359999999997;;
19;19;to;443;557;459;575;566.0;1.0;2;[];[];0.0;0.0;0;;;149.7938463722138;;
20;20;do;467;555;488;575;565.0;1.0;2;[4272.0];[87.56895999999995];0.4529;0.4529;1;8.6057;5.4079;120.79359999999997;7.01;0.4529
21;21;with;496;555;532;575;565.0;0.0;2;[4283.0];[0.1353599999999915];0.4043;0.4043;1;9.4512;8.2362;76.79359999999997;8.84;0.4043
22;22;human;541;555;600;575;565.0;0.0;2;[4273.0];[50.27488000000005];0.3726;0.3726;1;9.5487;6.1899;8.79359999999997;7.87;0.3726
23;23;lives;610;555;648;575;565.0;0.0;2;[4284.0];[1.2064000000000306];0.2423;0.2423;1;9.9223;7.3563;1.2064000000000306;8.64;0.2423
24;24;and;656;555;687;575;565.0;0.0;2;[4274.0];[0.0];0.3077;0.3077;1;9.6652;8.291;47.20640000000003;8.98;0.3077
25;25;not;696;551;723;584;567.5;2.5;2;[];[];0.0;0.0;0;;;87.20640000000003;;
26;26;just;730;556;764;580;568.0;0.5;2;[4280.0];[51.562239999999974];0.3071;0.3071;1;9.9384;6.1979;121.20640000000003;8.07;0.3071
27;27;a;772;560;780;575;567.5;0.5;2;[4275.0, 4279.0];[7.756799999999998, 4.106309538064559];0.5983;0.3395;2;9.0098;6.94;163.2391892009465;7.97;0.2991
28;28;knowledge;790;555;884;580;567.5;0.0;2;[4276.0, 4277.0, 4278.0, 4281.0];[10.40975091928723, 49.06367999999998, 0.0, 77.29535999999996];1.2778;0.3236;4;9.3271;7.5249;181.20640000000003;8.43;0.3195
29;29;game.;892;560;946;580;570.0;2.5;2;[];[];0.0;0.0;0;;;283.2252970533925;;
