text;attention
The;8.122197098872728e-06
NVIDIA;1.0574017651785311e-05
Geforce;1.6579746678727933e-05
256;9.08814674046568e-06
SDR,;2.6811934554146816e-05
which;9.106203122750411e-06
was;8.671094634104908e-06
marketed;7.831859461082065e-06
as;7.832463309822348e-06
the;9.464318222027828e-06
first;8.824590492136579e-06
commercial;7.948833953201254e-06
GPU;1.1413803681736344e-05
had;7.599349454085616e-06
17;7.773625011894409e-06
million;8.186248416915345e-06
transistors.;0.309294455741293
It;8.012238274576402e-06
was;7.49631258777804e-06
released;9.198385002313781e-06
on;7.0803797873674315e-06
October;7.958530473708833e-06
11,;2.1448971766050883e-05
1999.;0.21395428979689207
The;8.39788078680091e-06
RTX;1.0311031704525918e-05
4090;9.561688457934691e-06
is;7.628077123832866e-06
the;7.328196064653106e-06
current;8.068596200399684e-06
GPU;1.1294842072270605e-05
with;7.273828799784549e-06
the;9.405386072692095e-06
most;7.936813824912747e-06
transistors;1.1204993061912184e-05
with;6.8558392385248884e-06
76.3;9.59801817135418e-06
billion.;0.22770683208279505
The;8.110607538417126e-06
RTX;9.975724735549558e-06
4090;9.064748300814713e-06
was;8.662192804101699e-06
released;9.674321923074369e-06
October;9.055738128003413e-06
12,;1.1129810050793419e-05
2022.;0.24863686079358402
