;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1760;1762;536.8832;322.65216;0.37219;21.0685;19.8543;;;
1761;1763;366.3232;541.3376;0.74402;22.2806;20.0191;select;0.0;19.337599999999952
1762;1764;369.152;519.168;0.4043;19.928;19.2204;select;0.0;0.0
1763;1765;479.5008;524.81024;0.48547;19.6544;19.1164;distance,;4.0;0.0
1764;1766;578.6368;505.42592;0.27478;19.0484;18.5785;pace,;5.0;2.574079999999981
1765;1767;671.1424;500.70528;0.30725;20.5041;18.9054;from;7.0;2.294719999999984
1766;1768;834.7392000000001;536.17664;0.32336;18.249;17.0546;by;10.0;10.328152706539601
1767;1769;796.3392;510.976;0.61438;18.6313;18.0927;order;9.0;0.0
1768;1770;823.6928;550.0928;0.0968;18.676;17.4991;by;10.0;23.09280000000001
1769;1771;920.9344;537.21088;0.45276;18.3784;17.1117;desc;12.0;15.210879999999975
