text;attention
Planar;0.5589243829078104
Graph;0.005880902916911706
and;0.06532897385240724
plane;0.006692613559541406
Graph;0.0039585036444947175
are;0.014977503634776599
both;0.004325950763381834
topological;0.007085268275376245
terms.;0.05479680344908082
In;0.005264020144105083
graph;0.00279927630480559
theory;0.003303531266284345
a;0.008097311896616825
planar;0.01594631699518084
Graph;0.0022041451334476668
is;0.005500179503130123
a;0.005763006335124689
collection;0.0023481237994936554
of;0.006818358519481241
objects;0.0021994549690915466
in;0.006061696463549579
space;0.0019319606964016901
(having;0.06216562154258426
x,;0.014516141400167071
y,;0.013756846718266866
and;0.004203991169870076
z;0.002743675254572411
coordinates);0.008575905353507534
that;0.0022078265056516074
are;0.0025237382288784637
all;0.0016096611722462284
located;0.0017619662290890088
on;0.0029348032003021344
the;0.0027027580177687127
same;0.0016658486634606646
plane;0.001539348663989224
or;0.0019691225093823052
slice;0.0014264072870697915
of;0.002604388264112924
space.;0.003804365135416525
Specifically;0.001527583494757075
a;0.002061703265528894
plane;0.0013783245974138976
would;0.0013661001467569973
intersect;0.0014003806616888932
only;0.0013871357842324392
the;0.001974053469854063
nodes;0.0012932082977956693
of;0.0020422053883208404
that;0.001476069585949033
graph.;0.002810231859981397
Given;0.0014627270261319142
a;0.0016464837263222905
planar;0.002204356792420083
Graph,;0.0031019107696788994
if;0.0013383589686597225
one;0.0012116253105932922
draws;0.0026906791381635198
it;0.0011778909002478834
in;0.0015342016329415252
a;0.001365849052317186
way;0.001116890347438736
that;0.001173493311494631
no;0.0010107579802345495
edges;0.0010594856400062635
cross;0.0009713521838776439
each;0.0009943603473777684
other,;0.002026046945338707
then;0.0009952176799327146
it;0.0010218672586955193
is;0.001138352541645376
known;0.0010326400816069892
as;0.0010328447869021864
a;0.001107143171886777
plane;0.0009511617194908709
Graph.;0.0014798882562004722
This;0.0009585621227759294
is;0.0010291516622771427
a;0.0010260277146505016
special;0.0008763547864773959
case;0.0009076600883452241
of;0.0010341614590343535
graphing;0.0011928993881576207
and;0.0009903252599836512
not;0.0009090040254164694
all;0.0008325125550175324
graphs;0.0008640346882603149
are;0.0008846761630551603
plane;0.0008265519241270827
graphs.;0.0011162511410638357
A;0.0008219099062277585
plane;0.0007979827286944915
Graph;0.0007838879265143739
is;0.0008200765324024566
also;0.0007712489984254298
known;0.0007991854443054479
as;0.000766755742874491
a;0.0007755402651205219
planar;0.0007957465851161948
embedding;0.0007447986211448277
of;0.0007348631946329768
the;0.0007183658366538655
graph.;0.0007381827705307924
