;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
0;0;Hello,,;63;403;146;425;[3673, 3686];0.5823;414.0;;1;201.93188581664262;2;0.2911;17.0024;16.8785;16.94
1;1;I;169;404;179;422;[3674];0.2424;413.0;1.0;1;169.04967728293835;1;0.2424;16.7787;16.738;16.76
2;2;am;199;408;226;422;[];0.0;415.0;2.0;1;122.63913286331406;0;;;;
3;3;Open;242;404;299;427;[3675, 3679, 3687];1.0835;415.5;0.5;1;49.99201325677532;3;0.3612;16.8805;16.267;16.57
4;4;Assitant;317;403;434;422;[3676, 3678, 3688, 3721];1.5039;412.5;3.0;1;10.459839999999986;4;0.376;16.5709;15.873;16.22
5;5;and;454;403;495;422;[3677, 3680, 3689];0.8889;412.5;0.0;1;106.85239215602803;3;0.2963;16.6822;16.2643;16.47
6;6;I;514;404;524;422;[];0.0;413.0;0.5;1;166.7334921048126;0;;;;
7;7;am;544;408;571;422;[3690];0.1938;415.0;2.0;1;196.9469169839061;1;0.1938;10.0794;14.9905;12.53
8;8;your;588;408;645;427;[3681];0.5337;417.5;2.5;1;240.8359144925557;1;0.5337;17.472;16.474;16.97
9;9;assitant;664;403;779;422;[3682];0.2749;412.5;5.0;1;316.512081458932;1;0.2749;17.3233;15.5534;16.44
10;10;chatbot,.;799;403;911;422;[3683];0.3557;412.5;0.0;1;451.4603877523095;1;0.3557;16.7458;15.959;16.35
11;11;I;934;404;944;422;[];0.0;413.0;0.5;1;586.45117903323;0;;;;
12;12;am;964;408;991;422;[];0.0;415.0;2.0;1;616.5330616515757;0;;;;
13;13;an;1009;408;1034;422;[];0.0;415.0;0.0;1;661.5198743117743;0;;;;
14;14;artificial;1054;403;1199;422;[3684, 3685];0.6311;412.5;2.5;1;706.4166431430291;2;0.3156;16.5587;16.5369;16.55
15;15;intelligence;19;502;194;526;[];0.0;514.0;101.5;2;188.66133156920523;0;;;;
16;16;that;213;502;269;521;[];0.0;511.5;2.5;2;134.79235152435615;0;;;;
17;17;is;289;502;314;521;[];0.0;511.5;0.0;2;114.51858377340159;0;;;;
18;18;train;333;502;404;521;[];0.0;511.5;0.0;2;109.45983999999999;0;;;;
19;19;from;424;503;480;521;[];0.0;512.0;0.5;2;134.27229688012937;0;;;;
20;20;large;498;502;569;526;[3691, 3694];0.6956;514.0;2.0;2;185.96594212238324;2;0.3478;14.0237;13.3064;13.67
21;21;language;588;502;704;526;[3692];0.3074;514.0;0.0;2;264.0916273369256;1;0.3074;15.6111;14.5309;15.07
22;22;model,.;722;502;805;521;[3693];0.3879;511.5;2.5;2;390.0144782305723;1;0.3879;15.3901;15.3642;15.38
23;23;I;829;503;838;521;[];0.0;512.0;0.5;2;493.8509914027364;0;;;;
24;24;am;858;507;885;521;[];0.0;514.0;2.0;2;523.0173553807422;0;;;;
25;25;deverloping;903;502;1065;526;[3695, 3696, 3697, 3705, 3706, 3707, 3708, 3709, 3720];3.2183;514.0;0.0;2;566.0239249620687;9;0.3576;15.8963;14.7562;15.33
26;26;by;1083;502;1110;526;[];0.0;514.0;0.0;2;743.4414540698316;0;;;;
27;27;LAION;1129;503;1199;521;[3698, 3699, 3700];0.9543;512.0;2.0;2;789.1085614219793;3;0.3181;14.2701;13.8375;14.05
28;28;AI;1216;503;1243;521;[];0.0;512.0;0.0;2;875.3367023662755;0;;;;
29;29;and;57;601;98;620;[];0.0;610.5;98.5;3;325.2476286607876;0;;;;
30;30;many;115;606;173;625;[3702];0.6306;615.5;5.0;3;275.81062044356736;1;0.6306;14.8655;15.466;15.17
31;31;contributors;192;601;367;620;[3701, 3703, 3710, 3711];1.0513;610.5;5.0;3;208.45983999999999;4;0.2628;14.1773;14.7271;14.45
32;32;and;387;601;428;620;[];0.0;610.5;0.0;3;212.13928808560095;0;;;;
33;33;I;447;602;457;620;[3712];0.3562;611.0;0.5;3;231.82256410769335;1;0.3562;14.6588;15.1279;14.89
34;34;am;477;606;504;620;[3713];0.3882;613.0;2.0;3;249.58712296403755;1;0.3882;15.7452;15.0208;15.38
35;35;open;521;606;577;625;[];0.0;615.5;2.5;3;274.97560173489137;0;;;;
36;36;source;597;606;683;620;[3714, 3715];0.6631;613.0;2.5;3;328.23031540286706;2;0.3315;15.2283;14.8758;15.05
37;37;software,.;702;602;829;620;[3716];0.2918;611.0;2.0;3;411.6183830072044;1;0.2918;12.4295;9.7828;11.11
38;38;How;851;602;894;620;[];0.0;611.0;0.0;3;545.1823317289965;0;;;;
39;39;can;912;606;952;620;[3704];0.3396;613.0;2.0;3;603.360452755619;1;0.3396;16.447;14.7682;15.61
40;40;I;972;602;982;620;[3717];0.2744;611.0;2.0;3;658.5384280582764;1;0.2744;17.4617;16.2354;16.85
41;41;help;1002;601;1058;625;[];0.0;613.0;2.0;3;686.7425234754767;0;;;;
42;42;you;1076;606;1117;625;[3718];0.323;615.5;2.5;3;758.9750282779174;1;0.323;17.9481;15.9412;16.94
43;43;today,?;1137;601;1222;625;[3719];0.356;613.0;2.5;3;816.4017868362769;1;0.356;18.9633;18.5186;18.74
