text;attention
The;1.2912559461753819e-09
probability;1.1567788202901745e-09
of;9.015380446114718e-10
being;9.174179705850113e-10
struck;1.1224107599137471e-09
by;9.406145598555697e-10
lightning;2.6281177914173857e-09
is;1.0367602824231057e-09
1;1.1225270146009655e-09
in;1.017322410278076e-09
a;8.260739197081768e-10
million,;1.6927314597524421e-09
However,;1.2125896748014549e-09
the;8.640269690293258e-10
odds;1.1686989577665522e-09
of;9.609687759195253e-10
being;9.309852805226677e-10
struck;1.246403968256038e-09
in;9.086488641048465e-10
your;8.624616164636275e-10
lifetime;1.1195171522941184e-09
are;8.956297800088627e-10
actually;8.718344415392468e-10
1;1.038984716145799e-09
in;9.700813704839593e-10
15,300,;2.4941206640995933e-09
according;9.89917924521767e-10
to;9.576888083292127e-10
the;8.621303573706807e-10
most;8.126564449750047e-10
recent;8.714207653570852e-10
data;8.962295864264497e-10
from;8.361116327137592e-10
the;8.190062313835858e-10
National;8.610956661342742e-10
Weather;9.631727657309759e-10
Service.;0.9999999229839781
Additionally,;1.1441561114151083e-09
the;8.448047778633912e-10
odds;1.0438229333307365e-09
of;9.38779242933597e-10
being;8.55839580466216e-10
struck;1.0507943307134219e-09
by;8.151957509757706e-10
lightning;1.1132629661552783e-09
in;8.970029393463733e-10
the;8.108345717939682e-10
US;9.117749513668349e-10
in;8.288383344406727e-10
any;8.392418795078526e-10
given;8.662830223175081e-10
year;8.889710575620987e-10
are;8.542027120384527e-10
about;8.567685603335988e-10
1;9.518703592494673e-10
in;8.806019868021531e-10
700,000.;3.4855106617327154e-09
Of;8.539390349889895e-10
those;8.899986279846346e-10
who;9.08896664942527e-10
are;8.038622417970698e-10
struck,;1.1411784192539315e-09
only;8.766616733956725e-10
about;8.264316669934673e-10
10%;1.2550335596707682e-09
of;8.073631905859332e-10
people;8.398750994459766e-10
are;8.015542566277007e-10
killed,;9.73692695232103e-10
leaving;8.855013425436417e-10
90%;1.0253332816293214e-09
with;8.635105781965855e-10
various;8.499108203749722e-10
degrees;8.079895113819166e-10
of;7.959070570548619e-10
disability.;8.628942241036206e-10
