text;attention
Both;1.5315553861654787e-11
ChatGPT;2.564634056502134e-10
and;8.926192036454356e-12
InstructGPT;1.1929028436481634e-10
are;9.031180768093492e-12
Transformer-based;4.4243737336080716e-11
generative;1.700648652199322e-11
text;6.419376922040701e-12
models;1.0127478429875222e-11
created;7.772175912124187e-12
by;7.1724825142735374e-12
OpenAl.;6.366351292567955e-11
However,;1.0865085630868954e-11
while;7.651461036153416e-12
ChatGPT;4.2441144629556365e-11
was;6.5141521739385355e-12
released;6.9832132652096655e-12
in;6.06870840224105e-12
early;6.467965155936697e-12
2023,;0.9999999988288937
InstructGPT;2.0205360091126385e-11
is;5.9252946655978156e-12
a;5.616366772986069e-12
year;5.575846233646272e-12
older.;1.1678280775235529e-11
Both;6.648578700442057e-12
models;6.661066095839153e-12
were;5.920999318579507e-12
trained;7.428823193767496e-12
using;7.007873703632738e-12
Reinforcement;2.080037160777864e-11
Learning;6.394174062182412e-12
with;6.795614250594709e-12
Human;9.025069360072193e-12
Feedback;1.0080720328189622e-11
(RLHF);1.4815034630773733e-11
to;6.459261909852631e-12
improve;5.804094463556198e-12
their;5.927103727896976e-12
capabilities;6.652543932986024e-12
in;5.957941010450745e-12
specific;6.001859920074235e-12
task;5.4436318737996775e-12
categories.;9.738231745933422e-12
InstructGPT;1.8751553310014377e-11
was;5.794455632686445e-12
trained;6.317152645335919e-12
to;6.29259697641181e-12
follow;6.1573688147926124e-12
instructions;6.7121465656854934e-12
provided;5.74383174585988e-12
by;5.790378171873452e-12
the;5.820660571652016e-12
user,;7.493893688242156e-12
and;5.688415082007858e-12
served;6.107735966605041e-12
as;5.6525360564882745e-12
a;5.820054154910299e-12
predecessor;8.979376266961401e-12
to;5.895577703997642e-12
ChatGPT.;1.7557518161805253e-11
ChatGPT;1.1432703671368737e-11
was;5.370198743537045e-12
trained;5.843000718275932e-12
to;5.8963441655357555e-12
be;5.95633963018105e-12
a;5.884203382456513e-12
More;7.1894431769626305e-12
general;7.0336413685873185e-12
chatbot;8.436486898857941e-12
with;6.153338370499826e-12
a;5.51462488172231e-12
wider;5.99128197489121e-12
range;5.413610947323251e-12
of;5.141879198088527e-12
capabilities,;8.431595675492041e-12
ranging;7.06388408267862e-12
from;5.833251207025385e-12
following;5.648346020802942e-12
instructions;5.7745982960129255e-12
to;5.637119562508279e-12
do;5.491226549788887e-12
tasks;5.449725991138019e-12
to;5.508454169623768e-12
answering;5.354068695439529e-12
questions,;6.265936768547272e-12
holding;5.501606931889855e-12
conversations,;6.334656579388466e-12
and;4.911944087301827e-12
telling;5.51315350042985e-12
jokes.;5.5665774328259655e-12
