text;attention
First;0.0003157080544494279
you;0.0003358115904579762
need;0.000301142134136317
to;0.00033427939432017156
rearrange;0.0006977680870381389
the;0.0003478596023363017
equation;0.0004223345239683422
for;0.0003802315262564016
x.;0.0011400533574688373
In;0.00024968601577721156
this;0.000240487061323464
case;0.00034228793462387063
you;0.0003695334578450796
need;0.00030223940501045155
to;0.00023737065993922483
use;0.00033417213746014725
the;0.0003703890521400997
pq;0.0005071471489187222
formula.;0.0020856587529547756
Then;0.0003627187599411979
you;0.00036663180713619715
will;0.0002991867943200138
solve;0.00044771189893380933
the;0.00034209109201887607
equation.;0.001888268727029057
x2;0.0004088561921381162
+;0.0003180745831146797
x;0.00027027225191407283
+;0.0002516741025853688
3;0.00030852790821370174
=;0.0003412068730763133
0x;0.000430297381616416
=;0.0003283210068809854
-1/2;0.0019071740528269672
+;0.0002922069328361617
v((1/2)2-3);0.8806422683517505
x;0.0002449459935730348
=;0.00030007143559774614
-1/2;0.0019482895754285464
+;0.00027488779442493276
v(1/4-3);0.07004605610768211
x;0.00025539939252132703
=;0.00033738242028467843
-1/2;0.0014550149341042164
+;0.00027413299511599184
y(-2.75);0.018318983396147796
Since;0.000341980227981434
we;0.00035668836433341166
cannot;0.0002543379284397469
take;0.00031771167389130434
the;0.0003210034197310944
square;0.0002718961946697212
root;0.0003813012754029858
of;0.00031844999760513647
negative;0.00027864655502837343
numbers,;0.0020958168187878317
your;0.00032520865349071673
equation;0.0004105308396370323
does;0.00023248932011916975
not;0.00022153344179259916
have;0.0003081862881977152
a;0.00024292174508430843
solution.;0.001346484598169611
