text;attention
Assuming;6.019605031570665e-06
both;1.4347106057105703e-06
the;1.7131407877862664e-06
cooked;2.1084811614908102e-06
and;1.686692842840687e-06
raw;1.491626465248715e-06
egg;2.031583805225437e-06
are;1.4758444513174278e-06
still;1.8852770793330897e-06
in;1.7223500437696293e-06
their;1.6170377741050416e-06
shell.;1.5333970252991737e-05
One;1.6181455454211223e-06
method;2.234890646729098e-06
to;1.4986889025342103e-06
determine;3.3177876741795445e-06
the;1.507182368057988e-06
difference;1.5327092723236917e-06
between;1.4778905776243993e-06
a;1.5678563757710646e-06
cooked;2.0915871914705643e-06
egg;1.7655061010719312e-06
and;1.6051690928933375e-06
a;1.4154109489302797e-06
raw;1.6063830044657637e-06
egg;1.5389466938032298e-06
is;1.511370537862479e-06
to;1.8093702553696202e-06
place;1.6834615889163768e-06
them;1.4705925448958549e-06
on;1.4815135810774143e-06
a;1.7651954298543955e-06
surface;2.2231937004894916e-06
and;1.560608725161126e-06
spin;2.307161315909477e-06
them.;4.494088162017383e-05
The;1.4864023401098471e-06
fluid;2.543194759357707e-06
inside;1.3144834411117224e-06
the;1.3920751132490986e-06
raw;1.362372323591141e-06
egg;1.4045828787626494e-06
will;1.705869458269375e-06
cause;1.376538064455764e-06
that;1.4884654994085722e-06
egg;1.7015016457152898e-06
to;1.209194919180727e-06
wobble.;4.179779617319527e-06
Whereas;1.9713557068700074e-06
the;1.5063409382545236e-06
cooked;1.9014636953968828e-06
egg;1.5153514798071697e-06
is;1.4103913962410527e-06
solid;1.5340966929594214e-06
and;1.558368331654166e-06
won't;3.7500011585094508e-06
wobble.;3.6495660666661166e-06
The;1.5466722123954186e-06
raw;1.523913852451339e-06
egg;1.5929194229444796e-06
should;4.07069656743833e-06
also;1.570589221324212e-06
spin;3.2491488201552065e-06
slower;1.818025814080134e-06
and;2.404759705320297e-06
if;1.592532045364899e-06
you;2.3032239770555174e-06
stop;1.4814990108090915e-06
the;1.5894414826739338e-06
spinning;3.0895117509309213e-06
with;1.2709466704729742e-06
your;1.6432452569382796e-06
finger;1.93639221446982e-06
and;1.5157547759738004e-06
then;1.4049674558166174e-06
take;1.4368132587592128e-06
your;1.6206375824281296e-06
finger;2.2237337552069396e-06
away,;1.7490476609141215e-06
it;1.3845250595429765e-06
will;1.5750661461802153e-06
continue;1.5578906457876633e-06
to;1.3235995885050499e-06
move;1.7559594382202273e-06
for;1.3523955994300157e-06
a;1.4226380156009374e-06
few;1.3236147359869172e-06
more;1.3742403616634209e-06
seconds;1.8047606146827339e-06
because;2.478882272501151e-06
the;1.5997842458378048e-06
fluid;3.721973284626092e-06
inside;1.4791415762237988e-06
is;1.341781156933259e-06
still;1.5904938500814185e-06
moving.;0.9997662655613709
