;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;231;241;264;260;[];0.0;0.0;0;;;250.5;;1;887.4715121887206;;;[]
1;1;European;273;242;355;265;[2877.0];0.3395;0.3395;1;10.1826;12.6602;253.5;3.0;1;810.3394361294128;11.42;0.3395;[0.0]
2;2;Union;364;242;413;260;[];0.0;0.0;0;;;251.0;2.5;1;768.0189602780224;;;[]
3;3;(EU);422;241;460;265;[];0.0;0.0;0;;;253.0;2.0;1;729.2353322121292;;;[]
4;4;is;470;242;482;260;[];0.0;0.0;0;;;251.0;2.0;1;716.4624440586781;;;[]
5;5;an;490;246;510;260;[];0.0;0.0;0;;;253.0;2.0;1;696.4028134252004;;;[]
6;6;economic;518;242;602;260;[2878.0, 2879.0];0.4367;0.3231;2;9.3756;11.6861;251.0;2.0;1;634.7398094861661;10.53;0.2183;[47.02797538827289, 22.229119999999966]
7;7;and;610;241;641;260;[];0.0;0.0;0;;;250.5;0.5;1;610.9074300960289;;;[]
8;8;political;650;241;716;265;[2880.0, 2931.0];0.4368;0.2264;2;11.0766;13.5482;253.0;2.5;1;565.4780096047365;12.31;0.2184;[46.62431999999998, 0.0]
9;9;union;726;242;773;260;[];0.0;0.0;0;;;251.0;2.0;1;543.4166903459393;;;[]
10;10;of;782;241;799;260;[2881.0];0.3558;0.3558;1;10.1669;12.2561;250.5;0.5;1;532.977054803051;11.21;0.3558;[51.53951999999998]
11;11;27;806;241;826;260;[];0.0;0.0;0;;;250.5;0.0;1;523.2840377333656;;;[]
12;12;member;835;241;909;260;[2882.0, 2930.0];0.5825;0.2424;2;10.9308;13.6395;250.5;0.0;1;501.48052499228163;12.29;0.2913;[51.23231999999999, 16.97951999999998]
13;13;states;916;242;969;260;[2884.0];0.2264;0.2264;1;8.5283;13.0201;251.0;0.5;1;493.87327620203786;10.77;0.2264;[28.885119999999972]
14;14;located;977;241;1039;260;[2883.0];0.3558;0.3558;1;11.6128;13.47;250.5;0.5;1;492.76288;12.54;0.3558;[33.67071999999999]
15;15;primarily;253;346;332;370;[2885.0, 2886.0];0.5181;0.2427;2;11.8652;13.6989;358.0;107.5;2;771.7126149976651;12.78;0.259;[11.561599999999999, 0.0]
16;16;in;340;346;354;365;[];0.0;0.0;0;;;355.5;2.5;2;755.2434204589501;;;[]
17;17;Europe.;363;347;429;370;[2887.0];0.2427;0.2427;1;11.0536;12.8432;358.5;3.0;2;689.1662465229522;11.95;0.2427;[4.830399999999997]
