;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Can;334;503;366;522;[];0.0;0.0;0;;;512.5;;1;255.67039999999997;;;[]
1;1;you;374;508;405;527;[660];0.4528;0.4528;1;13.3434;14.0393;517.5;5.0;1;216.67039999999997;13.69;0.4528;[8.636160000000018]
2;2;write;414;504;457;522;[];0.0;0.0;0;;;513.0;4.5;1;164.67039999999997;;;[]
3;3;a;465;508;473;522;[661, 672];0.6308;0.3234;2;12.5014;14.1321;515.0;2.0;1;148.67039999999997;13.32;0.3154;[2.843785195826093, 1.1503999999999905]
4;4;formal;482;503;538;522;[673];0.3723;0.3723;1;11.23;12.8535;512.5;2.5;1;83.67039999999997;12.04;0.3723;[0.0]
5;5;letter;547;503;594;522;[662];0.4366;0.4366;1;12.8274;14.2699;512.5;0.0;1;27.670399999999972;13.55;0.4366;[7.277319446719442]
6;6;to;601;504;617;522;[666];0.2913;0.2913;1;12.9548;14.6521;513.0;0.5;1;4.670399999999972;13.8;0.2913;[4.622719999999958]
7;7;introduce;626;503;708;522;[663, 669, 674];1.7474;1.0355;3;12.2644;13.6279;512.5;0.5;1;4.329600000000028;12.95;0.5825;[8.786879999999996, 11.131840000000011, 4.329600000000028]
8;8;Jeff;716;503;748;522;[664, 668];0.9052;0.3879;2;12.8838;14.011;512.5;0.0;1;94.32960000000003;13.45;0.4526;[40.889279999999985, 21.146560000000022]
9;9;Bezos;755;504;805;522;[670];0.4205;0.4205;1;11.165;12.1649;513.0;0.5;1;133.32960000000003;11.66;0.4205;[10.104319999999973]
10;10;to;813;504;829;522;[671];0.3882;0.3882;1;11.6444;14.049;513.0;0.0;1;191.32960000000003;12.85;0.3882;[0.0]
11;11;a;842;508;846;522;[];0.0;0.0;0;;;515.0;2.0;1;220.32960000000003;;;[]
12;12;customer?;855;504;947;522;[665];0.6468;0.6468;1;13.2023;14.0284;513.0;2.0;1;233.32960000000003;13.62;0.6468;[23.304197258897354]
