;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Star;228;346;264;365;[];0.0;0.0;0;;;355.5;;1;614.2356811708755;;;[]
1;1;Wars;272;347;315;365;[1714.0];0.2588;0.2588;1;10.8936;10.438;356.0;0.5;1;563.9285359187363;10.67;0.2588;[36.011199999999974]
2;2;is;324;346;336;365;[1708.0];0.3235;0.3235;1;11.3459;10.6922;355.5;0.5;1;543.2513849254776;11.02;0.3235;[84.72032000000002]
3;3;a;344;351;352;365;[];0.0;0.0;0;;;358.0;2.5;1;527.5144858896763;;;[]
4;4;film;361;346;392;365;[];0.0;0.0;0;;;355.5;2.5;1;488.2470653505759;;;[]
5;5;franchise;401;346;481;365;[1709.0, 1715.0, 1724.0];1.0514;0.5176;3;11.1474;9.8613;355.5;0.0;1;401.3964364857385;10.5;0.3505;[28.820159999999987, 3.164800000000014, 8.725120000000004]
6;6;mainly;490;346;548;370;[1725.0];0.1943;0.1943;1;10.2185;9.8662;358.0;2.5;1;335.3545586740242;10.04;0.1943;[0.380800000000022]
7;7;and;556;346;587;365;[];0.0;0.0;0;;;355.5;2.5;1;299.60692385765975;;;[]
8;8;has;596;346;625;365;[1710.0, 1726.0];0.5663;0.275;2;10.1093;9.25;355.5;0.0;1;263.9247802375699;9.68;0.2831;[20.218560000000025, 49.96575999999999]
9;9;expanded;633;346;719;370;[1711.0, 1727.0, 1729.0];0.7598;0.3557;3;9.5791;9.4409;358.0;2.5;1;177.14850725718682;9.51;0.2533;[70.65791999999999, 6.65791999999999, 13.261439999999993]
10;10;into;728;346;760;365;[1712.0, 1713.0];0.5979;0.291;2;9.6922;9.8459;355.5;2.5;1;146.88398695381866;9.77;0.2989;[0.0, 10.685119999999984]
11;11;other;768;346;815;365;[1728.0];0.2104;0.2104;1;7.9958;7.9829;355.5;0.0;1;111.51768300789604;7.99;0.2104;[13.906560000000013]
