;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
761;763;646.3104;524.3904;0.3075;10.1108;9.9203;;;
762;764;358.7456;322.43712;0.21021;9.3685;10.4115;of;4.0;9.437119999999993
763;765;317.888;303.45216;0.32343;10.7611;11.6287;a;2.0;5.887999999999977
764;766;475.25120000000004;324.79232;0.29089;10.6477;10.965;cereal-producing;8.0;6.792320000000018
765;767;583.2192;317.87008;0.30774;8.4283;9.0449;cereal-producing;8.0;0.0
766;768;715.3919999999999;354.07872;0.40448;10.9641;10.6665;for;10.0;41.110180014667876
767;769;730.5856;350.13632;0.27472;11.0269;12.3847;for;10.0;37.13632000000001
768;770;850.1632;323.21536;0.25879;9.9216;11.6446;different;12.0;10.215359999999976
769;771;912.1536000000001;273.90976;0.22595;12.8668;13.9356;types;13.0;21.090239999999994
770;772;939.4943999999999;277.15584;0.30676;9.0752;10.619;of;14.0;15.844159999999988
771;773;834.1376;303.19616;0.21021;10.3409;11.5667;different;12.0;0.0
772;774;282.7648;385.72032;0.25836;10.6428;10.5862;Wheat:;17.0;17.005912499551417
773;775;266.0352;431.98464;0.14551;11.1869;10.3523;Wheat:;17.0;13.984640000000013
774;776;306.54720000000003;468.02944;0.27478;12.9214;11.7278;China;19.0;50.02944000000002
775;777;285.6704;407.9104;0.21051;9.1178;10.3874;-;18.0;0.08960000000001855
776;778;443.8528;427.91936;0.3233;11.1664;10.6743;Russia;23.0;9.919359999999983
777;779;489.7536;465.88928;0.3399;10.484;11.0233;Russia;23.0;47.889279999999985
778;780;437.7344;480.43008;0.12939;10.7471;9.3152;Corn:;42.0;22.569920000000025
779;781;517.1328;433.12128;0.2912;9.4357;11.6174;United;44.0;69.87871999999999
780;782;592.1024;444.59008;0.45282;9.2797;9.852;States;45.0;58.40992
781;783;725.0688;428.78976;0.5174;8.3366;9.3966;Brazil;49.0;74.21024
782;784;792.7936;461.93664;0.09705;7.023;9.8301;Argentina;51.0;42.06335999999999
783;785;786.5984000000001;407.43936;0.33923;7.913;8.2949;Rice:;30.0;0.0
784;786;752.1152;463.43168;0.38806;7.6996;8.7059;Brazil;49.0;39.56832000000003
785;787;789.5552;490.5472;0.08057;7.9105;8.7651;Argentina;51.0;13.460151369134028
786;788;978.9696000000001;394.87488;0.24261;7.2226;9.1869;Indonesia;36.0;3.1251199999999812
