;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
5407;5409;596.4416;438.19008;0.35596;8.1766;7.2694;;;
5408;5410;305.7792;202.55744;0.22632;10.3356;10.5156;education;1.0;0.0
5409;5411;372.6336;205.79328;0.22632;8.3127;9.9407;system;2.0;0.0
5410;5412;533.8624;251.67872;0.21069;8.2767;8.2257;Korea;5.0;43.67872
5411;5413;529.3184;281.21088;0.29102;9.6707;9.4648;for;18.0;11.789120000000025
5412;5414;506.03520000000003;259.28704;0.24292;8.1786;8.6406;school;17.0;33.71296000000001
5413;5415;694.1696000000001;290.19136;0.22656;8.3996;8.553;and;21.0;3.5490312494539125
5414;5416;804.6208;262.78912;0.24268;7.9621;9.2527;emphasis;24.0;30.399280633172857
5415;5417;873.7792000000001;273.73568;0.14575;6.686;9.3959;emphasis;24.0;19.264319999999998
5416;5418;372.21119999999996;393.75872;0.33936;9.7466;8.8264;with;28.0;4.2412800000000175
5417;5419;461.568;368.19968;0.22681;9.8978;9.4677;focus;31.0;29.803451077054817
5418;5420;585.1776;330.77248;0.27515;7.5431;8.7792;memorization;33.0;68.22752000000003
5419;5421;937.6896;317.0816;0.37183;8.4454;8.0793;government;38.0;82.91840000000002
5420;5422;616.3456;478.60736;0.19434;9.7091;8.4662;has;47.0;24.39263999999997
5421;5423;379.328;513.61792;0.2749;7.9946;7.916;emphasis;43.0;0.0
5422;5424;562.496;507.88352;0.27539;6.5891;6.7129;and;46.0;3.504000000000019
5423;5425;850.6368;325.10976;0.2915;6.8162;8.1892;emphasis;24.0;7.109759999999994
5424;5426;940.6592;497.84832;0.29126;10.2297;9.257;improving;52.0;6.151679999999999
5425;5427;359.8336;647.38304;0.2749;8.4163;8.4749;schools;56.0;20.38304000000005
5426;5428;373.18399999999997;607.41632;0.3396;9.7498;8.6071;schools;56.0;0.5836799999999585
5427;5429;417.1904;471.33696;0.24268;10.2875;8.4377;emphasis;43.0;31.663040000000024
5428;5430;511.1168;438.66112;0.34009;8.9743;9.227;education;45.0;64.33888000000002
5429;5431;636.6848;493.6704;0.29126;9.3405;8.7894;has;47.0;9.480505640523637
5430;5432;705.7664;511.232;0.37207;8.3857;8.7597;invested;48.0;0.0
5431;5433;785.8816;525.17888;0.30713;7.4147;8.0369;significant;49.0;0.0
5432;5434;901.7984;549.82656;0.17798;6.7905;7.4865;resources;50.0;27.826559999999972
5433;5435;726.0415999999999;536.22784;0.19409;8.2422;5.5827;significant;49.0;9.227840000000015
5434;5436;390.3488;710.2976;0.2915;7.5042;7.7378;education;68.0;2.7024000000000115
5435;5437;526.4256;606.72;0.24268;7.3758;7.901;increasing;58.0;6.551849766287406
5436;5438;677.7983999999999;533.36064;0.27539;7.052;8.051;education.;61.0;74.63936000000001
5437;5439;791.6800000000001;573.87008;0.27515;6.5579;7.1012;these;63.0;34.15543645170411
5438;5440;948.9279999999999;545.00352;0.21021;6.238;7.2357;challenges,;64.0;63.003314804781525
5439;5441;278.6048;790.87616;0.3396;6.4214;6.9043;contributed;80.0;30.842464223625164
5440;5442;413.47839999999997;796.69248;0.25879;7.084;8.2792;to;81.0;22.307519999999954
5441;5443;556.096;741.9904;0.42041;6.8731;7.871;rapid;84.0;75.00959999999998
5442;5444;472.16639999999995;718.08;0.09692;6.8146;7.7815;system;69.0;0.0
5443;5445;456.4352;894.84288;0.25903;8.1769;10.0512;country's;83.0;53.38160887173038
5444;5446;563.264;852.72576;0.24268;7.2315;9.3199;rapid;84.0;10.725760000000037
5445;5447;626.5088000000001;864.58368;0.38818;7.2315;9.4705;economic;85.0;27.58367999999996
5447;5449;937.7408;871.6288;0.20996;7.6032;6.5073;decades.;89.0;34.628799999999956
