;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;A;211;137;222;155;[];0.0;0.0;0;;;146.0;;1;643.2645611179723;;;[]
1;1;neural-net;231;136;323;156;[2756.0];0.21;0.21;1;10.3326;9.4673;146.0;0.0;1;569.500753353582;9.9;0.21;[37.208320000000015]
2;2;is;331;137;343;156;[];0.0;0.0;0;;;146.5;0.5;1;556.0591947538477;;;[]
3;3;like;352;136;381;156;[2757.0];0.2587;0.2587;1;9.9957;9.7791;146.0;0.5;1;531.6579690649785;9.89;0.2587;[6.3685551999177985]
4;4;a;389;141;397;156;[];0.0;0.0;0;;;148.5;2.5;1;521.8704552571429;;;[]
5;5;big;406;136;431;161;[];0.0;0.0;0;;;148.5;0.0;1;497.991343770449;;;[]
6;6;computer;440;138;525;161;[2758.0];0.3075;0.3075;1;9.2257;9.5236;149.5;1.0;1;451.82713781965066;9.37;0.3075;[16.95295999999999]
7;7;brain;533;136;576;156;[];0.0;0.0;0;;;146.0;3.5;1;438.05789123162424;;;[]
8;8;that;584;136;619;156;[2759.0];0.2748;0.2748;1;10.7338;11.1261;146.0;0.0;1;426.7478928715379;10.93;0.2748;[47.42784]
9;9;can;627;141;656;156;[];0.0;0.0;0;;;148.5;2.5;1;420.3065501158619;;;[]
10;10;learn;665;136;707;156;[];0.0;0.0;0;;;146.0;2.5;1;416.6832514876229;;;[]
11;11;and;716;136;747;156;[2760.0];0.2747;0.2747;1;9.8062;8.2018;146.0;0.0;1;416.68904001701026;9.0;0.2747;[2.597120000000018]
12;12;think;755;136;800;156;[];0.0;0.0;0;;;146.0;0.0;1;418.95424579576417;;;[]
13;13;like;808;136;837;156;[2761.0];0.3717;0.3717;1;9.0066;7.8865;146.0;0.0;1;427.7511754166171;8.45;0.3717;[29.81504000000001]
14;14;a;850;141;853;156;[];0.0;0.0;0;;;148.5;2.5;1;439.1623618552683;;;[]
15;15;human;863;136;922;156;[2762.0, 2764.0];0.3236;0.2266;2;10.5328;10.3942;146.0;2.5;1;443.4417076350595;10.46;0.1618;[11.147520000000014, 19.00799999999998]
16;16;brain.;931;136;980;156;[];0.0;0.0;0;;;146.0;0.0;1;471.06793148154077;;;[]
17;17;Just;989;137;1025;156;[2763.0];0.2425;0.2425;1;9.6096;9.4388;146.5;0.5;1;500.7615041816789;9.52;0.2425;[1.063999999999993]
18;18;like;1033;136;1062;156;[];0.0;0.0;0;;;146.0;0.5;1;526.4424641594726;;;[]
19;19;our;205;246;234;260;[];0.0;0.0;0;;;253.0;107.0;2;570.5328719629549;;;[]
20;20;brain;242;241;285;260;[2765.0];0.7113;0.7113;1;10.2109;8.7385;250.5;2.5;2;528.6124232273562;9.47;0.7113;[4.049599999999998]
21;21;has;295;241;324;260;[];0.0;0.0;0;;;250.5;0.0;2;497.700711261595;;;[]
22;22;lots;332;241;362;260;[];0.0;0.0;0;;;250.5;0.0;2;468.74339034305063;;;[]
23;23;of;370;241;387;260;[2766.0];0.4208;0.4208;1;9.1632;8.9118;250.5;0.0;2;450.42620482194144;9.04;0.4208;[4.394559999999984]
24;24;tiny;394;242;426;265;[];0.0;0.0;0;;;253.5;3.0;2;419.5390951869653;;;[]
25;25;parts;435;242;479;265;[];0.0;0.0;0;;;253.5;0.0;2;385.4704403586578;;;[]
26;26;called;487;241;536;260;[2767.0];0.2266;0.2266;1;9.3167;9.9417;250.5;3.0;2;358.4182333396246;9.63;0.2266;[6.352640000000008]
27;27;neurons;546;246;616;260;[2768.0];0.275;0.275;1;8.9893;8.1917;253.0;2.5;2;326.84324987721186;8.59;0.275;[50.067200000000014]
28;28;that;624;241;659;260;[2769.0];0.2104;0.2104;1;10.7581;9.5797;250.5;2.5;2;316.994570916124;10.17;0.2104;[22.130239999999986]
