;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Diamonds;216;346;304;365;[];0.0;0.0;0;;;355.5;;1;528.4980961000848;;;[]
1;1;are;312;351;339;365;[];0.0;0.0;0;;;358.0;2.5;1;497.2394248060128;;;[]
2;2;formed;347;346;409;365;[1918.0, 1919.0];0.5988;0.1943;2;11.3666;10.9902;355.5;2.5;1;436.42944628131414;11.18;0.2994;[6.707839999999976, 20.81521793088892]
3;3;when;418;346;464;365;[];0.0;0.0;0;;;355.5;0.0;1;390.81408058233325;;;[]
4;4;carbon;472;346;531;365;[];0.0;0.0;0;;;355.5;0.0;1;339.03028652528144;;;[]
5;5;is;541;346;553;365;[];0.0;0.0;0;;;355.5;0.0;1;323.24840105005075;;;[]
6;6;compressed;561;346;666;370;[1920.0];0.3395;0.3395;1;9.5913;9.7091;358.0;2.5;1;252.54392564742955;9.65;0.3395;[26.28800000000001]
7;7;under;676;346;727;365;[1921.0];0.2914;0.2914;1;8.0998;10.7093;355.5;2.5;1;236.49029574469736;9.4;0.2914;[62.079679999999996]
8;8;high;735;346;771;370;[];0.0;0.0;0;;;358.0;2.5;1;225.74068836037162;;;[]
9;9;pressure.;780;351;861;370;[1922.0, 1923.0];0.7927;0.5337;2;9.8046;7.2688;360.5;2.5;1;225.57933766507608;8.54;0.3964;[4.427200000000028, 0.0]
10;10;This;869;346;905;365;[];0.0;0.0;0;;;355.5;5.0;1;247.3230874411332;;;[]
11;11;usually;914;346;975;370;[1924.0];0.2584;0.2584;1;10.5685;7.7754;358.0;2.5;1;262.60962812017084;9.17;0.2584;[0.0]
12;12;happens;984;346;1057;370;[1925.0, 1926.0];0.2913;0.2263;2;10.3971;7.896;358.0;0.0;1;304.4461081725539;9.15;0.1456;[93.584, 65.91552000000001]
13;13;underground;232;450;345;475;[1927.0];0.2102;0.2102;1;9.6763;9.0966;462.5;104.5;2;450.9646824102908;9.39;0.2102;[16.827200000000005]
14;14;regarding;355;450;439;475;[1928.0, 1929.0, 1932.0];1.035;0.3881;3;10.5553;9.9585;462.5;0.0;2;361.26246965525553;10.26;0.345;[0.0, 25.54176000000001, 37.03535252606083]
15;15;diamonds;448;450;534;470;[1930.0, 1931.0];0.6952;0.2424;2;8.4715;7.8039;460.0;2.5;2;275.79466416414664;8.14;0.3476;[7.437439999999981, 21.63008000000002]
16;16;used;542;450;582;470;[1933.0];0.2749;0.2749;1;11.6955;10.3724;460.0;0.0;2;234.08186427276766;11.03;0.2749;[7.401417405443397]
17;17;in;591;451;605;470;[];0.0;0.0;0;;;460.5;0.5;2;215.02609511734715;;;[]
18;18;jewelry.;612;450;682;475;[1934.0];0.2103;0.2103;1;10.3853;9.7489;462.5;2.0;2;155.09484318124316;10.07;0.2103;[9.454400000000021]
19;19;Diamonds;693;450;781;470;[1935.0];0.4205;0.4205;1;8.6402;7.6698;460.0;2.5;2;125.57888000000003;8.16;0.4205;[23.567999999999984]
20;20;are;789;455;816;470;[];0.0;0.0;0;;;462.5;2.5;2;125.93427167143345;;;[]
21;21;also;824;450;858;470;[1936.0];0.2589;0.2589;1;11.7113;9.6716;460.0;2.5;2;133.2150471283721;10.69;0.2589;[34.03327999999999]
22;22;used;867;450;906;470;[1937.0];0.3883;0.3883;1;8.5267;6.6634;460.0;0.0;2;153.0304779493758;7.6;0.3883;[3.7983999999999014]
23;23;in;916;451;929;470;[];0.0;0.0;0;;;460.5;0.5;2;185.4450279231406;;;[]
24;24;commercial;938;450;1039;470;[];0.0;0.0;0;;;460.0;0.5;2;202.18271929473696;;;[]
25;25;applications;219;555;324;580;[1939.0];0.2748;0.2748;1;9.1391;8.5316;567.5;107.5;3;455.81190767839144;8.84;0.2748;[49.18457363985578]
26;26;due;332;555;364;575;[];0.0;0.0;0;;;565.0;2.5;3;416.0548473235403;;;[]
27;27;to;371;557;388;575;[1940.0];0.2588;0.2588;1;8.8519;10.7014;566.0;1.0;3;392.08602013004037;9.78;0.2588;[25.69604114567068]
28;28;their;396;555;437;575;[];0.0;0.0;0;;;565.0;1.0;3;343.16319496912024;;;[]
