;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Not;251;399;280;418;[];0.0;0.0;0;;;408.5;;1;508.665841001868;;;[]
1;1;that;287;398;323;418;[870.0, 871.0];0.9866;0.4204;2;16.2903;18.0678;408.0;0.5;1;468.8128447495201;17.18;0.4933;[14.81407999999999, 21.72562515210094]
2;2;much;331;398;377;418;[];0.0;0.0;0;;;408.0;0.0;1;419.6458985884857;;;[]
3;3;I;386;399;392;417;[];0.0;0.0;0;;;408.0;0.0;1;406.6586734377341;;;[]
4;4;think.;400;398;449;418;[869.0, 872.0];0.5337;0.2101;2;17.0629;18.18;408.0;0.0;1;356.2736905837107;17.62;0.2668;[0.2937600000000202, 4.993920000000003]
5;5;There's;457;398;522;418;[873.0];0.4529;0.4529;1;16.8234;17.9315;408.0;0.0;1;296.07644992828733;17.38;0.4529;[0.0]
6;6;already;530;398;595;422;[];0.0;0.0;0;;;410.0;2.0;1;239.99739974036723;;;[]
7;7;the;603;398;631;418;[];0.0;0.0;0;;;408.0;2.0;1;221.0513899574884;;;[]
8;8;option;639;399;693;422;[874.0];0.4532;0.4532;1;15.6102;16.8965;410.5;2.5;1;189.59576335492733;16.25;0.4532;[0.0]
9;9;to;701;400;718;418;[];0.0;0.0;0;;;409.0;1.5;1;186.94616177428625;;;[]
10;10;flag;726;398;757;422;[875.0];0.7437;0.7437;1;16.3847;16.505;410.0;1.0;1;179.35424;16.44;0.7437;[0.0]
11;11;and;766;398;796;418;[];0.0;0.0;0;;;408.0;2.0;1;183.7163819645314;;;[]
12;12;label;806;398;845;418;[];0.0;0.0;0;;;408.0;0.0;1;190.4575464562578;;;[]
13;13;almost;854;398;914;418;[876.0];0.275;0.275;1;16.5008;17.0304;408.0;0.0;1;208.62626536976975;16.77;0.275;[0.0]
14;14;everything.;921;398;1021;422;[877.0];0.2751;0.2751;1;14.8313;16.2594;410.0;2.0;1;244.74486936836408;15.55;0.2751;[8.116424670998931]
15;15;Sometimes;215;503;314;522;[878.0];0.5011;0.5011;1;16.8117;17.5289;512.5;102.5;2;447.56146916612204;17.17;0.5011;[20.986239999999952]
16;16;people;323;503;381;527;[];0.0;0.0;0;;;515.0;2.5;2;380.80006917296856;;;[]
17;17;don't;389;503;433;522;[879.0];0.4689;0.4689;1;16.2682;17.1947;512.5;2.5;2;331.1197872102143;16.73;0.4689;[5.370239999999967]
18;18;like;441;503;470;522;[];0.0;0.0;0;;;512.5;0.0;2;295.3311766172641;;;[]
19;19;the;478;503;506;522;[];0.0;0.0;0;;;512.5;0.0;2;260.83449749244755;;;[]
20;20;truth,;513;503;562;527;[880.0];0.3236;0.3236;1;17.1345;17.3471;515.0;2.5;2;206.333244733217;17.24;0.3236;[0.0]
21;21;but;572;503;600;522;[];0.0;0.0;0;;;512.5;2.5;2;173.66116400087157;;;[]
22;22;that;607;503;642;522;[881.0];0.4526;0.4526;1;17.1452;17.7465;512.5;0.0;2;137.6469624878719;17.45;0.4526;[2.9407999999999674]
23;23;doesn't;649;503;714;522;[];0.0;0.0;0;;;512.5;0.0;2;89.07832891415063;;;[]
24;24;mean;722;508;769;522;[];0.0;0.0;0;;;515.0;2.5;2;79.35424;;;[]
25;25;an;778;508;798;522;[882.0];0.3557;0.3557;1;16.0161;16.6038;515.0;0.0;2;82.76918195885229;16.31;0.3557;[2.2566400000000044]
26;26;answer;806;508;870;522;[];0.0;0.0;0;;;515.0;0.0;2;94.61709719779823;;;[]
27;27;should;877;503;934;522;[883.0];0.2589;0.2589;1;16.5163;16.8827;512.5;2.5;2;145.9814997941095;16.7;0.2589;[12.88639999999998]
28;28;be;943;503;963;522;[884.0];0.3075;0.3075;1;16.4807;15.9893;512.5;0.0;2;204.5495184109158;16.24;0.3075;[0.28096000000005006]
29;29;altered;971;503;1031;522;[];0.0;0.0;0;;;512.5;0.0;2;230.61258222858868;;;[]
30;30;to;1040;504;1056;522;[];0.0;0.0;0;;;513.0;0.5;2;296.3515612952589;;;[]
31;31;be;382;608;402;627;[];0.0;0.0;0;;;617.5;104.5;3;352.5330466809284;;;[]
32;32;more;411;613;455;627;[];0.0;0.0;0;;;620.0;2.5;3;299.69675373973877;;;[]
33;33;comfortable;463;608;569;627;[885.0];0.3884;0.3884;1;16.6805;16.8326;617.5;2.5;3;185.58942696753394;16.76;0.3884;[0.0]
34;34;but;578;608;606;627;[];0.0;0.0;0;;;617.5;0.0;3;148.6190627145038;;;[]
35;35;false,;613;608;659;632;[886.0];0.372;0.372;1;16.823;17.894;620.0;2.5;3;95.70142842266048;17.36;0.372;[1.1059199999999691]
36;36;or;668;613;686;627;[];0.0;0.0;0;;;620.0;0.0;3;69.4537212979809;;;[]
37;37;even;693;613;734;627;[];0.0;0.0;0;;;620.0;0.0;3;23.551242050847375;;;[]
38;38;a;743;613;751;627;[];0.0;0.0;0;;;620.0;0.0;3;12.151847684101384;;;[]
39;39;straight;760;608;828;632;[887.0, 888.0];0.6962;0.3724;2;17.6478;18.8505;620.0;0.0;3;8.645380392880321;18.25;0.3481;[0.20480000000009113, 8.645380392880321]
40;40;out;836;609;864;627;[];0.0;0.0;0;;;618.0;2.0;3;81.88732088753174;;;[]
41;41;lie.;872;608;896;627;[];0.0;0.0;0;;;617.5;0.5;3;117.71734367601739;;;[]
