;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1464;1466;594.5472;508.80512;0.53406;18.421;16.2613;;;
1465;1467;296.1664;382.63808;0.27502;17.1965;15.1;Examples;0.0;12.638080000000002
1466;1468;317.0944;374.12864;0.25891;17.2761;15.5567;Examples;0.0;4.129719071510816
1467;1469;389.1968;442.112;0.16174;13.0514;14.4894;foods;2.0;77.11200000000002
1468;1470;509.1328;329.65632;0.3396;18.2032;16.9265;complex;4.0;16.343680000000006
1469;1471;679.8976;349.58336;0.22644;17.451;16.3477;include:;6.0;0.0
1470;1472;831.9871999999999;361.91232;0.4364;16.9646;17.4398;grains;8.0;0.0
1471;1473;924.5695999999999;350.91456;0.42065;17.7369;17.5745;as;10.0;0.08544000000000551
1472;1474;813.3632;346.86976;0.29114;18.8485;18.4093;grains;8.0;0.0
1473;1475;776.4351999999999;401.41824;0.14587;15.0097;17.6556;Whole;7.0;36.418240000000026
1474;1476;950.0672;376.17664;0.48499;17.4146;18.5491;brown;11.0;11.17664000000002
1475;1477;946.3679999999999;381.8496;0.25879;18.5948;16.1193;brown;11.0;16.84960000000001
1476;1478;316.7616;499.61984;0.40442;18.8649;17.9618;barley,;14.0;24.61984000000001
1477;1479;553.7024;447.08864;0.30725;17.8821;17.6191;bread;18.0;2.911360000000002
1478;1480;627.9936;464.40448;0.33972;18.88;18.0872;Legumes;19.0;0.0
1479;1481;765.312;482.06848;0.32385;17.0037;17.1255;beans,;22.0;7.068480000000022
1480;1482;953.0111999999999;489.48224;0.32349;16.7227;16.9025;chickpeas;25.0;14.48223999999999
1481;1483;916.3776;469.9648;0.1781;17.1915;13.8467;chickpeas;25.0;0.0
1482;1484;308.1728;581.888;0.37183;17.9874;16.8563;vegetables;27.0;1.8880000000000337
1483;1485;377.8816;578.44736;0.21033;16.998;16.4007;as;29.0;3.4473600000000033
1484;1486;704.5632;563.34336;0.37195;19.0927;17.9962;corn;34.0;0.0
1485;1487;825.3184;564.66432;0.25879;17.9977;16.9149;such;36.0;2.318399999999997
1486;1488;944.1791999999999;585.19552;0.30762;18.1668;17.8357;apples,;39.0;5.505337474705811
1487;1489;792.6528000000001;624.87552;0.21045;18.7085;16.9714;milk;49.0;35.12447999999995
1488;1490;421.6576;678.30784;0.55005;18.7904;17.9767;Nuts;42.0;0.0
1489;1491;480.1792;657.94048;0.22656;17.696;17.0967;and;43.0;2.0595200000000204
1490;1492;655.3728;665.99936;0.51746;18.1318;16.8117;products;46.0;0.0
1491;1493;794.2144000000001;665.62048;0.56616;18.9739;16.8037;milk;49.0;0.0
