text;attention
The;0.15249064167854876
European;0.00837807373427046
Union;0.013000822395648549
(EU);0.13432472547842506
is;0.0038475631013708505
an;0.003681625276020275
economic;0.014381267604363243
and;0.0063144149762537115
political;0.005165424909270049
union;0.00890447003254567
of;0.00470880784223658
27;0.061628382661011095
member;0.006646588322079454
states;0.007887109333228856
located;0.006827449450119708
primarily;0.0061025432516044744
in;0.004257494326416939
Europe.;0.05615166348005253
It;0.005087138966090802
was;0.00397186345900562
created;0.008001106724212111
with;0.0035605601863264932
the;0.0033255655648176123
aim;0.004270226263018932
of;0.003524673614676952
promoting;0.1197566927282947
peace,;0.011942569158850383
prosperity,;0.01773265715609909
and;0.004139445710576451
cooperation;0.007839079001627069
among;0.0030305064858071654
its;0.002810720959918788
members;0.0044956677297906845
through;0.00326768419665141
common;0.003441464702181085
policies;0.0036052897451704317
and;0.0029900990931041914
institutions.;0.025928596196746746
The;0.004036947516176226
EU;0.004668259799988155
operates;0.02948007639592835
through;0.0037110327774447713
a;0.003410362545670453
complex;0.00326306267426759
system;0.003326578222406412
of;0.003017753122024754
decision-making;0.05699096105841087
and;0.0030593965466648213
governance,;0.009124156915062968
with;0.003031255299033101
various;0.0026842866913487132
institutions;0.003480191366637778
such;0.004530467522544904
as;0.0026371611888096305
the;0.003676177713496519
European;0.004324223843139398
Commission,;0.00618240921560545
the;0.0031052870381104492
Council;0.0035460485432701203
of;0.003111869495548119
the;0.0030632117684719277
European;0.0035535875485050747
Union,;0.004794700346968298
and;0.0027462087254326666
the;0.002867473375820546
European;0.0030523080910254763
Parliament.;0.010569785604485935
The;0.003047389712791166
EU;0.003178752482354494
also;0.002925937661704451
has;0.002886129239042802
its;0.003295794301479685
own;0.003157364996243442
currency,;0.0055232708581182685
the;0.0032184352269114375
euro,;0.006193556068625611
which;0.0029441802368904125
is;0.0025644862559625957
used;0.0028281166477143083
by;0.002564585995980366
19;0.007049560274135334
member;0.00266305286014359
states.;0.003493470733169748
