text;attention
First;3.162899976752972e-11
of;1.7932080253120953e-11
all;2.4081700719887576e-11
you;2.0670086693341157e-11
should;2.1904466075307075e-11
always;2.4482680546609406e-11
follow;2.272820678494839e-11
the;1.7837047102988098e-11
3-2-1;1.7189829258769145e-10
backup;5.6325743334313516e-11
rule.;0.9999999976037579
-;3.4006757837636094e-11
At;1.9710920969918776e-11
least;2.0959816405743866e-11
3;4.603982514743459e-11
separate;3.1215502325846475e-11
backups;2.7363183517605487e-10
-;3.702857223182191e-11
On;2.2665869576177684e-11
at;1.7407723726408134e-11
least;1.91503623099107e-11
2;2.6534286318874876e-11
different;2.0927906053204976e-11
devices;2.8209441919807095e-11
-;2.5658483054100367e-11
At;1.8136980764582766e-11
least;1.798866798439566e-11
one;1.918618509903577e-11
backup;3.0725680642986335e-11
off;1.948921945129494e-11
site,;3.9363778470403317e-11
so;1.8960950957172767e-11
outside;1.9807003784289824e-11
of;1.7302638599191046e-11
your;1.969215883413831e-11
home.;2.8021658064585572e-11
You;2.5012154897467534e-11
should;1.9541333156536397e-11
also;2.091310402379202e-11
make;2.05339317279991e-11
sure;2.186982959844484e-11
that;1.8032712104720875e-11
you;1.9299953634976786e-11
take;1.940301483755075e-11
backups;4.9706500378449074e-11
regularly;3.585260138098467e-11
and;2.2036609354404777e-11
that;1.8289468205869847e-11
you;1.7690129645830588e-11
have;1.7691201753643036e-11
a;1.719133582434237e-11
plan;2.3952220547534662e-11
to;1.9409199391790094e-11
restore;3.183592030543835e-11
the;1.7689248968548327e-11
backup;2.484518965320773e-11
and;2.0384561813668463e-11
you;1.9178065357607507e-11
test;2.4924025180066075e-11
that;1.8407474719537612e-11
plan.;2.804641248084644e-11
A;1.8826958986470812e-11
backup;2.8825189976364175e-11
that;2.1914916694884544e-11
you;1.7155228215462232e-11
can't;4.434700772692726e-11
restore;2.1476146243101908e-11
is;2.17370590480419e-11
a;1.7018743218451994e-11
useless;1.947827138135633e-11
backup.;2.2409968411214305e-11
It;1.6391538767841823e-11
is;1.6788439572937344e-11
also;1.761252022895626e-11
very;1.6496396761484427e-11
useful;1.8085400141093693e-11
to;1.8171474641248326e-11
automate;2.920193069269881e-11
your;1.7270139209601184e-11
backups;2.3521515518605227e-11
so;1.8243222102682436e-11
that;1.801529263752806e-11
they;1.7113806351706035e-11
will;1.709015127571902e-11
be;1.666963013080137e-11
up;1.6201266342037952e-11
to;1.5885921954332374e-11
date.;1.7246273636452857e-11
