text;attention
There;0.9722866655795607
are;9.787965709878196e-14
five;1.2169652993464156e-13
oceans;2.829367361442421e-13
in;1.1247602187737893e-13
the;9.683692052665539e-14
World:;1.8439320593037764e-13
The;1.081132184505526e-13
Pacific,;1.7159257578044968e-13
Atlantic,;1.6064989844943353e-13
Indian,;1.3843019333365904e-13
Arctic,;1.3535479542763158e-13
and;9.7733619476257e-14
Southern;9.131191734669919e-14
Oceans.;0.02771333441337385
A;1.3788073937625976e-13
sea;2.790461461350342e-13
is;1.4684204384586624e-13
defined;1.2998270810077872e-13
as;1.2728287214824403e-13
a;1.0480148435036543e-13
division;1.0634821022658003e-13
of;1.0890574044712429e-13
an;1.0888648898875287e-13
ocean;1.4192874453047567e-13
partly;1.1567348860646925e-13
or;9.706985664344507e-14
fully;9.491292384807727e-14
enclosed;1.0532166194529391e-13
by;9.956113673478135e-14
land.;1.6191284673675347e-13
As;9.621156419709753e-14
a;8.978118320943318e-14
result,;1.152039779929857e-13
all;9.713173828646363e-14
seas;1.3785575790885021e-13
are;1.0546188042525865e-13
saline,;2.0681048057802054e-13
or;9.587888406005708e-14
filled;9.029662333368344e-14
with;9.027611583223572e-14
salt;9.713454044621708e-14
water.;1.1454551007460975e-13
There;8.970169898067578e-14
are;9.018735755502715e-14
over;9.332557162810015e-14
50;9.791456134194576e-14
seas;1.1920604378344727e-13
in;8.975347338149543e-14
the;8.710557072529915e-14
World!;1.1037156697146838e-13
Wow!;1.2394889522788363e-13
Please;1.0480826062870584e-13
let;1.0040847514843492e-13
me;1.0433084996133143e-13
know;9.977468593377226e-14
if;1.0134148088542554e-13
I;9.293303893430524e-14
can;9.088888797063555e-14
assist;9.3225030391726e-14
you;8.874863457353936e-14
further;8.55526281167568e-14
