text;attention
Mixing;0.020771910703728476
sweet;0.015693590372837986
and;0.014367470071059964
savory;0.018404481587992225
foods;0.017265223313668678
is;0.01575220413078056
not;0.013875432195329466
only;0.013959603030197892
commonplace;0.01659715873285073
(e.g.;0.03544635840707947
chicken;0.015143688814628938
nuggets;0.01819571874188773
with;0.014378642735561937
sweet-and-sour;0.02090131985945524
sauce,;0.01833056886914469
chocolate-covered;0.016823120239014375
pretzels,;0.019641444318799273
salted;0.014135507263908602
caramel),;0.01909066990413971
it's;0.016384962766303975
also;0.013252343173078064
scientifically;0.015662782026786275
proven;0.014875073168658437
to;0.014250922460473513
make;0.01347045095086907
food;0.014260963181256928
more;0.013191298012720641
delicious.;0.020920165162053972
Researchers;0.017965572698393918
at;0.014116620046278111
the;0.01328648068332302
Monell;0.016544803491446818
Chemical;0.013747807029544824
Sense;0.013037184859601949
Center;0.01443787381249499
have;0.014302374095169641
found;0.0158858695055573
that;0.01512153047867732
a;0.01382095991518142
certain;0.013312111831666553
receptor;0.016474109038986377
on;0.01388836113184894
the;0.013500428970142898
tongue,;0.017775269266267477
called;0.01429017934225497
SGLT1,;0.023415159923684654
only;0.013387713079668292
perceives;0.01572020981157651
sugar;0.014935417140955545
when;0.013862857478011187
salt;0.014476758617474647
is;0.01342736775646953
also;0.012904711942303455
present.;0.017231070336536553
This;0.013219696056744347
means;0.013654173494695254
that;0.013402049396708813
adding;0.013443249354957078
salt;0.0135268848445478
can;0.013522804246672383
literally;0.013137584795672966
make;0.013125714501973893
food;0.013097310493003549
sweeter!;0.013958656337240182
