text;attention
Have;0.8075456487680359
you;0.0032123081856805075
been;0.002780287981441055
in;0.0026363065001558483
an;0.0026098248439140217
accident;0.007960632720280896
or;0.0031151799216797135
suffered;0.00426307074203946
any;0.002463573892196421
other;0.002456808494441413
trauma?;0.013793877545372719
Have;0.0024306192702696254
you;0.002572933196959976
undergone;0.0054931588391162
surgery;0.005529664645041924
or;0.002463811197786909
other;0.002308869850350499
therapy;0.004492279606251356
(for;0.00299904564582285
example;0.002255928778517172
chemotherapy);0.004016091080629698
recently?;0.004140201321719048
Are;0.0024797518064207887
you;0.0024494834450552528
taking;0.003171619002107972
any;0.002247288484768398
medications?;0.006800257869342509
Do;0.0024259113388691725
you;0.0023327618938947725
regularly;0.0025432933715955498
use;0.0036223322026478185
or;0.002463681418460035
take;0.0031488826155548983
supplements;0.004046250265524343
such;0.0022709445239563883
as;0.002327977247430396
vitamins;0.003268287641413232
or;0.002110534535014613
herbal;0.002491077855788133
remedies?;0.0038756905440492343
Have;0.002239283410299233
you;0.0022429231517417476
noticed;0.002951525737690248
any;0.002214694181537367
changes;0.002639354108174561
in;0.002440268547412859
your;0.0022745331135861995
urine;0.005214199781458555
including;0.0024984325400463046
frequency,;0.003665567340211051
colour;0.002475689251590333
and;0.0022428986868544727
smell?;0.002798882969816135
Have;0.002153095395674953
you;0.002157730557719551
noticed;0.002292885897011072
blood;0.002653683691388687
in;0.0023286221463589365
your;0.0022170354566349395
bowel;0.002525493928047485
movements?;0.0021570510171485535
