text;attention
Machiavellianism;1.4558780473750276e-11
is;1.7168049285028586e-12
a;1.6310381213320683e-12
personality;1.9634672957987363e-12
trait;1.849237990201137e-12
characterized;1.9750755081071713e-12
by;2.004221712600733e-12
the;1.587668977032365e-12
pursuit;2.0605304936572035e-12
of;1.6754726533905374e-12
personal;1.5698581132609557e-12
power,;2.0477394486484386e-12
manipulation,;2.0942723866589826e-12
and;1.583657686314205e-12
deception.;0.9999999998761324
It;1.978314797392117e-12
is;1.6093664296570466e-12
a;1.536412999214192e-12
dark;1.6514557951250439e-12
triad;1.8793197404688994e-12
trait;1.6588066532806078e-12
that;1.6533128443616693e-12
involves;1.7511650644869867e-12
a;1.6178280207553837e-12
cynical;1.938986992217491e-12
view;1.5879199384519804e-12
of;1.5918569848206706e-12
human;1.5301218329136777e-12
nature;1.6040291675410587e-12
and;1.5965877280100429e-12
a;1.5192877372441843e-12
willingness;1.7791806452589473e-12
to;1.5318479670084932e-12
use;1.5859172329521153e-12
deceit;1.7956621324268335e-12
and;1.524310355477022e-12
manipulation;1.6119239206287597e-12
to;1.5272949509743603e-12
achieve;1.5501043129188384e-12
one's;6.744425385083076e-12
goals.;2.5168434882314777e-12
People;1.5800427771724659e-12
with;1.5770338369660014e-12
high;1.5201464111517977e-12
levels;1.5276316996310851e-12
of;1.4820636826693058e-12
Machiavellianism;2.3793627051382473e-12
are;1.5242421355217178e-12
often;1.5113684231875624e-12
strategic;1.6253196071283428e-12
thinkers,;1.8143276532798298e-12
engage;1.6231181013990265e-12
in;1.5634498713049492e-12
high;1.475951563008682e-12
levels;1.5028254131851981e-12
of;1.486093659995223e-12
risk-taking,;1.953872144447617e-12
and;1.4838516478865238e-12
lack;1.6151575474219401e-12
empathy;1.599831872645157e-12
and;1.4710161694211257e-12
concern;1.4623629293826251e-12
for;1.440740219665197e-12
others.;1.4575198997459953e-12
