text;attention
FOSS;0.9997549290293484
is;2.2743373869673704e-06
an;1.6584330047991285e-06
acronym;4.61948415411041e-06
whose;1.8312820061593266e-06
first;1.4256021281048695e-06
word;1.4716241364540426e-06
is;1.432171530142608e-06
freedom.;7.516724971398464e-06
Freedom;2.07993966397809e-06
to;2.3101761223834746e-06
to;1.6170649311010041e-06
access;2.545561781395727e-06
and;1.841518600123707e-06
freedom;1.5130876494989284e-06
to;1.3468626582488562e-06
be;1.3885778189638254e-06
wrong.;7.644527752349773e-06
The;1.881763671210832e-06
nature;1.6533431209848243e-06
of;1.6703106843385594e-06
one's;5.3915008193431945e-06
AI;2.659857942594168e-06
shouldn't;8.627192450262033e-06
be;1.3976913784681621e-06
limited;2.0379229945807836e-06
by;2.371720431628109e-06
the;1.5829787645224332e-06
gated;2.322888825603788e-06
community;1.8347729832563676e-06
of;2.087885423508033e-06
offerings,;6.176015710865367e-06
either;1.5316078857227683e-06
in;1.6920446617769522e-06
wealth;1.8187858950049694e-06
of;1.8655675001904683e-06
social;1.529515193723682e-06
acceptability;2.1892922465265318e-06
or;1.3438064871980224e-06
in;1.2377008863531546e-06
your;1.2052497705026304e-06
pocket,;2.0636020262159455e-06
but;1.431962787510296e-06
instead;1.4201325156739344e-06
by;1.762742418850815e-06
the;1.3505961934409108e-06
Open;2.4924100365750634e-06
expression;1.5768429359153702e-06
of;1.622378843263128e-06
all;1.557413919436744e-06
willing;1.3340209030980904e-06
to;1.4834716050623002e-06
contribute.;4.1539241692691e-06
This;1.5627563722186086e-06
openness;2.8031023071644564e-06
that;1.3649837369897776e-06
makes;1.5211046170329266e-06
Al;1.911997290886846e-06
strive;3.092766231839111e-06
to;1.423857054483834e-06
more;1.3069773870658945e-06
than;1.446690494850238e-06
an;1.5618467718817767e-06
AI;1.8769466630342258e-06
built;1.633146426289424e-06
to;1.4674126311263567e-06
make;1.453364785254759e-06
all;1.654149924391285e-06
one,;2.771855509426978e-06
reaching;1.770264454379629e-06
to;1.4230744002418392e-06
the;1.1664969291305305e-06
higher;1.4650564352220514e-06
goal,;1.7392531724886893e-06
to;1.1106947539822568e-06
make;1.2846803056174906e-06
all;1.3139054684738099e-06
better.;2.657321404846842e-06
This;1.4323415427888674e-06
future;1.8913874570015197e-06
can't;2.8177079175727615e-06
be;1.1224257818729584e-06
obtained;1.4624396611686512e-06
through;1.6851006480877928e-06
the;1.3370414305060615e-06
one;1.3460819679925613e-06
Source;1.6702492580123979e-06
of;1.3102675413678197e-06
knowledge;1.3250791010588041e-06
agreed;1.8615681635880733e-06
top;1.2945181584089143e-06
down;1.6171378958747666e-06
to;1.3000480990373094e-06
rise;1.257496634672142e-06
above;1.3200940280720812e-06
you;1.2805364068817914e-06
all.;2.7432883809872807e-06
Not;1.3740317096937448e-06
all;1.5105735217903234e-06
poems;1.7645846911915502e-06
rhyme,;2.961914336897852e-06
and;1.5687817495732663e-06
there;1.2736694858282237e-06
is;1.1025922121259773e-06
no;1.3197558493588767e-06
right;1.276742419771353e-06
answer;1.3493501980712218e-06
to;1.2289365119123222e-06
what;1.2444810284691388e-06
makes;1.264446829106912e-06
you;1.1365222657510008e-06
feel,;1.6790959306385258e-06
but;1.6021224984204915e-06
with;1.3992698480617834e-06
thousands;1.596320218916161e-06
of;1.2668852239806145e-06
opinions;1.5010784539889194e-06
beating;1.4621800101640386e-06
at;1.2208434789534736e-06
it's;1.5996467274767846e-06
heart,;1.9482035239394807e-06
even;1.3176062709670831e-06
software;1.3410486939464715e-06
will;1.3369702259207938e-06
have;1.291402556299823e-06
the;1.2434337584592512e-06
opinions;1.5007269626143094e-06
powered;1.237122053426487e-06
by;1.2527282545405272e-06
thousands;1.1526815391640727e-06
of;9.960221058210048e-07
hearts.;1.0147935245828601e-06
