;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Ido;235;346;269;365;[];0.0;0.0;0;;;355.5;;1;880.1017881743126;;;[]
1;1;not;278;347;306;365;[848];0.2592;0.2592;1;14.7131;12.8135;356.0;0.5;1;844.3448778476853;13.76;0.2592;[59.62207999999998]
2;2;know;314;346;359;365;[849, 850];0.6145;0.4365;2;14.1917;11.4946;355.5;0.5;1;793.3241591856524;12.84;0.3073;[98.55455999999998, 78.04383999999999]
3;3;which;367;346;417;365;[851];0.2914;0.2914;1;13.552;12.718;355.5;0.0;1;737.8100150767964;13.14;0.2914;[71.69504]
4;4;Theo;424;346;467;365;[];0.0;0.0;0;;;355.5;0.0;1;690.2811733979296;;;[]
5;5;you;475;351;506;370;[];0.0;0.0;0;;;360.5;5.0;1;651.7864036228606;;;[]
6;6;mean,;516;351;569;370;[];0.0;0.0;0;;;360.5;0.0;1;592.7354896980797;;;[]
7;7;maybe;579;346;638;370;[];0.0;0.0;0;;;358.0;2.5;1;529.1069297860523;;;[]
8;8;I;646;347;651;365;[];0.0;0.0;0;;;356.0;2.0;1;519.3863540252308;;;[]
9;9;can;660;351;689;365;[];0.0;0.0;0;;;358.0;2.0;1;485.2883571111329;;;[]
10;10;answer;697;351;761;365;[];0.0;0.0;0;;;358.0;0.0;1;422.511586524704;;;[]
11;11;your;768;351;808;370;[];0.0;0.0;0;;;360.5;2.5;1;380.41736967128935;;;[]
12;12;question;815;346;890;370;[];0.0;0.0;0;;;358.0;2.5;1;316.46409329910153;;;[]
13;13;if;899;346;909;365;[];0.0;0.0;0;;;355.5;2.5;1;306.4840967287249;;;[]
14;14;you;916;351;947;370;[];0.0;0.0;0;;;360.5;5.0;1;277.65523504451056;;;[]
15;15;elaborate;955;346;1038;365;[];0.0;0.0;0;;;355.5;5.0;1;236.5177793478165;;;[]
16;16;further.;219;450;285;470;[857, 865];0.5993;0.2435;2;13.8709;12.1277;460.0;104.5;2;843.8452336463259;13.0;0.2996;[29.78781410077619, 16.645759999999996]
17;17;It;295;451;308;470;[853, 854, 856, 858];1.5704;0.3077;4;13.4024;10.7517;460.5;0.5;2;821.0718842754407;12.08;0.3926;[0.0, 13.291200000000003, 33.73023999999998, 25.783999999999992]
18;18;is;316;451;328;470;[];0.0;0.0;0;;;460.5;0.0;2;801.2794962730686;;;[]
19;19;important;337;451;424;475;[852, 855, 859, 866, 892, 893, 894, 905];3.1056;0.5664;8;14.2198;11.9375;463.0;2.5;2;705.631033860914;13.08;0.3882;[0.0, 3.112639999999999, 16.038720000000012, 42.765120000000024, 36.01695999999998, 74.39648, 47.024959999999965, 5.048000000000002]
20;20;to;431;452;447;470;[860, 906];0.5173;0.2745;2;11.455;12.2371;461.0;2.0;2;683.7646477755503;11.85;0.2587;[0.0, 53.21343999999999]
21;21;note;456;452;494;470;[867, 873];0.858;0.4695;2;14.4081;13.4889;461.0;0.0;2;637.5030233242995;13.95;0.429;[48.51288316240958, 36.84992]
22;22;that;501;450;537;470;[861, 879, 895];0.9556;0.5336;3;13.1126;10.8894;460.0;1.0;2;595.2798984911404;12.0;0.3185;[12.221156615901775, 0.0, 81.99743999999998]
23;23;one;544;455;575;470;[872];0.2106;0.2106;1;16.0578;13.1964;462.5;2.5;2;558.0651954275794;14.63;0.2106;[28.422775950677302]
24;24;should;583;450;640;470;[862, 868, 880, 896, 897];1.9565;0.3555;5;13.7511;12.271;460.0;2.5;2;494.6853407446217;13.01;0.3913;[18.384000000000015, 66.15152812428147, 21.35615999999999, 76.77503999999999, 72.25919999999996]
25;25;never;650;456;699;470;[907];0.2581;0.2581;1;13.9177;13.6317;463.0;3.0;2;437.56767790551265;13.77;0.2581;[57.34656000000001]
26;26;judge;705;450;756;475;[881, 882, 887, 888];1.4389;0.5015;4;12.7569;12.6581;462.5;0.5;2;381.4363684123768;12.71;0.3597;[22.592319999999972, 44.59840000000003, 25.11167999999998, 33.620799999999974]
27;27;a;764;455;772;470;[];0.0;0.0;0;;;462.5;0.0;2;367.7202925426097;;;[]
28;28;person;781;455;840;475;[908];0.1946;0.1946;1;11.35;12.4735;465.0;2.5;2;302.11062468510175;11.91;0.1946;[87.4864]
29;29;by;849;450;869;475;[863, 883];0.7274;0.3729;2;13.721;12.9384;462.5;2.5;2;275.36889429930613;13.33;0.3637;[0.0, 52.85152000000005]
30;30;actions;877;451;939;470;[864];0.3395;0.3395;1;10.4313;12.2908;460.5;2.0;2;215.92354375478007;11.36;0.3395;[12.27328]
31;31;such;947;450;986;470;[909];0.566;0.566;1;10.1513;10.4824;460.0;0.5;2;178.17684458880288;10.32;0.566;[23.861847629921705]
32;32;as;994;455;1013;470;[];0.0;0.0;0;;;462.5;2.5;2;158.74258139397384;;;[]
33;33;,,try;1020;452;1053;475;[869];0.0819;0.0819;1;14.6925;13.2969;463.5;1.0;2;130.5301281222937;13.99;0.0819;[0.0]
34;34;"harding"".";218;555;298;580;[876, 889, 890, 902, 903];1.9584;0.5828;5;12.6187;11.4463;567.5;104.0;3;822.7814129813718;12.03;0.3917;[8.06111999999996, 35.92416000000003, 18.413760000000025, 96.93568000000005, 31.000319999999988]
35;35;You;307;556;339;575;[877, 904];0.6797;0.356;2;13.6761;11.4221;565.5;2.0;3;781.8407791536729;12.55;0.3398;[40.03711999999996, 34.0749978511166]
36;36;never;348;560;398;575;[910, 912];0.8426;0.4053;2;13.0154;10.5522;567.5;2.0;3;722.8477642959288;11.78;0.4213;[20.884480000000053, 30.982719999999972]
37;37;know;406;555;451;575;[911, 915];0.9053;0.3563;2;13.1603;9.4454;565.0;2.5;3;669.8550881702866;11.3;0.4526;[0.0, 42.14431999999999]
38;38;what;459;555;501;575;[878, 891, 913];0.8582;0.3881;3;13.0971;12.4257;565.0;0.0;3;619.8631454987644;12.76;0.2861;[28.204140216471718, 71.63103999999998, 45.584960000000024]
39;39;their;508;555;550;575;[];0.0;0.0;0;;;565.0;0.0;3;570.8724109182563;;;[]
40;40;motives;557;556;626;575;[898, 914];0.6801;0.1946;2;10.9701;10.6646;565.5;0.5;3;494.89041125043275;10.82;0.34;[28.967679999999973, 17.599039999999945]
41;41;are;634;560;662;575;[];0.0;0.0;0;;;567.5;2.0;3;458.90101846435516;;;[]
42;42;and;670;555;700;575;[916];0.2104;0.2104;1;12.4368;11.9654;565.0;2.5;3;420.9141831153026;12.2;0.2104;[5.689920000000029]
43;43;if;710;555;720;575;[];0.0;0.0;0;;;565.0;0.0;3;400.9221140665883;;;[]
44;44;they;727;555;765;580;[874];0.2103;0.2103;1;15.2508;12.0696;567.5;2.5;3;355.8158185741922;13.66;0.2103;[0.0]
45;45;struggle;773;555;845;580;[899];0.3887;0.3887;1;12.8159;13.2405;567.5;0.0;3;275.8334003481493;13.03;0.3887;[30.456000000000017]
46;46;with;853;555;889;575;[870];0.1939;0.1939;1;16.435;12.9957;565.0;2.5;3;232.04371128652124;14.72;0.1939;[38.35104000000001]
47;47;insecurities;898;556;997;575;[875, 900, 918];1.0364;0.1299;3;11.9928;11.2648;565.5;0.5;3;124.29465293254741;11.63;0.3455;[3.6316799999999603, 0.0, 22.688319999999976]
48;48;it;1006;556;1016;575;[];0.0;0.0;0;;;565.5;0.0;3;105.39195010826212;;;[]
49;49;can;1024;560;1053;575;[919];0.243;0.243;1;10.723;8.9901;567.5;2.0;3;68.73556828616759;9.86;0.243;[68.73556828616759]
50;50;be;462;660;482;680;[];0.0;0.0;0;;;670.0;102.5;4;642.9622937215078;;;[]
51;51;quite;490;661;533;685;[];0.0;0.0;0;;;673.0;3.0;4;592.449445427728;;;[]
52;52;hurtful;542;660;599;680;[];0.0;0.0;0;;;670.0;3.0;4;526.8973280892801;;;[]
53;53;to;607;662;624;680;[];0.0;0.0;0;;;671.0;1.0;4;502.4497622923335;;;[]
54;54;ask;632;660;661;680;[];0.0;0.0;0;;;670.0;1.0;4;465.58259154270627;;;[]
55;55;susch;669;660;717;680;[];0.0;0.0;0;;;670.0;0.0;4;410.3785656532544;;;[]
56;56;questions.;726;661;816;685;[];0.0;0.0;0;;;673.0;3.0;4;313.7130889644588;;;[]
