;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;348;503;380;522;[];0.0;0.0;0;;;512.5;;1;63.665425335942004;;;[]
1;1;first;388;503;422;522;[4010];0.145;0.145;1;7.6187;7.9035;512.5;0.0;1;43.808090385297554;7.76;0.145;[3.2185109560788634]
2;2;president;430;503;513;527;[4013, 4014];0.5818;0.3074;2;8.0032;12.6928;515.0;2.5;1;38.752899029703556;10.35;0.2909;[0.0, 38.752899029703556]
3;3;of;520;503;537;522;[];0.0;0.0;0;;;512.5;2.5;1;103.24482739201217;;;[]
4;4;the;544;503;571;522;[];0.0;0.0;0;;;512.5;0.0;1;125.41127215368793;;;[]
5;5;United;580;503;635;522;[4009, 4012];0.5178;0.3076;2;7.7835;11.9724;512.5;0.0;1;159.65815476575688;9.88;0.2589;[0.0, 24.372160000000008]
6;6;States;645;503;700;522;[4011];0.3074;0.3074;1;7.7286;12.7259;512.5;0.0;1;222.89660020558046;10.23;0.3074;[0.0]
7;7;was;708;508;741;522;[];0.0;0.0;0;;;515.0;2.5;1;284.94681606083327;;;[]
8;8;George;749;503;812;527;[];0.0;0.0;0;;;515.0;0.0;1;324.893065458785;;;[]
9;9;Washington.;820;503;930;527;[];0.0;0.0;0;;;515.0;0.0;1;395.4804611901912;;;[]
