;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;I;225;399;230;417;[];0.0;0.0;0;;;408.0;;1;405.66908278850923;;;[]
1;1;would;239;398;289;418;[];0.0;0.0;0;;;408.0;0.0;1;353.628843974117;;;[]
2;2;choose;298;398;359;418;[];0.0;0.0;0;;;408.0;0.0;1;296.0389962327098;;;[]
3;3;bar-headed;368;398;469;418;[2625];0.226;0.226;1;14.6653;11.5452;408.0;0.0;1;220.5566396426786;13.11;0.226;[0.0]
4;4;goose.;478;403;535;422;[];0.0;0.0;0;;;412.5;4.5;1;188.18151219094395;;;[]
5;5;As;544;399;564;418;[];0.0;0.0;0;;;408.5;4.0;1;185.5901917949071;;;[]
6;6;a;572;403;580;418;[];0.0;0.0;0;;;410.5;2.0;1;183.92358655286822;;;[]
7;7;langugae;590;398;670;422;[];0.0;0.0;0;;;410.0;0.5;1;179.57952;;;[]
8;8;model;678;398;731;418;[];0.0;0.0;0;;;408.0;2.0;1;203.0465584304999;;;[]
9;9;I;740;399;745;417;[];0.0;0.0;0;;;408.0;0.0;1;237.06055920475345;;;[]
10;10;can;754;403;783;418;[];0.0;0.0;0;;;410.5;2.5;1;245.33792061251035;;;[]
11;11;only;791;398;828;422;[];0.0;0.0;0;;;410.0;0.5;1;268.60927744675985;;;[]
12;12;exist;836;399;877;418;[];0.0;0.0;0;;;408.5;1.5;1;305.9518721800382;;;[]
13;13;inside;885;398;936;418;[];0.0;0.0;0;;;408.0;0.5;1;346.40086271611744;;;[]
14;14;servers;944;403;1008;418;[2636];0.3074;0.3074;1;13.4046;10.8148;410.5;2.5;1;397.665275439622;12.11;0.3074;[32.69312000000002]
15;15;and;1016;398;1047;418;[2635, 2637];0.34;0.2427;2;8.4337;9.284;408.0;2.5;1;462.7293162211256;8.86;0.17;[44.06464, 69.41505507712284]
16;16;learn;212;503;255;522;[];0.0;0.0;0;;;512.5;104.5;2;345.53359537166625;;;[]
17;17;about;263;503;313;522;[2626, 2639];0.647;0.3079;2;13.9224;9.7046;512.5;0.0;2;289.4012244799085;11.81;0.3235;[23.41312000000005, 50.51840000000004]
18;18;the;321;503;348;522;[2627];0.2424;0.2424;1;13.8572;7.2682;512.5;0.0;2;255.93150007466915;10.56;0.2424;[0.2979199999999764]
19;19;world;356;503;403;522;[2628, 2630, 2631];1.165;0.6956;3;14.0276;8.1894;512.5;0.0;2;204.37466753604855;11.11;0.3883;[32.13407999999998, 3.1958399999999756, 1.878400000000056]
20;20;from;412;503;452;522;[2640];0.2428;0.2428;1;7.8909;9.642;512.5;0.0;2;160.38084153186873;8.77;0.2428;[35.15840000000003]
21;21;selected;461;503;533;522;[2629, 2641];0.3888;0.1622;2;9.9311;9.9285;512.5;0.0;2;98.61722329527633;9.93;0.1944;[26.42016000000001, 2.974079999999958]
22;22;information.;542;503;649;522;[2632];0.291;0.291;1;13.242;7.8134;512.5;0.0;2;79.57952;10.53;0.291;[38.66719999999998]
23;23;I;659;504;664;522;[2642];0.2262;0.2262;1;6.5764;12.0678;513.0;0.5;2;104.51634862771664;9.32;0.2262;[23.713566223037837]
24;24;would;673;503;723;522;[2633];0.3557;0.3557;1;12.2141;7.4852;512.5;0.5;2;114.091247387652;9.85;0.3557;[14.265280000000018]
25;25;like;733;503;762;522;[];0.0;0.0;0;;;512.5;0.0;2;162.56517686906508;;;[]
26;26;to;770;504;786;522;[];0.0;0.0;0;;;513.0;0.5;2;195.66890792987633;;;[]
27;27;see;794;508;823;522;[];0.0;0.0;0;;;515.0;2.0;2;217.81315646780942;;;[]
28;28;it;832;504;842;522;[2643];0.5175;0.5175;1;7.2643;12.4433;513.0;2.0;2;253.56649291747996;9.85;0.5175;[0.0]
29;29;with;850;503;885;522;[];0.0;0.0;0;;;512.5;0.5;2;270.7160016151067;;;[]
30;30;my;895;508;920;527;[2644];0.2744;0.2744;1;6.5764;11.6792;517.5;5.0;2;312.77679953997614;9.13;0.2744;[0.0]
31;31;own;929;508;963;522;[2634];0.2749;0.2749;1;12.3144;8.725;515.0;2.5;2;347.0035664520906;10.52;0.2749;[77.27488]
32;32;eyes;972;508;1012;527;[];0.0;0.0;0;;;517.5;2.5;2;387.9904987631404;;;[]
33;33;from;1019;503;1060;522;[];0.0;0.0;0;;;512.5;5.0;2;435.09471512587976;;;[]
34;34;the;566;608;594;627;[2646];0.3884;0.3884;1;12.0936;11.8129;617.5;105.0;3;6.420479999999998;11.95;0.3884;[6.420479999999998]
35;35;high-up;602;608;670;632;[2645];0.5343;0.5343;1;11.8764;11.9468;620.0;2.5;3;12.525848892206916;11.91;0.5343;[46.54336000000001]
36;36;sky.;678;608;712;632;[];0.0;0.0;0;;;620.0;0.0;3;86.99245536522353;;;[]
