;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4142;4144;587.0976;503.11168;0.35645;13.8284;14.2754;;;
4143;4145;286.8736;348.64128;0.25903;13.8284;12.8102;down;16.0;35.641279999999995
4144;4146;307.08480000000003;293.45792;0.14502;13.8284;11.6233;down;16.0;0.0
4145;4147;695.68;446.83264;0.08154;8.389;9.6795;to;40.0;28.832640000000026
4146;4148;842.3168;297.8304;0.04858;9.4665;15.0381;tasks;24.0;0.0
4147;4149;872.0384;289.73056;0.32349;9.8787;13.9734;and;25.0;3.2694399999999746
4148;4150;1003.1232;267.80672;0.3396;14.3703;9.8439;the;28.0;25.386132738138762
4149;4151;294.23359999999997;366.19264;0.35645;13.2871;13.0426;important;30.0;32.80736000000002
4150;4152;443.87839999999994;391.46496;0.2915;12.9251;12.4501;4.-;33.0;8.47459818289925
4151;4153;422.9504;387.44064;0.25854;13.2871;12.6351;4.-;33.0;11.559360000000027
4152;4154;503.4624;447.31392;0.21069;12.9251;12.4631;planner;36.0;25.4407932173193
4153;4155;567.2959999999999;486.71744;0.11279;12.9251;8.3713;planner;36.0;64.71744000000001
4154;4156;693.0944;362.47552;0.0481;13.4681;13.4401;list;39.0;36.43498306065749
4155;4157;803.712;483.61472;0.09668;6.143;11.3453;track;42.0;65.61471999999998
4156;4158;875.4304000000001;361.05216;0.32178;11.1997;14.5462;progress.;44.0;41.947839999999985
4157;4159;922.0096;384.93184;0.48608;12.4434;14.2856;progress.;44.0;18.068159999999978
4158;4160;360.5248;485.74464;0.32349;11.1997;11.8623;and;48.0;17.439095841516554
4159;4161;551.1551999999999;480.3072;0.37256;11.1997;12.6698;work;52.0;22.692799999999977
4160;4162;586.5216;472.27904;0.29443;11.1997;8.8155;work;52.0;30.7586191153244
4161;4163;839.7056;498.74944;0.56592;12.5521;12.6626;a;56.0;9.250560000000007
4162;4164;292.608;651.66336;0.51831;12.6687;11.6168;Focus;63.0;24.66336000000001
4163;4165;369.1904;608.57344;0.46924;11.1186;12.0683;benefits;66.0;0.0
4164;4166;436.4416;646.08256;0.25903;10.1085;11.8378;benefits;66.0;19.082559999999944
4165;4167;936.1536;584.69376;0.29126;11.1186;12.8106;starting;76.0;23.306240000000003
4166;4168;425.8944;542.91456;0.30811;11.1186;13.3725;a;50.0;21.143877869340855
4167;4169;439.55199999999996;589.12768;0.35596;9.0815;13.5122;a;50.0;67.17617230969927
4168;4170;597.7984;541.34784;0.24292;8.6038;12.0091;environment.;53.0;19.34784000000002
4169;4171;667.3408000000001;526.31552;0.11255;8.6038;10.3898;environment.;53.0;4.315519999999992
4170;4172;829.1456;663.79776;0.16162;8.6038;10.7467;difficulty;74.0;31.79776000000004
4171;4173;990.3488;625.48992;0.35571;12.6785;12.0606;8.-;78.0;3.651200000000017
4172;4174;1033.0112;663.87968;0.14551;12.6785;11.6284;Use;79.0;36.87968000000001
4173;4175;300.9408;705.54624;0.69604;7.5812;12.0262;self-talk;81.0;7.453759999999988
4174;4176;335.44960000000003;742.46144;0.29175;6.5215;10.0728;self-talk;81.0;10.461440000000039
4175;4177;412.08320000000003;726.72256;0.3064;6.9984;11.4131;motivate;83.0;0.0
4176;4178;498.02239999999995;770.75456;0.22607;6.3626;10.6287;yourself.;84.0;33.75455999999997
4177;4179;587.6992;743.80288;0.37231;6.9984;10.3664;9.-;85.0;11.80287999999996
4178;4180;720.4736;753.13152;0.33936;7.7755;10.239;yourself;87.0;16.131520000000023
4179;4181;976.832;709.05856;0.25928;12.5569;12.279;task.;91.0;3.941439999999943
4180;4182;1023.7568;748.26752;0.14551;12.5569;12.5022;10.-;92.0;16.26751999999999
4181;4183;449.43359999999996;785.85856;0.22632;9.8871;12.5022;accountability;94.0;31.14143999999999
4182;4184;998.9632;715.70432;0.32397;11.0515;12.0799;task.;91.0;0.0
4183;4185;331.904;834.22208;0.22681;10.6931;12.0799;Seek;93.0;10.096000000000004
