;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Yes,;226;347;261;370;[];0.0;0.0;0;;;358.5;;1;559.8609962467813;;;[]
1;1;you;270;351;301;370;[];0.0;0.0;0;;;360.5;2.0;1;526.8371276954942;;;[]
2;2;can;310;351;339;365;[2078.0];0.4697;0.4697;1;13.4311;11.7198;358.0;2.5;1;499.5173261443876;12.58;0.4697;[24.939200000000028]
3;3;simplify;348;346;416;370;[];0.0;0.0;0;;;358.0;0.0;1;438.41453342520305;;;[]
4;4;the;424;346;452;365;[2079.0];0.2579;0.2579;1;9.6639;10.438;355.5;2.5;1;417.1496756782132;10.05;0.2579;[97.91968000000003]
5;5;Python;460;346;520;370;[];0.0;0.0;0;;;358.0;2.5;1;371.2104059942804;;;[]
6;6;condition;528;346;608;365;[];0.0;0.0;0;;;355.5;2.5;1;334.27929268567993;;;[]
7;7;by;618;346;637;370;[];0.0;0.0;0;;;358.0;2.5;1;320.06680664892207;;;[]
8;8;using;646;346;691;370;[2080.0];0.2434;0.2434;1;12.4793;12.0285;358.0;0.0;1;308.80308145878087;12.25;0.2434;[31.061483931686194]
9;9;the;700;346;727;365;[];0.0;0.0;0;;;355.5;2.5;1;311.39346800862484;;;[]
10;10;in;736;346;749;365;[];0.0;0.0;0;;;355.5;0.0;1;311.4487474985867;;;[]
11;11;operator;758;347;834;370;[2096.0];0.1455;0.1455;1;8.6503;9.255;358.5;3.0;1;307.6973485723243;8.95;0.1455;[16.53952000000004]
12;12;to;841;347;857;365;[2083.0];0.3695;0.3695;1;12.1351;12.2908;356.0;2.5;1;330.71439387852234;12.21;0.3695;[16.511680000000013]
13;13;check;866;346;916;365;[2081.0];0.4369;0.4369;1;13.042;12.8275;355.5;0.5;1;339.9524236101846;12.93;0.4369;[24.130240000000015]
14;14;if;924;346;934;365;[];0.0;0.0;0;;;355.5;0.0;1;367.09063610835733;;;[]
15;15;the;941;346;968;365;[];0.0;0.0;0;;;355.5;0.0;1;376.3702569524303;;;[]
16;16;value;976;346;1023;365;[2082.0, 2084.0];0.4533;0.3236;2;9.465;10.0963;355.5;0.0;1;397.0874794279447;9.78;0.2266;[21.068480000000022, 83.08192000000003]
17;17;of;1031;346;1048;365;[];0.0;0.0;0;;;355.5;0.0;1;433.36921247181186;;;[]
18;18;a[1];206;450;242;475;[];0.0;0.0;0;;;462.5;107.0;2;527.5379394114119;;;[]
19;19;is;252;451;264;470;[];0.0;0.0;0;;;460.5;2.0;2;509.2791650150617;;;[]
20;20;either;272;450;323;470;[2085.0];0.4692;0.4692;1;14.529;9.4871;460.0;0.5;2;455.96817687031455;12.01;0.4692;[35.65120000000002]
21;21;"""3""";331;450;356;470;[];0.0;0.0;0;;;460.0;0.0;2;426.8034947355029;;;[]
22;22;or;365;455;383;470;[2086.0];0.3237;0.3237;1;12.0559;9.4608;462.5;2.5;2;403.38135097998577;10.76;0.3237;[42.01024000000007]
23;23;"""4"",";390;450;421;470;[2077.0, 2087.0];0.338;0.2257;2;13.0542;10.2413;460.0;2.5;2;371.2410094782613;11.65;0.169;[10.716800000000035, 65.12192000000005]
24;24;Here's;432;450;486;470;[2093.0];0.2745;0.2745;1;12.9351;12.1606;460.0;0.0;2;319.26251129507585;12.55;0.2745;[0.0]
25;25;the;494;450;521;470;[];0.0;0.0;0;;;460.0;0.0;2;293.4321848714596;;;[]
26;26;simplified;529;450;613;475;[2092.0];0.2263;0.2263;1;12.8934;10.3568;462.5;2.5;2;232.6963152231647;11.63;0.2263;[0.0]
27;27;code:;622;450;669;470;[];0.0;0.0;0;;;460.0;2.5;2;215.09215680363252;;;[]
28;28;css;679;456;706;470;[];0.0;0.0;0;;;463.0;3.0;2;207.72622154758997;;;[]
29;29;elif;714;450;740;470;[2097.0];0.2911;0.2911;1;13.9474;11.3085;460.0;3.0;2;206.38272000000006;12.63;0.2911;[7.593600000000038]
30;30;a[1];747;450;783;475;[];0.0;0.0;0;;;462.5;2.5;2;202.13412754514866;;;[]
31;31;in;793;451;806;470;[];0.0;0.0;0;;;460.5;2.0;2;215.90509562870076;;;[]
32;32;"[""3"",";816;450;855;475;[2094.0, 2095.0];0.5987;0.3398;2;12.9299;12.9595;462.5;2.0;2;219.13961740962864;12.94;0.2994;[21.373631986202092, 2.049600000000055]
33;33;"""4""]:";865;450;905;475;[];0.0;0.0;0;;;462.5;0.0;2;242.6759698001399;;;[]
34;34;This;914;450;950;470;[];0.0;0.0;0;;;460.0;2.5;2;276.77049683526315;;;[]
35;35;code;958;450;999;470;[2098.0];0.5657;0.5657;1;12.7535;10.1754;460.0;0.0;2;307.84124856561766;11.46;0.5657;[0.0]
36;36;checks;1007;450;1066;470;[2099.0];0.1129;0.1129;1;12.3079;8.7086;460.0;0.0;2;345.76247442202055;10.51;0.1129;[48.32831999999996]
37;37;if;221;555;231;575;[];0.0;0.0;0;;;565.0;105.0;3;508.7903811182347;;;[]
38;38;the;238;555;265;575;[];0.0;0.0;0;;;565.0;0.0;3;475.5204751831812;;;[]
39;39;value;273;555;320;575;[2100.0];0.3241;0.3241;1;13.8236;10.6651;565.0;0.0;3;421.9480185027991;12.24;0.3241;[14.209600000000023]
40;40;of;328;555;345;575;[];0.0;0.0;0;;;565.0;0.0;3;397.7257476181778;;;[]
41;41;a[1];352;555;387;579;[2088.0];0.4204;0.4204;1;13.2859;10.2476;567.0;2.0;3;356.15921125030366;11.77;0.4204;[39.70272]
42;42;is;397;556;409;575;[2089.0];0.2911;0.2911;1;12.7932;9.7224;565.5;1.5;3;336.2359420383824;11.26;0.2911;[58.90944000000002]
43;43;in;418;556;431;575;[2101.0];0.6796;0.6796;1;12.6876;10.5584;565.5;0.0;3;315.3296242322285;11.62;0.6796;[12.171839999999975]
44;44;the;440;555;467;575;[];0.0;0.0;0;;;565.0;0.5;3;281.4791173754075;;;[]
45;45;list;476;555;500;575;[];0.0;0.0;0;;;565.0;0.0;3;250.97557315093124;;;[]
46;46;"[""3"",";509;555;548;579;[2090.0];0.2914;0.2914;1;13.7106;11.2216;567.0;2.0;3;206.05170554605567;12.47;0.2914;[79.86399999999998]
47;47;"""4""].";558;555;597;579;[2102.0];0.2909;0.2909;1;12.4927;10.3786;567.0;0.0;3;164.50762826823086;11.44;0.2909;[14.354255697875878]
48;48;If;607;555;620;575;[];0.0;0.0;0;;;565.0;2.0;3;149.29102557902945;;;[]
49;49;a[1];627;555;662;579;[2091.0, 2103.0];0.8573;0.4365;2;11.7923;9.7097;567.0;2.0;3;118.53870152164828;10.75;0.4286;[97.13887999999997, 20.49055999999996]
50;50;is;673;560;685;575;[2105.0];0.3394;0.3394;1;6.3331;8.1573;567.5;0.5;3;110.75411648529555;7.25;0.3394;[19.401280000000042]
