;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;This;215;450;251;470;[1689, 1705, 1707, 1708, 1709, 1711, 1712];2.7357;0.1945;7;13.4976;11.7429;460.0;;1;397.9759644280042;12.62;0.3908;[62.183040000000005, 78.02431999999999, 61.58911999999998, 59.058018038454414, 26.547973352284345, 22.89215999999999, 25.563185106586367]
1;1;will;259;450;286;470;[1686, 1703, 1710];1.2281;0.42;3;14.1477;12.897;460.0;0.0;1;363.18602982824115;13.52;0.4094;[78.88448000000005, 51.297919999999976, 40.562736412623835]
2;2;list;295;450;320;470;[1687, 1688, 1702, 1704];0.9534;0.1941;4;13.1168;11.8345;460.0;0.0;1;329.4327091568171;12.48;0.2383;[71.94176000000004, 95.93408, 63.70246574648738, 29.07711999999998]
3;3;the;327;450;355;470;[1713];0.6145;0.6145;1;14.412;11.5481;460.0;0.0;1;294.74588014491405;12.98;0.6145;[25.798804313378582]
4;4;files;362;450;397;470;[1701];0.2102;0.2102;1;15.0285;14.1586;460.0;0.0;1;253.23546880798517;14.59;0.2102;[90.83761410503026]
5;5;and;405;450;436;470;[1685, 1690, 1714];0.6639;0.2111;3;12.5031;12.2312;460.0;0.0;1;214.86054142722443;12.37;0.2213;[48.44096000000002, 68.28607999999997, 0.4358399999999847]
6;6;directories;445;450;538;470;[];0.0;0.0;0;;;460.0;0.0;1;116.4753410057254;;;[]
7;7;in;547;451;560;470;[1715];0.2907;0.2907;1;14.0432;12.3639;460.5;0.5;1;96.24679663448552;13.2;0.2907;[9.928319999999985]
8;8;the;568;450;596;470;[1695];0.3395;0.3395;1;11.3413;15.0485;460.0;0.5;1;65.65117106647837;13.19;0.3395;[8.648320000000012]
9;9;current;604;452;668;470;[1691, 1694, 1716];1.1975;0.486;3;12.7343;11.956;461.0;1.0;1;41.59039999999999;12.35;0.3992;[30.24859659226524, 12.181120000000021, 15.58080000000001]
10;10;working;675;450;744;475;[1684, 1692];0.5154;0.2745;2;12.0062;13.4008;462.5;1.5;1;46.19824523074437;12.7;0.2577;[2.3039999999999736, 60.99231999999995]
11;11;directory.;753;450;837;475;[1693, 1717];0.7124;0.3723;2;12.4468;11.708;462.5;0.0;1;112.32976926175886;12.08;0.3562;[20.513599999999997, 1.7849600000000123]
12;12;The;846;450;878;470;[];0.0;0.0;0;;;460.0;2.5;1;203.4985903204245;;;[]
13;13;output;886;452;944;475;[1696, 1697, 1718, 1720];1.4227;0.4049;4;13.7473;12.5462;463.5;3.5;1;241.98559515475287;13.15;0.3557;[56.772631611733516, 45.014726642448935, 0.0, 41.50559999999996]
14;14;will;951;450;978;470;[];0.0;0.0;0;;;460.0;3.5;1;307.0331387039515;;;[]
15;15;be;988;450;1008;470;[];0.0;0.0;0;;;460.0;0.0;1;343.7286503368608;;;[]
16;16;a;1011;446;1020;479;[];0.0;0.0;0;;;462.5;2.5;1;365.6584541103897;;;[]
17;17;list;1033;450;1058;470;[1719];0.42;0.42;1;13.2262;10.98;460.0;2.5;1;388.4361891770641;12.1;0.42;[51.63666110377009]
18;18;of;516;555;533;575;[];0.0;0.0;0;;;565.0;105.0;2;121.79534088954314;;;[]
19;19;file;539;555;565;575;[1698, 1723];1.1487;0.5504;2;13.8128;12.563;565.0;0.0;2;92.60188908656245;13.19;0.5743;[20.118079999999964, 0.0]
20;20;and;573;555;603;575;[];0.0;0.0;0;;;565.0;0.0;2;61.664844623172506;;;[]
21;21;directory;612;555;691;580;[1699, 1724];0.469;0.3722;2;12.1136;11.0078;567.5;2.5;2;43.40960000000001;11.56;0.2345;[59.58015999999998, 43.40960000000001]
22;22;names.;700;560;762;575;[1700, 1721, 1722];0.5012;0.097;3;14.6473;12.4928;567.5;0.0;2;71.9310076559476;13.57;0.1671;[30.009919999999966, 18.856959999999958, 58.88757655948831]
