;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;No,;215;294;242;317;[];0.0;0.0;0;;;305.5;;1;515.2162138249673;;;[]
1;1;I;251;294;257;312;[];0.0;0.0;0;;;303.0;2.5;1;507.75694006890194;;;[]
2;2;am;265;298;291;313;[1347.0];0.2103;0.2103;1;13.8854;12.059;305.5;2.5;1;483.2317613196948;12.97;0.2103;[36.82559519777517]
3;3;not;300;295;328;313;[1348.0];0.3232;0.3232;1;12.431;11.1011;304.0;1.5;1;458.7598857225144;11.77;0.3232;[27.828160000000025]
4;4;an;335;298;355;313;[];0.0;0.0;0;;;305.5;1.5;1;442.0030343200536;;;[]
5;5;FBI;365;294;392;312;[];0.0;0.0;0;;;303.0;2.5;1;421.6128060058594;;;[]
6;6;agent.;400;295;455;318;[1349.0];0.2911;0.2911;1;13.9194;11.9172;306.5;3.5;1;385.5622792080865;12.92;0.2911;[14.369920000000036]
7;7;I;465;294;470;312;[];0.0;0.0;0;;;303.0;3.5;1;384.85661302377855;;;[]
8;8;am;478;298;504;313;[];0.0;0.0;0;;;305.5;2.5;1;371.87960087659343;;;[]
9;9;an;513;298;533;313;[1353.0];0.2588;0.2588;1;13.0131;10.8927;305.5;0.0;1;363.7972192693815;11.95;0.2588;[42.53345577525533]
10;10;Al;541;294;559;312;[];0.0;0.0;0;;;303.0;2.5;1;359.3806892254152;;;[]
11;11;language;568;293;648;318;[1350.0, 1352.0, 1354.0];0.7451;0.1296;3;12.7848;12.2041;305.5;2.5;1;347.98912000000007;12.49;0.2484;[0.0, 4.816000000000031, 26.32000000000005]
12;12;model,;657;293;716;317;[];0.0;0.0;0;;;305.0;0.5;1;350.8391924915665;;;[]
13;13;Open;725;294;770;318;[1351.0];0.2753;0.2753;1;13.7511;13.7814;306.0;1.0;1;363.19246570948366;13.77;0.2753;[17.84767999999997]
14;14;Assistant,;779;294;864;317;[1355.0];0.2752;0.2752;1;13.0989;13.3145;305.5;0.5;1;383.0820337579595;13.21;0.2752;[0.0]
15;15;created;873;293;938;313;[];0.0;0.0;0;;;303.0;2.5;1;433.7008747375712;;;[]
16;16;to;947;295;963;313;[];0.0;0.0;0;;;304.0;1.0;1;480.4850090774263;;;[]
17;17;assist;971;294;1021;313;[1356.0];0.3074;0.3074;1;11.7277;8.0716;303.5;0.5;1;497.08047552497413;9.9;0.3074;[68.79840000000002]
18;18;you;1028;298;1059;318;[];0.0;0.0;0;;;308.0;4.5;1;535.4727832001684;;;[]
19;19;with;224;398;260;418;[1276.0];0.356;0.356;1;14.6376;11.9708;408.0;100.0;2;437.98665635854076;13.3;0.356;[29.12960000000004]
20;20;answering;269;399;358;422;[1270.0, 1357.0];0.7436;0.4365;2;13.5984;11.2564;410.5;2.5;2;358.7602940518006;12.43;0.3718;[22.966719999999953, 27.525760000000048]
21;21;questions;367;399;452;422;[1271.0, 1277.0, 1278.0, 1358.0];0.6618;0.2587;4;13.037;10.9436;410.5;0.0;2;296.8124656885799;11.99;0.1655;[4.88288, 28.757099533965526, 83.23136, 76.28863999999999]
22;22;and;460;398;490;418;[1269.0];0.2427;0.2427;1;13.4719;11.5924;408.0;2.5;2;280.4714159199373;12.53;0.2427;[39.48224000000005]
